系统,线路,线路ID,站名,站间距(km),累计里程(km),经度,纬度,station ID,pinyin,year of opening
长春轨道交通,轨道交通6号线,900000142958,双丰,0.0,0.0,125.185602,43.867421,900000049355002,,
长春轨道交通,轨道交通6号线,900000142958,长春西站,1.608,1.608,125.201137,43.876570,900000049355003,,
长春轨道交通,轨道交通6号线,900000142958,腾跃街,1.283,2.891,125.215215,43.871085,900000142958020,,
长春轨道交通,轨道交通6号线,900000142958,支农大街,1.398,4.289,125.222754,43.859751,900000142958019,,
长春轨道交通,轨道交通6号线,900000142958,飞跃广场,1.292,5.581,125.230464,43.849547,900000142958018,,
长春轨道交通,轨道交通6号线,900000142958,欧亚卖场,1.508,7.089,125.241070,43.838346,900000142958017,,
长春轨道交通,轨道交通6号线,900000142958,光谷大街,0.988,8.077,125.250321,43.832479,900000142958016,,
长春轨道交通,轨道交通6号线,900000142958,硅谷广场(吉大中心校区),1.191,9.268,125.261461,43.825396,900000142958015,,
长春轨道交通,轨道交通6号线,900000142958,百花园,1.765,11.033,125.275694,43.813291,900000142958014,,
长春轨道交通,轨道交通6号线,900000142958,市法院,0.99,12.023,125.276405,43.804406,900000142958013,,
长春轨道交通,轨道交通6号线,900000142958,兰桡湖公园,1.66,13.683,125.296203,43.800074,900000142958012,,
长春轨道交通,轨道交通6号线,900000142958,轨道集团,0.747,14.43,125.305507,43.800116,900000142958011,,
长春轨道交通,轨道交通6号线,900000142958,新明街,0.583,15.013,125.312768,43.800094,900000142958010,,
长春轨道交通,轨道交通6号线,900000142958,华庆路,1.145,16.158,125.327038,43.800125,220100020890015,,
长春轨道交通,轨道交通6号线,900000142958,南溪湿地公园,2.268,18.426,125.355277,43.800841,900000142958008,,
长春轨道交通,轨道交通6号线,900000142958,福祉大路,1.768,20.194,125.367144,43.787442,220100020886018,,
长春轨道交通,轨道交通6号线,900000142958,吴家店,1.395,21.589,125.378533,43.777967,900000142958006,,
长春轨道交通,轨道交通6号线,900000142958,亚泰足球基地,1.466,23.055,125.395259,43.772686,900000142958005,,
长春轨道交通,轨道交通6号线,900000142958,樱花街,1.111,24.166,125.408930,43.771172,900000142958004,,
长春轨道交通,轨道交通6号线,900000142958,聚业大街,1.109,25.275,125.422600,43.769736,900000142958003,,
长春轨道交通,轨道交通6号线,900000142958,省博物院,0.67,25.945,125.430946,43.769599,900000142958002,,
长春轨道交通,轨道交通6号线,900000142958,长影世纪城,1.58,27.525,125.450379,43.771809,220100030615034,,
