系统,线路,站名,站间距(km),累计里程(km),经度,纬度,station ID,pinyin,year of opening
长沙地铁,S2线,磁浮机场站,0.0,0.0,113.219079,28.191653,900000057211003,,
长沙地铁,S2线,磁浮榔梨,9.077,9.077,113.133357,28.160767,900000057211002,,
长沙地铁,S2线,磁浮高铁站,6.598,15.675,113.067434,28.148820,900000057211001,,
