系统,线路,站名,站间距(km),累计里程(km),经度,纬度,station ID,pinyin,year of opening
北京地铁,S1线,苹果园,0.0,0.0,116.178945,39.925686,110100023339034,,
北京地铁,S1线,金安桥,1.42,1.42,116.162586,39.923298,110100023339035,,
北京地铁,S1线,四道桥,2.567,3.987,116.13401,39.91603,900000069871003,,
北京地铁,S1线,桥户营,0.808,4.795,116.125809,39.912383,900000069871004,,
北京地铁,S1线,上岸,0.862,5.657,116.122225,39.905138,900000069871005,,
北京地铁,S1线,栗园庄,1.044,6.701,116.123254,39.89578,900000069871006,,
北京地铁,S1线,小园,0.956,7.657,116.114443,39.890465,900000069871007,,
北京地铁,S1线,石厂,1.21,8.867,116.100334,39.889378,900000069871008,,
北京地铁,亦庄有轨电车T1线,屈庄,0.0,0.0,116.486221,39.721245,T1_屈庄,,2020.0
北京地铁,亦庄有轨电车T1线,融兴街,0.801,0.801,116.489112,39.727567,T1_融兴街,,2020.0
北京地铁,亦庄有轨电车T1线,瑞合庄,0.802,1.603,116.491456,39.734231,T1_瑞合庄,,2020.0
北京地铁,亦庄有轨电车T1线,太和桥北,1.375,2.978,116.495827,39.739901,T1_太和桥北,,2020.0
北京地铁,亦庄有轨电车T1线,四海庄,0.638,3.616,116.502112,39.741234,T1_四海庄,,2020.0
北京地铁,亦庄有轨电车T1线,九号村,0.993,4.609,116.510345,39.745678,T1_九号村,,2020.0
北京地铁,亦庄有轨电车T1线,泰河路,0.606,5.215,116.514567,39.750123,T1_泰河路,,2020.0
北京地铁,亦庄有轨电车T1线,鹿圈东,0.739,5.954,116.520123,39.755678,T1_鹿圈东,,2020.0
北京地铁,亦庄有轨电车T1线,亦庄同仁,1.228,7.182,116.528901,39.762345,T1_亦庄同仁,,2020.0
北京地铁,亦庄有轨电车T1线,荣昌东街,0.604,7.786,116.536789,39.764567,T1_荣昌东街,,2020.0
北京地铁,亦庄有轨电车T1线,亦创会展中心,0.608,8.394,116.541234,39.768901,T1_亦创会展中心,,2020.0
北京地铁,亦庄有轨电车T1线,经海一路,1.368,9.762,116.548901,39.778901,T1_经海一路,,2020.0
北京地铁,亦庄有轨电车T1线,定海园西,1.257,11.019,116.547449,39.795703,T1_定海园西,,2020.0
北京地铁,亦庄有轨电车T1线,定海园,0.88,11.899,116.556789,39.800123,T1_定海园,,2020.0
北京地铁,北京大兴国际机场线,草桥,0.0,0.0,116.351387,39.845869,110100023282033,,
北京地铁,北京大兴国际机场线,大兴新城,12.323,12.323,116.365522,39.735583,900000076659002,,
北京地铁,北京大兴国际机场线,大兴机场,25.314,37.637,116.416725,39.511375,900000076659001,,
北京地铁,地铁10号线,巴沟,0.0,0.0,116.293357,39.974414,110100023060002,,
北京地铁,地铁10号线,苏州街,1.114,1.114,116.306332,39.975642,110100023282003,,
北京地铁,地铁10号线,海淀黄庄,0.958,2.072,116.317564,39.975996,110100023076008,,
北京地铁,地铁10号线,知春里,0.95,3.022,116.328709,39.976334,110100023282005,,
北京地铁,地铁10号线,知春路,0.959,3.981,116.33996,39.976476,110100023282006,,
北京地铁,地铁10号线,西土城,1.223,5.204,116.354314,39.976372,110100023118020,,
北京地铁,地铁10号线,牡丹园,1.324,6.528,116.369844,39.976603,110100023282008,,
北京地铁,地铁10号线,健德门,0.981,7.509,116.381353,39.976723,110100023282009,,
北京地铁,地铁10号线,北土城,1.094,8.603,116.394193,39.976953,110100023114007,,
北京地铁,地铁10号线,安贞门,1.002,9.605,116.405954,39.977005,110100023282011,,
北京地铁,地铁10号线,惠新西街南口,0.987,10.592,116.417537,39.977121,110100023100015,,
北京地铁,地铁10号线,芍药居,1.567,12.159,116.435914,39.977636,110100023282013,,
北京地铁,地铁10号线,太阳宫,1.131,13.29,116.448213,39.973816,110100023282014,,
北京地铁,地铁10号线,三元桥,1.56,14.85,116.456997,39.961508,110100023096003,,
北京地铁,地铁10号线,亮马桥,1.405,16.255,116.461794,39.949415,110100023282016,,
北京地铁,地铁10号线,农业展览馆,0.897,17.152,116.461724,39.941344,110100023282017,,
北京地铁,地铁10号线,团结湖,0.856,18.008,116.460186,39.933734,110100023282018,,
北京地铁,地铁10号线,呼家楼,1.163,19.171,116.461618,39.923337,110100023282019,,
北京地铁,地铁10号线,金台夕照,0.723,19.894,116.461743,39.916838,110100023282020,,
北京地铁,地铁10号线,国贸,0.86,20.754,116.461841,39.909104,110100023110021,,
北京地铁,地铁10号线,双井,1.734,22.488,116.461834,39.893512,110100023054013,,
北京地铁,地铁10号线,劲松,1.016,23.504,116.461325,39.884387,110100023282023,,
北京地铁,地铁10号线,潘家园,1.001,24.505,116.460926,39.875387,110100023282024,,
北京地铁,地铁10号线,十里河,1.057,25.562,116.458103,39.866135,110100023282025,,
北京地铁,地铁10号线,分钟寺,1.586,27.148,116.453976,39.852227,110100023282026,,
北京地铁,地铁10号线,成寿寺,0.895,28.043,116.447531,39.845874,110100023282027,,
北京地铁,地铁10号线,宋家庄,1.636,29.679,116.428368,39.845849,110100023100001,,
北京地铁,地铁10号线,石榴庄,1.218,30.897,116.414103,39.845905,110100023282029,,
北京地铁,地铁10号线,大红门,1.278,32.175,116.399154,39.845383,110100023282030,,
北京地铁,地铁10号线,角门东,1.153,33.328,116.385649,39.845135,110100023282031,,
北京地铁,地铁10号线,角门西,1.24,34.568,116.371154,39.84585,110100023076024,,
北京地铁,地铁10号线,草桥,1.688,36.256,116.351387,39.845869,110100023282033,,
北京地铁,地铁10号线,纪家庙,1.545,37.801,116.333381,39.844433,110100023282034,,
北京地铁,地铁10号线,首经贸,1.125,38.926,116.320202,39.844463,110100023092015,,
北京地铁,地铁10号线,丰台站,1.487,40.413,116.304501,39.850249,110100023282036,,
北京地铁,地铁10号线,泥洼,0.93,41.343,116.304173,39.858609,110100023282037,,
北京地铁,地铁10号线,西局,0.897,42.24,116.304106,39.866676,110100023282038,,
北京地铁,地铁10号线,六里桥,1.512,43.752,116.302808,39.880239,110100023116008,,
北京地铁,地铁10号线,莲花桥,2.063,45.815,116.310347,39.897867,110100023282040,,
北京地铁,地铁10号线,公主坟,1.068,46.883,116.309919,39.907469,110100023110009,,
北京地铁,地铁10号线,西钓鱼台,2.048,48.931,116.298064,39.923481,110100023282042,,
北京地铁,地铁10号线,慈寿寺,1.111,50.042,116.295467,39.933268,110100023282043,,
北京地铁,地铁10号线,车道沟,1.636,51.678,116.293818,39.947923,110100023282044,,
北京地铁,地铁10号线,长春桥,1.18,52.858,116.294255,39.958527,110100023282045,,
北京地铁,地铁10号线,火器营,0.936,53.794,116.289058,39.965938,110100023282046,,
北京地铁,地铁11号线,模式口,0.0,0.0,116.156148,39.933369,900000159716001,,
北京地铁,地铁11号线,金安桥,1.247,1.247,116.162586,39.923298,110100023339035,,
北京地铁,地铁11号线,北辛安,0.891,2.138,116.164755,39.915456,900000159716003,,
北京地铁,地铁11号线,新首钢,0.65,2.788,116.164806,39.90961,900000159716004,,
北京地铁,地铁12号线,东坝北,0.0,0.0,116.557065,39.975633,900000058113010,,
