系统,线路,站名,站间距(km),累计里程(km),经度,纬度,station ID,pinyin,year of opening
青岛地铁,地铁1号线北段,东郭庄,0.0,0.0,120.412004,36.334834,900000073472009,,
青岛地铁,地铁1号线北段,沟岔,1.377,1.377,120.400078,36.327025,900000073472010,,
青岛地铁,地铁1号线北段,农业大学,1.493,2.87,120.390904,36.315811,900000073472011,,
青岛地铁,地铁1号线北段,正阳中路,1.091,3.961,120.390723,36.306004,900000073472012,,
青岛地铁,地铁1号线北段,小寨子,1.056,5.017,120.390192,36.296519,900000073472013,,
青岛地铁,地铁1号线北段,凤岗路,1.228,6.245,120.386132,36.285973,900000073472014,,
青岛地铁,地铁1号线北段,流亭,1.978,8.223,120.388616,36.268301,900000073472015,,
青岛地铁,地铁1号线北段,仙家寨(汽车北站),3.171,11.394,120.393189,36.240025,900000073472016,,
青岛地铁,地铁1号线北段,瑞金路,1.411,12.805,120.395172,36.227434,900000073472017,,
青岛地铁,地铁1号线北段,遵义路,1.444,14.249,120.396876,36.214525,900000073472018,,
青岛地铁,地铁1号线北段,南岭,1.486,15.735,120.39949,36.201327,900000073472019,,
青岛地铁,地铁1号线北段,兴国路,1.159,16.894,120.401527,36.191035,900000073472020,,
青岛地铁,地铁1号线北段,永年路,1.155,18.049,120.396039,36.181643,900000073472021,,
青岛地铁,地铁1号线北段,沧安路,1.263,19.312,120.382098,36.180128,900000073472022,,
青岛地铁,地铁1号线北段,青岛北站,1.225,20.537,120.377367,36.169798,900000030289001,,
青岛地铁,地铁1号线北段,安顺路,1.203,21.74,120.375905,36.159048,900000073472024,,
青岛地铁,地铁1号线北段,胜利桥(纺织谷),1.307,23.047,120.382247,36.148467,900000073472025,,
青岛地铁,地铁1号线北段,中心医院,1.027,24.074,120.374974,36.141338,900000073472026,,
青岛地铁,地铁1号线北段,水清沟,1.615,25.689,120.370285,36.127316,900000073472027,,
青岛地铁,地铁1号线北段,北岭,1.475,27.164,120.361089,36.116323,900000073472028,,
青岛地铁,地铁1号线北段,小村庄,1.207,28.371,120.360967,36.10547,900000073472029,,
青岛地铁,地铁1号线北段,海泊桥(海慈医疗),1.214,29.585,120.361391,36.094558,900000071917007,,
青岛地铁,地铁1号线北段,台东,1.522,31.107,120.35412,36.0822,900000030291024,,
青岛地铁,地铁1号线北段,广饶路,1.31,32.417,120.34219,36.075425,900000073472032,,
青岛地铁,地铁1号线北段,观象山(市立医院),1.143,33.56,120.329802,36.073089,900000071917003,,
青岛地铁,地铁1号线北段,中山路,0.744,34.304,120.321608,36.072149,900000073472034,,
青岛地铁,地铁1号线北段,青岛站,1.088,35.392,120.314566,36.064191,900000030289034,,
青岛地铁,地铁1号线北段,西镇,0.813,36.205,120.306328,36.061162,900000073472036,,
青岛地铁,地铁1号线北段,团岛,0.767,36.972,120.299188,36.057387,900000073472037,,
青岛地铁,地铁1号线北段,凤凰岛,6.454,43.426,120.293328,35.999539,900000073472038,,
青岛地铁,地铁1号线北段,山里,1.556,44.982,120.287829,35.98627,900000073472039,,
青岛地铁,地铁1号线北段,南北屯,2.356,47.338,120.263776,35.977893,900000073472040,,
青岛地铁,地铁1号线北段,新港山路,1.847,49.185,120.244127,35.973076,900000073472041,,
青岛地铁,地铁1号线北段,安子,0.962,50.147,120.233599,35.97155,900000073472042,,
青岛地铁,地铁1号线北段,天目山路,0.888,51.035,120.228052,35.964945,900000073472043,,
青岛地铁,地铁1号线北段,薛家岛,0.886,51.921,120.219133,35.961575,900000073472044,,
青岛地铁,地铁1号线北段,丁家河,1.69,53.611,120.200792,35.958302,900000073472045,,
青岛地铁,地铁1号线北段,井冈山路,1.302,54.913,120.18763,35.953437,900000071736003,,
青岛地铁,地铁1号线北段,太行山路,0.791,55.704,120.179811,35.950198,900000073472047,,
青岛地铁,地铁1号线北段,石油大学,0.879,56.583,120.171996,35.94546,900000073472048,,
青岛地铁,地铁1号线北段,王家港,0.966,57.549,120.161956,35.942382,900000073472049,,
青岛地铁,地铁2号线,李村公园,0.0,0.0,120.425954,36.167794,900000030291001,,
青岛地铁,地铁2号线,李村,0.976,0.976,120.424747,36.159067,900000030289005,,
青岛地铁,地铁2号线,枣山路,0.973,1.949,120.433459,36.153862,900000030291003,,
青岛地铁,地铁2号线,华楼山路,0.741,2.69,120.439516,36.149334,900000030291004,,
青岛地铁,地铁2号线,东韩,2.35,5.04,120.441927,36.128291,900000030291005,,
青岛地铁,地铁2号线,辽阳东路,1.414,6.454,120.45025,36.117494,900000030291006,,
青岛地铁,地铁2号线,同安路,0.826,7.28,120.455361,36.111315,900000030291007,,
青岛地铁,地铁2号线,苗岭路,1.479,8.759,120.465017,36.100537,900000030291008,,
青岛地铁,地铁2号线,石老人浴场,0.814,9.573,120.464463,36.093228,900000030291009,,
青岛地铁,地铁2号线,海安路,1.483,11.056,120.450859,36.085683,900000030291010,,
青岛地铁,地铁2号线,海川路,1.226,12.282,120.443405,36.076445,900000030291011,,
青岛地铁,地铁2号线,海游路,0.947,13.229,120.434638,36.071724,900000030291012,,
青岛地铁,地铁2号线,麦岛,1.204,14.433,120.423198,36.066093,900000030291013,,
青岛地铁,地铁2号线,高雄路,1.123,15.556,120.410706,36.066133,900000030291014,,
青岛地铁,地铁2号线,燕儿岛路,0.829,16.385,120.401596,36.064963,900000030291015,,
青岛地铁,地铁2号线,浮山所,0.986,17.371,120.390666,36.065735,900000030291016,,
青岛地铁,地铁2号线,五四广场,0.934,18.305,120.380343,36.06475,900000030289028,,
青岛地铁,地铁2号线,芝泉路,1.181,19.486,120.36859,36.069496,900000030291018,,
青岛地铁,地铁2号线,海信桥,0.846,20.332,120.363368,36.075828,900000030291023,,
青岛地铁,地铁2号线,台东,1.092,21.424,120.35412,36.0822,900000030291024,,
青岛地铁,地铁2号线,利津路,0.699,22.123,120.346366,36.082639,900000030291025,,
青岛地铁,地铁2号线,泰山路,1.162,23.285,120.333434,36.082818,900000030291026,,
青岛地铁,地铁2号线,国际邮轮港,0.978,24.263,120.322822,36.084751,900000030291027,,
青岛地铁,地铁2号线,小港,0.845,25.108,120.318877,36.077849,900000030291028,,
青岛地铁,地铁2号线,四川路(轮渡),1.794,26.902,120.303666,36.067406,900000030291029,,
青岛地铁,地铁3号线,青岛北站,0.0,0.0,120.377367,36.169798,900000030289001,,
青岛地铁,地铁3号线,永平路,1.438,1.438,120.393108,36.172198,900000030289002,,
青岛地铁,地铁3号线,振华路,1.197,2.635,120.405921,36.169204,900000030289003,,
青岛地铁,地铁3号线,君峰路,0.951,3.586,120.414861,36.164622,900000030289004,,
青岛地铁,地铁3号线,李村,1.081,4.667,120.424747,36.159067,900000030289005,,
青岛地铁,地铁3号线,万年泉路,1.192,5.859,120.427661,36.148605,900000030289006,,
青岛地铁,地铁3号线,海尔路,1.339,7.198,120.423208,36.137111,900000030289007,,
青岛地铁,地铁3号线,地铁大厦,1.053,8.251,120.414359,36.130893,900000030289008,,
青岛地铁,地铁3号线,长沙路,1.5,9.751,120.403261,36.120809,900000030289009,,
青岛地铁,地铁3号线,双山,0.896,10.647,120.397406,36.11428,900000030289010,,
青岛地铁,地铁3号线,清江路,1.226,11.873,120.387296,36.106869,900000030289023,,
青岛地铁,地铁3号线,错埠岭,1.232,13.105,120.385383,36.095896,900000030289024,,
青岛地铁,地铁3号线,敦化路,0.793,13.898,120.385321,36.088765,900000030289025,,
青岛地铁,地铁3号线,宁夏路,0.782,14.68,120.385691,36.081741,900000030289026,,
青岛地铁,地铁3号线,江西路,0.931,15.611,120.388271,36.073635,900000030289027,,
青岛地铁,地铁3号线,五四广场,1.218,16.829,120.380343,36.06475,900000030289028,,
青岛地铁,地铁3号线,延安三路,0.74,17.569,120.373767,36.06074,900000030289029,,
青岛地铁,地铁3号线,太平角公园,1.486,19.055,120.359654,36.053773,900000030289030,,
青岛地铁,地铁3号线,中山公园,0.869,19.924,120.351805,36.058342,900000030289031,,
青岛地铁,地铁3号线,汇泉广场,0.779,20.703,120.3433,36.059678,900000030289032,,
青岛地铁,地铁3号线,人民会堂,1.234,21.937,120.329579,36.059871,900000030289033,,
青岛地铁,地铁3号线,青岛站,1.432,23.369,120.314566,36.064191,900000030289034,,
青岛地铁,地铁4号线,人民会堂,0.0,0.0,120.329579,36.059871,900000030289033,,
青岛地铁,地铁4号线,信号山(青大附院),0.664,0.664,120.32769,36.065641,900000071917002,,
青岛地铁,地铁4号线,观象山(市立医院),0.85,1.514,120.329802,36.073089,900000071917003,,
青岛地铁,地铁4号线,泰山路,1.13,2.644,120.333434,36.082818,900000030291026,,
青岛地铁,地铁4号线,昌乐路,0.99,3.634,120.343407,36.086601,900000071917005,,
青岛地铁,地铁4号线,海泊河公园,1.314,4.948,120.351285,36.096556,900000071917006,,
