系统,线路,站名,站间距(km),累计里程(km),经度,纬度,station ID,pinyin,year of opening
杭州地铁,地铁10号线,逸盛路,0.0,0.0,120.113559,30.378893,900000122963001,,
杭州地铁,地铁10号线,金德路,1.615,1.615,120.114259,30.364386,900000122963002,,
杭州地铁,地铁10号线,杭行路,1.207,2.822,120.114455,30.353535,900000029624030,,
杭州地铁,地铁10号线,祥园路,1.875,4.697,120.11645,30.336761,900000122963004,,
杭州地铁,地铁10号线,渡驾桥,1.317,6.014,120.115365,30.324957,900000122963005,,
杭州地铁,地铁10号线,花园岗,1.053,7.067,120.112958,30.315717,900000122963006,,
杭州地铁,地铁10号线,和睦,1.007,8.074,120.119367,30.308544,900000065767012,,
杭州地铁,地铁10号线,北大桥,1.16,9.234,120.12985,30.303355,900000122963008,,
杭州地铁,地铁10号线,翠柏路,1.461,10.695,120.128892,30.290239,900000122963009,,
杭州地铁,地铁10号线,学院路,0.836,11.531,120.129577,30.282745,330100020003034,,
杭州地铁,地铁10号线,文三路,0.655,12.186,120.129964,30.276862,900000101230010,,
杭州地铁,地铁10号线,黄龙体育中心,0.964,13.15,120.129899,30.26819,900000092651045,,
杭州地铁,地铁16号线,九州街,0.0,0.0,119.695947,30.202053,900000130963012,,
杭州地铁,地铁16号线,临安广场,3.01,3.01,119.706441,30.227561,900000130963011,,
杭州地铁,地铁16号线,农林大学,3.598,6.608,119.738323,30.244543,900000130963010,,
杭州地铁,地铁16号线,青山湖,2.083,8.691,119.755663,30.255795,900000130963009,,
杭州地铁,地铁16号线,八百里,2.092,10.783,119.776595,30.260992,900000130963008,,
杭州地铁,地铁16号线,青山湖科技城,4.683,15.466,119.825131,30.257022,900000130963007,,
杭州地铁,地铁16号线,南峰,5.172,20.638,119.878316,30.249779,900000130963006,,
杭州地铁,地铁16号线,南湖,2.072,22.71,119.899603,30.246777,900000130963005,,
杭州地铁,地铁16号线,中泰,2.897,25.607,119.929447,30.243033,900000130963004,,
杭州地铁,地铁16号线,禹航路,2.587,28.194,119.955554,30.248755,900000130963003,,
杭州地铁,地铁16号线,凤新路,1.797,29.991,119.968843,30.260134,900000130963002,,
杭州地铁,地铁16号线,绿汀路,2.23,32.221,119.992062,30.26014,900000065767042,,
杭州地铁,地铁19号线,永盛路,0.0,0.0,120.473016,30.236479,900000099060018,,
杭州地铁,地铁19号线,萧山国际机场,3.835,3.835,120.433114,30.235568,330100023133030,,
杭州地铁,地铁19号线,知行路,9.389,13.224,120.335746,30.228366,900000101230003,,
