系统,线路,站名,站间距(km),累计里程(km),经度,纬度,station ID,pinyin,year of opening
西安地铁,地铁8号(环)线,井上村,0.0,0.0,108.983190,34.317160,900000131714021,,
西安地铁,地铁8号(环)线,北辰东路,1.799,1.799,109.002778,34.317225,900000131714020,,
西安地铁,地铁8号(环)线,广泰门,1.194,2.993,109.013223,34.310839,610100020611019,,
西安地铁,地铁8号(环)线,米家崖,0.936,3.929,109.015343,34.302605,900000131714055,,
西安地铁,地铁8号(环)线,幸福林带北,2.245,6.174,109.014417,34.282428,900000131714054,,
西安地铁,地铁8号(环)线,万寿路,1.432,7.606,109.013057,34.269596,610100020728006,,
西安地铁,地铁8号(环)线,韩森寨,1.159,8.765,109.014272,34.259222,900000131714052,,
西安地铁,地铁8号(环)线,万寿南路,0.893,9.658,109.014374,34.251190,610100020621051,,
西安地铁,地铁8号(环)线,西等驾坡,1.105,10.763,109.014347,34.241255,900000131714050,,
西安地铁,地铁8号(环)线,东等驾坡,1.469,12.232,109.020013,34.228907,900000131714049,,
西安地铁,地铁8号(环)线,马腾空,1.359,13.591,109.028514,34.218907,900000074025031,,
西安地铁,地铁8号(环)线,植物园,0.987,14.578,109.025442,34.210405,900000131714047,,
西安地铁,地铁8号(环)线,缪家寨,1.128,15.706,109.013533,34.207992,900000131714046,,
西安地铁,地铁8号(环)线,新开门,1.591,17.297,108.999112,34.200088,900000131714045,,
西安地铁,地铁8号(环)线,寒窑,0.909,18.206,108.989228,34.200058,900000131714044,,
西安地铁,地铁8号(环)线,曲江池西,1.341,19.547,108.975023,34.197330,610100020613039,,
西安地铁,地铁8号(环)线,大唐不夜城,1.022,20.569,108.963923,34.196904,900000131714042,,
西安地铁,地铁8号(环)线,电视塔,1.521,22.09,108.947444,34.198082,610100021499018,,
西安地铁,地铁8号(环)线,东仪路,1.757,23.847,108.928346,34.198423,900000131714040,,
西安地铁,地铁8号(环)线,安化门,0.823,24.67,108.919396,34.198353,900000131714039,,
西安地铁,地铁8号(环)线,山门口,1.364,26.034,108.904570,34.198362,900000131714038,,
西安地铁,地铁8号(环)线,省体育馆,1.459,27.493,108.889730,34.202993,610100020621030,,
西安地铁,地铁8号(环)线,木塔寺西,1.029,28.522,108.889774,34.212246,900000131714036,,
西安地铁,地铁8号(环)线,科技二路,1.492,30.014,108.889737,34.225662,900000131714035,,
西安地铁,地铁8号(环)线,延平门,1.311,31.325,108.886775,34.237198,610100020611004,,
西安地铁,地铁8号(环)线,金光门,1.579,32.904,108.889585,34.251207,900000074025018,,
西安地铁,地铁8号(环)线,土门,0.903,33.807,108.889671,34.259325,900000131714032,,
西安地铁,地铁8号(环)线,开远门,1.145,34.952,108.892467,34.269363,610100020728015,,
西安地铁,地铁8号(环)线,白家口,1.383,36.335,108.891374,34.281768,900000131714030,,
西安地铁,地铁8号(环)线,光化门,1.142,37.477,108.902458,34.286420,900000131714029,,
西安地铁,地铁8号(环)线,景曜门,1.006,38.483,108.913244,34.284851,900000131714028,,
西安地铁,地铁8号(环)线,红庙坡,1.025,39.508,108.922245,34.290304,900000131714027,,
西安地铁,地铁8号(环)线,大风阁,1.335,40.843,108.923150,34.302286,900000131714026,,
西安地铁,地铁8号(环)线,霸城门,1.835,42.678,108.929755,34.317861,900000131714025,,
西安地铁,地铁8号(环)线,青少年中心,1.616,44.294,108.947348,34.317812,610100021500017,,
西安地铁,地铁8号(环)线,市第三医院,1.193,45.487,108.960333,34.317869,900000131714023,,
西安地铁,地铁8号(环)线,余家寨,1.176,46.663,108.973105,34.317162,610100020613035,,
西安地铁,地铁8号(环)线,井上村(闭环回起点),0.926,47.589,108.983190,34.317160,900000131714021,,
