系统,线路,线路ID,站名,站间距(km),累计里程(km),经度,纬度,station ID,pinyin,year of opening
厦门轨道交通,地铁1号线,900000055907,镇海路,0.0,0.0,118.082837,24.450496,900000055907001,,
厦门轨道交通,地铁1号线,900000055907,中山公园,0.915,0.915,118.089851,24.455683,900000055907002,,
厦门轨道交通,地铁1号线,900000055907,将军祠,1.158,2.073,118.099835,24.460767,900000055907003,,
厦门轨道交通,地铁1号线,900000055907,文灶,0.853,2.926,118.103441,24.467703,900000055907004,,
厦门轨道交通,地铁1号线,900000055907,湖滨东路,1.014,3.94,118.110656,24.474027,900000055907005,,
厦门轨道交通,地铁1号线,900000055907,莲坂,0.797,4.737,118.118196,24.476107,900000055907006,,
厦门轨道交通,地铁1号线,900000055907,莲花路口,0.946,5.683,118.122857,24.483483,900000055907007,,
厦门轨道交通,地铁1号线,900000055907,吕厝,0.952,6.635,118.127959,24.490680,900000055907008,,
厦门轨道交通,地铁1号线,900000055907,乌石浦,0.927,7.562,118.126518,24.498916,900000055907009,,
厦门轨道交通,地铁1号线,900000055907,塘边,0.911,8.473,118.122619,24.506304,900000055907010,,
厦门轨道交通,地铁1号线,900000055907,火炬园,0.747,9.22,118.118751,24.512022,900000055907011,,
厦门轨道交通,地铁1号线,900000055907,殿前,1.455,10.675,118.116170,24.524893,900000055907012,,
厦门轨道交通,地铁1号线,900000055907,高崎,1.407,12.082,118.116833,24.537530,900000055907013,,
厦门轨道交通,地铁1号线,900000055907,集美学村,3.84,15.922,118.092318,24.563899,900000055907014,,
厦门轨道交通,地铁1号线,900000055907,园博苑,2.631,18.553,118.067162,24.569925,900000055907015,,
厦门轨道交通,地铁1号线,900000055907,杏林村,0.977,19.53,118.061470,24.577025,900000055907016,,
厦门轨道交通,地铁1号线,900000055907,杏锦路,0.621,20.151,118.057370,24.581184,900000055907017,,
厦门轨道交通,地铁1号线,900000055907,官任,1.39,21.541,118.058588,24.593633,900000055907018,,
厦门轨道交通,地铁1号线,900000055907,诚毅广场,1.21,22.751,118.054048,24.603706,900000055907019,,
厦门轨道交通,地铁1号线,900000055907,集美软件园,1.238,23.989,118.047934,24.613351,900000055907020,,
厦门轨道交通,地铁1号线,900000055907,集美大道,1.084,25.073,118.055548,24.620221,900000055907021,,
厦门轨道交通,地铁1号线,900000055907,天水路,1.251,26.324,118.066175,24.625994,900000055907022,,
厦门轨道交通,地铁1号线,900000055907,厦门北站,1.399,27.723,118.073982,24.636379,900000055907023,,
厦门轨道交通,地铁1号线,900000055907,岩内,0.838,28.561,118.070247,24.643109,900000055907024,,
