系统,线路,from_station,to_station,from_id,to_id,distance(km),year of segment opening
南宁地铁,轨道交通3号线,科园大道,创业路,900000067049001,900000067049002,1.499,
南宁地铁,轨道交通3号线,创业路,安吉客运站,900000067049002,900000060985035,1.43,
南宁地铁,轨道交通3号线,安吉客运站,北湖北路,900000060985035,900000067049004,1.943,
南宁地铁,轨道交通3号线,北湖北路,秀峰路,900000067049004,900000067049005,1.565,
南宁地铁,轨道交通3号线,秀峰路,邕武路,900000067049005,900000067049006,0.964,
南宁地铁,轨道交通3号线,邕武路,大鸡村,900000067049006,900000067049007,1.153,
南宁地铁,轨道交通3号线,大鸡村,兴桂路,900000067049007,900000067049008,1.059,
南宁地铁,轨道交通3号线,兴桂路,小鸡村,900000067049008,900000067049009,0.92,
南宁地铁,轨道交通3号线,小鸡村,东沟岭,900000067049009,900000067049010,1.22,
南宁地铁,轨道交通3号线,东沟岭,长堽路,900000067049010,900000067049011,1.061,
南宁地铁,轨道交通3号线,长堽路,东葛路,900000067049011,900000067049012,0.766,
南宁地铁,轨道交通3号线,东葛路,滨湖路,900000067049012,900000067049013,1.125,
南宁地铁,轨道交通3号线,滨湖路,金湖广场,900000067049013,900000058314009,1.369,
南宁地铁,轨道交通3号线,金湖广场,埌西,900000058314009,900000067049015,1.001,
南宁地铁,轨道交通3号线,埌西,青竹立交,900000067049015,900000067049016,0.783,
南宁地铁,轨道交通3号线,青竹立交,青秀山,900000067049016,900000067049017,0.867,
南宁地铁,轨道交通3号线,青秀山,市博物馆,900000067049017,900000067049018,2.083,
南宁地铁,轨道交通3号线,市博物馆,总部基地,900000067049018,900000067049019,0.833,
南宁地铁,轨道交通3号线,总部基地,广西规划馆,900000067049019,900000067049020,1.173,
南宁地铁,轨道交通3号线,广西规划馆,庆歌路,900000067049020,900000067049021,0.959,
南宁地铁,轨道交通3号线,庆歌路,五象湖,900000067049021,900000067049022,1.248,
南宁地铁,轨道交通3号线,五象湖,平良立交,900000067049022,900000060985038,1.408,
