系统,线路,站名,站间距(km),累计里程(km),经度,纬度,station ID,pinyin,year of opening
徐州地铁,地铁3号线,振兴大道,0.0,0.0,117.281967,34.299959,900000065739022,,
徐州地铁,地铁3号线,蟠桃,0.952,0.952,117.271607,34.299990,900000065739021,,
徐州地铁,地铁3号线,经贸学校,2.062,3.014,117.249173,34.299309,900000065739020,,
徐州地铁,地铁3号线,金山桥,1.097,4.111,117.239610,34.293404,900000065739019,,
徐州地铁,地铁3号线,杨庄,1.046,5.157,117.229579,34.288948,900000065739018,,
徐州地铁,地铁3号线,下淀,1.357,6.514,117.216452,34.283361,900000065739015,,
徐州地铁,地铁3号线,白云山,0.801,7.315,117.211798,34.277274,900000065739014,,
徐州地铁,地铁3号线,徐州火车站,1.448,8.763,117.203318,34.266302,900000049063009,,
徐州地铁,地铁3号线,天桥,0.887,9.65,117.205048,34.258453,900000065739012,,
徐州地铁,地铁3号线,和平大桥,0.973,10.623,117.206000,34.249734,900000065739011,,
徐州地铁,地铁3号线,淮塔,1.614,12.237,117.200827,34.235861,900000065739010,,
徐州地铁,地铁3号线,矿大文昌校区,1.499,13.736,117.195954,34.222998,900000065739009,,
徐州地铁,地铁3号线,南三环路,0.997,14.733,117.194196,34.214153,900000065739008,,
徐州地铁,地铁3号线,翟山,1.344,16.077,117.194171,34.202062,900000065739007,,
徐州地铁,地铁3号线,师范大学,0.966,17.043,117.189867,34.194137,900000065739006,,
徐州地铁,地铁3号线,玉泉河,0.936,17.979,117.187644,34.185922,900000065739005,,
徐州地铁,地铁3号线,无名山公园,1.415,19.394,117.174749,34.178981,900000065739004,,
徐州地铁,地铁3号线,浦江路,0.853,20.247,117.171733,34.171728,900000065739003,,
徐州地铁,地铁3号线,焦山,1.106,21.353,117.163161,34.164760,900000065739002,,
徐州地铁,地铁3号线,钱江路,0.799,22.152,117.162016,34.157633,900000065739016,,
徐州地铁,地铁3号线,高新区南,0.935,23.087,117.160495,34.149315,900000065739001,,
徐州地铁,地铁3号线,银山,1.244,24.331,117.151801,34.140752,900000065739017,,
