系统,线路,from_station,to_station,from_id,to_id,distance(km),year of segment opening
港铁,港岛线,坚尼地城,香港大学,810000020817018,810000020817017,0.78,
港铁,港岛线,香港大学,西营盘,810000020817017,810000020817016,0.711,
港铁,港岛线,西营盘,上环,810000020817016,810000020817015,1.052,
港铁,港岛线,上环,中环,810000020817015,810000020817014,0.834,
港铁,港岛线,中环,金钟,810000020817014,810000020809014,0.719,
港铁,港岛线,金钟,湾仔,810000020809014,810000020817012,0.796,
港铁,港岛线,湾仔,铜锣湾,810000020817012,810000020817011,1.148,
港铁,港岛线,铜锣湾,天后,810000020817011,810000020817010,0.89,
港铁,港岛线,天后,炮台山,810000020817010,810000020817009,0.673,
港铁,港岛线,炮台山,北角,810000020817009,810000020804004,0.727,
港铁,港岛线,北角,鲗鱼涌,810000020804004,810000020804005,1.014,
港铁,港岛线,鲗鱼涌,太古,810000020804005,810000020817006,0.74,
港铁,港岛线,太古,西湾河,810000020817006,810000020817005,0.699,
港铁,港岛线,西湾河,筲箕湾,810000020817005,810000020817004,0.76,
港铁,港岛线,筲箕湾,杏花邨,810000020817004,810000020817003,1.135,
港铁,港岛线,杏花邨,柴湾,810000020817003,810000020817002,1.365,
