系统,线路,from_station,to_station,from_id,to_id,distance(km),year of segment opening
合肥轨道交通,轨道交通2号线,南岗,桂庄,900000039729001,900000039729002,1.051,
合肥轨道交通,轨道交通2号线,桂庄,汽车西站,900000039729002,900000039729003,0.878,
合肥轨道交通,轨道交通2号线,汽车西站,振兴路,900000039729003,900000039729004,1.49,
合肥轨道交通,轨道交通2号线,振兴路,蜀山西,900000039729004,900000039729005,1.527,
合肥轨道交通,轨道交通2号线,蜀山西,大蜀山,900000039729005,900000039729006,1.765,
合肥轨道交通,轨道交通2号线,大蜀山,天柱路,900000039729006,900000039729007,1.14,
合肥轨道交通,轨道交通2号线,天柱路,科学大道,900000039729007,900000039729008,0.995,
合肥轨道交通,轨道交通2号线,科学大道,十里庙,900000039729008,900000039729009,1.362,
合肥轨道交通,轨道交通2号线,十里庙,西七里塘,900000039729009,900000039729010,0.773,
合肥轨道交通,轨道交通2号线,西七里塘,五里墩,900000039729010,900000039729011,0.98,
合肥轨道交通,轨道交通2号线,五里墩,三里庵,900000039729011,900000039729012,1.419,
合肥轨道交通,轨道交通2号线,三里庵,安农大,900000039729012,900000039729013,1.017,
合肥轨道交通,轨道交通2号线,安农大,三孝口,900000039729013,900000039729014,0.984,
合肥轨道交通,轨道交通2号线,三孝口,四牌楼,900000039729014,900000039729015,1.358,
合肥轨道交通,轨道交通2号线,四牌楼,大东门,900000039729015,900000039729016,1.075,
合肥轨道交通,轨道交通2号线,大东门,三里街,900000039729016,900000039729017,1.314,
合肥轨道交通,轨道交通2号线,三里街,东五里井,900000039729017,900000039729018,0.996,
合肥轨道交通,轨道交通2号线,东五里井,东七里,900000039729018,900000039729019,1.316,
合肥轨道交通,轨道交通2号线,东七里,漕冲,900000039729019,900000039729020,1.256,
合肥轨道交通,轨道交通2号线,漕冲,东二十埠,900000039729020,900000039729021,1.454,
合肥轨道交通,轨道交通2号线,东二十埠,龙岗,900000039729021,900000039729022,0.879,
合肥轨道交通,轨道交通2号线,龙岗,王岗,900000039729022,900000039729023,1.261,
合肥轨道交通,轨道交通2号线,王岗,三十埠,900000039729023,900000039729024,0.715,
合肥轨道交通,轨道交通2号线,三十埠,三十埠东,900000039729024,900000039729025,2.142,
合肥轨道交通,轨道交通2号线,三十埠东,祥和,900000039729025,900000039729026,0.992,
合肥轨道交通,轨道交通2号线,祥和,桂王,900000039729026,900000039729027,1.202,
合肥轨道交通,轨道交通2号线,桂王,对河,900000039729027,900000039729028,1.334,
合肥轨道交通,轨道交通2号线,对河,店埠河,900000039729028,900000039729029,1.446,
合肥轨道交通,轨道交通2号线,店埠河,排头,900000039729029,900000039729030,0.908,
合肥轨道交通,轨道交通2号线,排头,肥东站,900000039729030,900000039729031,1.457,
合肥轨道交通,轨道交通2号线,肥东站,和睦湖,900000039729031,900000039729032,1.007,
合肥轨道交通,轨道交通2号线,和睦湖,马桥,900000039729032,900000039729033,0.854,
合肥轨道交通,轨道交通2号线,马桥,南沙河,900000039729033,900000039729034,1.191,
合肥轨道交通,轨道交通2号线,南沙河,撮镇,900000039729034,900000039729035,1.206,
