系统,线路,站名,站间距(km),累计里程(km),经度,纬度,station ID,pinyin,year of opening
苏州轨道交通,轨道交通3号线,唯亭(花桥),0.0,0.0,120.788977,31.364479,900000039926038,,
苏州轨道交通,轨道交通3号线,戈巷街,1.056,1.056,120.777968,31.363135,900000039926039,,
苏州轨道交通,轨道交通3号线,葑亭大道,1.082,2.138,120.766695,31.361685,900000039926002,,
苏州轨道交通,轨道交通3号线,双马街,1.3,3.438,120.753605,31.358245,900000039926003,,
苏州轨道交通,轨道交通3号线,丰和路,1.469,4.907,120.739216,31.353401,900000039926004,,
苏州轨道交通,轨道交通3号线,方湾街,1.292,6.199,120.726025,31.350551,900000039926005,,
苏州轨道交通,轨道交通3号线,苏州园区火车站,1.627,7.826,120.711814,31.342385,900000039926006,,
苏州轨道交通,轨道交通3号线,跨塘,1.718,9.544,120.693723,31.342496,900000039926007,,
苏州轨道交通,轨道交通3号线,唐庄,0.987,10.531,120.683611,31.340454,900000039926008,,
苏州轨道交通,轨道交通3号线,倪浜,1.252,11.783,120.673421,31.333304,900000039926009,,
苏州轨道交通,轨道交通3号线,烟雨桥,1.14,12.923,120.677802,31.323757,900000039926010,,
苏州轨道交通,轨道交通3号线,东方之门,0.779,13.702,120.678894,31.316815,320500022828019,,
苏州轨道交通,轨道交通3号线,李公堤西,1.132,14.834,120.679706,31.306657,900000039926033,,
苏州轨道交通,轨道交通3号线,金厍桥,1.133,15.967,120.678340,31.296533,900000039926012,,
苏州轨道交通,轨道交通3号线,东振路,0.907,16.874,120.676358,31.288555,900000039926034,,
苏州轨道交通,轨道交通3号线,墅浦路北,0.968,17.842,120.674025,31.280080,900000039926013,,
苏州轨道交通,轨道交通3号线,通园路南,1.285,19.127,120.668468,31.269543,900000039926035,,
苏州轨道交通,轨道交通3号线,北港路,1.134,20.261,120.656549,31.269906,900000039926014,,
苏州轨道交通,轨道交通3号线,迎春路,1.559,21.82,120.640353,31.267662,900000039926015,,
苏州轨道交通,轨道交通3号线,宝带路,1.131,22.951,120.628465,31.267177,320500022810016,,
苏州轨道交通,轨道交通3号线,盘蠡路,1.324,24.275,120.614546,31.266658,320500022816005,,
苏州轨道交通,轨道交通3号线,新郭,1.771,26.046,120.596498,31.262707,900000039926018,,
苏州轨道交通,轨道交通3号线,石湖北,1.021,27.067,120.586796,31.258768,900000039926019,,
苏州轨道交通,轨道交通3号线,横塘,1.245,28.312,120.577195,31.266385,900000039926020,,
苏州轨道交通,轨道交通3号线,横山,1.2,29.512,120.575284,31.277050,900000039926021,,
苏州轨道交通,轨道交通3号线,索山桥西,0.725,30.237,120.572542,31.283130,900000039926036,,
苏州轨道交通,轨道交通3号线,沙金桥,0.856,31.093,120.569403,31.290346,900000039926022,,
苏州轨道交通,轨道交通3号线,狮山路,1.021,32.114,120.559261,31.293387,900000039926023,,
苏州轨道交通,轨道交通3号线,狮子山,0.999,33.113,120.548762,31.293819,320500022828006,,
苏州轨道交通,轨道交通3号线,何山,1.391,34.504,120.546704,31.306200,900000039926025,,
苏州轨道交通,轨道交通3号线,西津桥,0.779,35.283,120.546170,31.313193,900000039926026,,
苏州轨道交通,轨道交通3号线,马运路,0.808,36.091,120.539455,31.317646,900000039926027,,
苏州轨道交通,轨道交通3号线,铜墩,1.297,37.388,120.531527,31.327141,900000039926028,,
苏州轨道交通,轨道交通3号线,长亭,1.629,39.017,120.529723,31.341712,900000039926029,,
苏州轨道交通,轨道交通3号线,文昌路,1.603,40.62,120.524564,31.355443,900000039926037,,
苏州轨道交通,轨道交通3号线,惠昌路,0.748,41.368,120.529029,31.360981,900000039926030,,
苏州轨道交通,轨道交通3号线,苏州新区火车站,1.342,42.71,120.525106,31.372573,900000039926031,,
