系统,线路,站名,站间距(km),累计里程(km),经度,纬度,station ID,pinyin,year of opening
上海地铁,地铁3号线,江杨北路,0.0,0.0,121.439819,31.407858,310100034534002,,
上海地铁,地铁3号线,铁力路,2.024,2.024,121.461139,31.408120,310100034534003,,
上海地铁,地铁3号线,友谊路,1.476,3.5,121.475924,31.404016,310100034534004,,
上海地铁,地铁3号线,宝杨路,1.028,4.528,121.479574,31.395315,310100034534005,,
上海地铁,地铁3号线,水产路,1.762,6.29,121.488247,31.381302,310100034534006,,
上海地铁,地铁3号线,淞滨路,1.232,7.522,121.492818,31.370928,310100034534007,,
上海地铁,地铁3号线,张华浜,1.54,9.062,121.498671,31.358016,310100034534008,,
上海地铁,地铁3号线,淞发路,1.442,10.504,121.500390,31.345135,310100034534009,,
上海地铁,地铁3号线,长江南路,1.682,12.186,121.491482,31.332062,310100034534010,,
上海地铁,地铁3号线,殷高西路,1.481,13.667,121.484856,31.320005,310100034534011,,
上海地铁,地铁3号线,江湾镇,1.606,15.273,121.485064,31.305566,310100034534012,,
上海地铁,地铁3号线,大柏树,1.802,17.075,121.483216,31.289433,310100034534013,,
上海地铁,地铁3号线,赤峰路,0.913,17.988,121.482429,31.281247,310100034534014,,
上海地铁,地铁3号线,虹口足球场,1.139,19.127,121.479154,31.271392,310100025709012,,
上海地铁,地铁3号线,东宝兴路,1.283,20.41,121.480202,31.259886,310100034534016,,
上海地铁,地铁3号线,宝山路,1.001,21.411,121.476298,31.251523,310100034534017,,
上海地铁,地铁3号线,上海火车站,1.758,23.169,121.457939,31.249632,310100025685014,,
上海地铁,地铁3号线,中潭路,1.701,24.87,121.441001,31.254568,310100034534019,,
上海地铁,地铁3号线,镇坪路,1.403,26.273,121.429779,31.246369,310100024542019,,
上海地铁,地铁3号线,曹杨路,1.391,27.664,121.417701,31.239302,310100024518019,,
上海地铁,地铁3号线,金沙江路,0.903,28.567,121.413201,31.232147,310100024524002,,
上海地铁,地铁3号线,中山公园,1.598,30.165,121.415773,31.217948,310100025693016,,
上海地铁,地铁3号线,延安西路,0.935,31.1,121.417062,31.209616,310100034534024,,
上海地铁,地铁3号线,虹桥路,1.391,32.491,121.420814,31.197524,310100027703009,,
上海地铁,地铁3号线,宜山路,1.346,33.837,121.427194,31.186717,310100024546017,,
上海地铁,地铁3号线,漕溪路,1.539,35.376,121.438410,31.176746,310100034534027,,
上海地铁,地铁3号线,龙漕路,0.99,36.366,121.444383,31.169458,310100025711025,,
上海地铁,地铁3号线,石龙路,1.285,37.651,121.443205,31.157949,310100034534029,,
上海地铁,地铁3号线,上海南站,1.307,38.958,121.430041,31.154579,310100025685025,,
