系统,线路,from_station,to_station,from_id,to_id,distance(km),year of segment opening
南京地铁,地铁S8号线(宁天线),长江大桥北,毛纺厂路,320100022469020,320100022469019,0.874,
南京地铁,地铁S8号线(宁天线),毛纺厂路,泰山新村,320100022469019,320100022469018,1.445,
南京地铁,地铁S8号线(宁天线),泰山新村,泰冯路,320100022469018,320100021573027,1.076,
南京地铁,地铁S8号线(宁天线),泰冯路,高新开发区,320100021573027,320100022469016,2.653,
南京地铁,地铁S8号线(宁天线),高新开发区,信息工程大学,320100022469016,320100022469015,2.85,
南京地铁,地铁S8号线(宁天线),信息工程大学,卸甲甸,320100022469015,320100022469014,1.399,
南京地铁,地铁S8号线(宁天线),卸甲甸,大厂,320100022469014,320100022469013,1.827,
南京地铁,地铁S8号线(宁天线),大厂,葛塘,320100022469013,320100022469012,2.148,
南京地铁,地铁S8号线(宁天线),葛塘,长芦,320100022469012,320100022469011,3.863,
南京地铁,地铁S8号线(宁天线),长芦,化工园,320100022469011,320100022469010,1.614,
南京地铁,地铁S8号线(宁天线),化工园,六合开发区,320100022469010,320100022469009,2.86,
南京地铁,地铁S8号线(宁天线),六合开发区,龙池,320100022469009,320100022469008,2.074,
南京地铁,地铁S8号线(宁天线),龙池,雄州,320100022469008,320100022469007,2.327,
南京地铁,地铁S8号线(宁天线),雄州,凤凰山公园,320100022469007,320100022469006,1.575,
南京地铁,地铁S8号线(宁天线),凤凰山公园,方州广场,320100022469006,320100022469005,1.488,
南京地铁,地铁S8号线(宁天线),方州广场,沈桥,320100022469005,320100022469004,5.958,
南京地铁,地铁S8号线(宁天线),沈桥,八百桥,320100022469004,320100022469003,4.921,
南京地铁,地铁S8号线(宁天线),八百桥,金牛湖,320100022469003,320100022469002,5.189,
