系统,线路,站名,站间距(km),累计里程(km),经度,纬度,station ID,pinyin,year of opening
天津地铁,地铁7号线,鼓楼,0.0,0.0,117.181228,39.137127,120100021904009,,
天津地铁,地铁7号线,福安大街,0.907,0.907,117.180606,39.128985,900000088730008,,
天津地铁,地铁7号线,海光寺,0.784,1.691,117.177534,39.122349,120100021504012,,
天津地铁,地铁7号线,天津大学六里台,1.073,2.764,117.179632,39.112840,120100021321011,,
天津地铁,地铁7号线,南开大学八里台,1.147,3.911,117.179299,39.102527,900000082333023,,
天津地铁,地铁7号线,天塔,0.762,4.673,117.177759,39.095775,120100021500018,,
天津地铁,地铁7号线,肿瘤医院,1.78,6.453,117.182043,39.080114,120100021323025,,
天津地铁,地铁7号线,丽江道,2.195,8.648,117.194170,39.062765,900000079480018,,
天津地铁,地铁7号线,王兰庄,1.346,9.994,117.195232,39.050690,900000088730015,,
天津地铁,地铁7号线,梅江会展中心南,1.8,11.794,117.205810,39.036741,900000088730016,,
天津地铁,地铁7号线,张道口,1.374,13.168,117.218019,39.028820,900000088730017,,
天津地铁,地铁7号线,兴华道,1.115,14.283,117.216217,39.018892,900000088730018,,
天津地铁,地铁7号线,宏源道,1.425,15.708,117.222001,39.006893,900000088730019,,
天津地铁,地铁7号线,芦北路,1.949,17.657,117.229383,38.990335,900000088730020,,
天津地铁,地铁7号线,赛达路,0.94,18.597,117.231981,38.982127,900000088730021,,
