系统,线路,站名,站间距(km),累计里程(km),经度,纬度,station ID,pinyin,year of opening
深圳地铁,地铁4号线(龙华线),福田口岸,0.0,0.0,114.067321,22.516887,440300024074016,,
深圳地铁,地铁4号线(龙华线),福民,0.72,0.72,114.065915,22.523226,440300024050015,,
深圳地铁,地铁4号线(龙华线),会展中心,1.375,2.095,114.061101,22.534769,440300024063024,,
深圳地铁,地铁4号线(龙华线),市民中心,0.776,2.871,114.061192,22.541744,440300024074013,,
深圳地铁,地铁4号线(龙华线),少年宫,0.773,3.644,114.060170,22.548627,440300024060027,,
深圳地铁,地铁4号线(龙华线),莲花北,1.327,4.971,114.059402,22.560538,440300024074011,,
深圳地铁,地铁4号线(龙华线),上梅林,1.104,6.075,114.059440,22.570462,440300024054011,,
深圳地铁,地铁4号线(龙华线),民乐,2.851,8.926,114.048809,22.594144,440300024074009,,
深圳地铁,地铁4号线(龙华线),白石龙,1.048,9.974,114.042431,22.601505,440300024074008,,
深圳地铁,地铁4号线(龙华线),深圳北站,1.597,11.571,114.030298,22.610496,440300024046002,,
深圳地铁,地铁4号线(龙华线),红山,1.448,13.019,114.023465,22.621886,440300024046003,,
深圳地铁,地铁4号线(龙华线),上塘,2.018,15.037,114.012808,22.637134,440300024074005,,
深圳地铁,地铁4号线(龙华线),龙胜,0.85,15.887,114.012010,22.644739,440300024074004,,
深圳地铁,地铁4号线(龙华线),龙华,1.315,17.202,114.022419,22.651629,440300024074003,,
深圳地铁,地铁4号线(龙华线),清湖,2.004,19.206,114.036538,22.664085,440300024074002,,
深圳地铁,地铁4号线(龙华线),清湖北,0.975,20.181,114.040417,22.672087,440300024074024,,
深圳地铁,地铁4号线(龙华线),竹村,1.628,21.809,114.040309,22.686728,440300024074023,,
深圳地铁,地铁4号线(龙华线),茜坑,1.173,22.982,114.041087,22.697256,440300024074022,,
深圳地铁,地铁4号线(龙华线),长湖,1.549,24.531,114.044796,22.710764,440300024074021,,
深圳地铁,地铁4号线(龙华线),观澜,1.134,25.665,114.054771,22.715172,440300024074020,,
深圳地铁,地铁4号线(龙华线),松元厦,1.197,26.862,114.064878,22.720557,440300024074019,,
深圳地铁,地铁4号线(龙华线),观澜湖,1.174,28.036,114.076271,22.721616,440300024074018,,
深圳地铁,地铁4号线(龙华线),牛湖,1.373,29.409,114.089254,22.724608,440300024074017,,
