系统,线路,站名,站间距(km),累计里程(km),经度,纬度,station ID,pinyin,year of opening
深圳地铁,地铁2号线(8号线),赤湾,0.0,0.0,113.897525,22.479227,440300024058035,,
深圳地铁,地铁2号线(8号线),蛇口港,1.549,1.549,113.912331,22.476626,440300024076003,,
深圳地铁,地铁2号线(8号线),海上世界,0.985,2.534,113.915111,22.485101,440300024076004,,
深圳地铁,地铁2号线(8号线),水湾,0.595,3.129,113.919686,22.488389,440300024076005,,
深圳地铁,地铁2号线(8号线),东角头,1.2,4.329,113.931149,22.486325,440300024076006,,
深圳地铁,地铁2号线(8号线),湾厦,1.094,5.423,113.938604,22.493353,440300024076007,,
深圳地铁,地铁2号线(8号线),海月,0.79,6.213,113.937715,22.500409,440300024076008,,
深圳地铁,地铁2号线(8号线),登良,0.972,7.185,113.937602,22.509146,440300024076009,,
深圳地铁,地铁2号线(8号线),后海,1.172,8.357,113.943503,22.518172,440300024056016,,
深圳地铁,地铁2号线(8号线),科苑,1.022,9.379,113.946195,22.527019,440300024076011,,
深圳地铁,地铁2号线(8号线),红树湾,2.294,11.673,113.968432,22.525142,440300024076012,,
深圳地铁,地铁2号线(8号线),世界之窗,1.436,13.109,113.974216,22.536900,440300024063017,,
深圳地铁,地铁2号线(8号线),侨城北,1.724,14.833,113.989148,22.543992,440300024076014,,
深圳地铁,地铁2号线(8号线),深康,1.033,15.866,113.998846,22.546456,440300024076015,,
深圳地铁,地铁2号线(8号线),安托山,0.802,16.668,114.006236,22.548785,440300024050009,,
深圳地铁,地铁2号线(8号线),侨香,0.843,17.511,114.014378,22.549784,440300024076017,,
深圳地铁,地铁2号线(8号线),香蜜,1.028,18.539,114.023851,22.552772,440300024076018,,
深圳地铁,地铁2号线(8号线),香梅北,0.918,19.457,114.032716,22.553860,440300024076019,,
深圳地铁,地铁2号线(8号线),景田,1.092,20.549,114.043343,22.553419,440300024054015,,
深圳地铁,地铁2号线(8号线),莲花西,1.018,21.567,114.050034,22.546668,440300024076021,,
深圳地铁,地铁2号线(8号线),福田,0.788,22.355,114.052879,22.540087,440300024056002,,
深圳地铁,地铁2号线(8号线),市民中心,0.873,23.228,114.061192,22.541744,440300024074013,,
深圳地铁,地铁2号线(8号线),岗厦北,0.793,24.021,114.067964,22.538320,440300024056027,,
深圳地铁,地铁2号线(8号线),华强北,1.917,25.938,114.085413,22.544441,440300024050028,,
深圳地铁,地铁2号线(8号线),燕南,0.734,26.672,114.092561,22.544541,440300024076026,,
深圳地铁,地铁2号线(8号线),大剧院,1.596,28.268,114.107811,22.541800,440300024063028,,
深圳地铁,地铁2号线(8号线),湖贝,1.831,30.099,114.125439,22.544286,440300024058038,,
深圳地铁,地铁2号线(8号线),黄贝岭,1.137,31.236,114.136332,22.546095,440300024058002,,
深圳地铁,地铁2号线(8号线),新秀,1.289,32.525,114.148765,22.547688,440300024076030,,
深圳地铁,地铁2号线(8号线),莲塘口岸,0.955,33.48,114.155585,22.553524,440300024076031,,
深圳地铁,地铁2号线(8号线),仙湖路,1.615,35.095,114.166405,22.564065,440300024076032,,
深圳地铁,地铁2号线(8号线),莲塘,0.81,35.905,114.174291,22.564118,440300024076033,,
深圳地铁,地铁2号线(8号线),梧桐山南,1.151,37.056,114.183207,22.557850,440300024076034,,
深圳地铁,地铁2号线(8号线),沙头角,4.126,41.182,114.223195,22.554232,440300024076035,,
深圳地铁,地铁2号线(8号线),海山,1.498,42.68,114.237711,22.555537,440300024076036,,
深圳地铁,地铁2号线(8号线),盐田港西,1.223,43.903,114.246899,22.562536,440300024076037,,
深圳地铁,地铁2号线(8号线),深外高中,2.402,46.305,114.244559,22.584031,440300024076038,,
深圳地铁,地铁2号线(8号线),盐田路,1.363,47.668,114.256321,22.589721,440300024076039,,
深圳地铁,地铁2号线(8号线),鸿安围,0.817,48.485,114.264225,22.590544,440300024076040,,
深圳地铁,地铁2号线(8号线),盐田墟,1.298,49.783,114.276373,22.587321,440300024076041,,
深圳地铁,地铁2号线(8号线),大梅沙,3.316,53.099,114.307825,22.594095,440300024076042,,
深圳地铁,地铁2号线(8号线),小梅沙,2.12,55.219,114.326501,22.602226,440300024076043,,
深圳地铁,地铁2号线(8号线),溪涌,3.635,58.854,114.360255,22.612110,440300024076044,,
