系统,线路,线路ID,站名,站间距(km),累计里程(km),经度,纬度,station ID,pinyin,year of opening
天津地铁,地铁9号线,120100031870,东海路,0.0,0.0,117.737288,39.040571,120100031870020,,
天津地铁,地铁9号线,120100031870,会展中心,1.272,1.272,117.731698,39.029989,120100031870019,,
天津地铁,地铁9号线,120100031870,太湖路,1.331,2.603,117.723405,39.019896,120100031870022,,
天津地铁,地铁9号线,120100031870,市民广场,1.768,4.371,117.703060,39.018183,120100031870018,,
天津地铁,地铁9号线,120100031870,泰达,2.203,6.574,117.679373,39.025523,120100031870017,,
天津地铁,地铁9号线,120100031870,塘沽,1.645,8.219,117.661050,39.029556,120100031870016,,
天津地铁,地铁9号线,120100031870,胡家园,4.794,13.013,117.607373,39.040524,120100031870015,,
天津地铁,地铁9号线,120100031870,钢管公司,8.938,21.951,117.503891,39.039772,120100031870014,,
天津地铁,地铁9号线,120100031870,军粮城,4.228,26.179,117.456102,39.048049,120100031870013,,
天津地铁,地铁9号线,120100031870,小东庄,4.905,31.084,117.403344,39.064397,120100031870012,,
天津地铁,地铁9号线,120100031870,东丽开发区,4.301,35.385,117.357421,39.079404,120100031870011,,
天津地铁,地铁9号线,120100031870,新立,1.984,37.369,117.336003,39.085873,120100031870010,,
天津地铁,地铁9号线,120100031870,张贵庄,2.531,39.9,117.307795,39.092098,120100031870021,,
天津地铁,地铁9号线,120100031870,二号桥,1.31,41.21,117.293150,39.095180,120100031870009,,
天津地铁,地铁9号线,120100031870,一号桥,0.886,42.096,117.282944,39.096056,120100031870008,,
天津地铁,地铁9号线,120100031870,中山门,1.694,43.79,117.264325,39.100884,120100031870007,,
天津地铁,地铁9号线,120100031870,东兴路,1.898,45.688,117.242570,39.103422,120100031870006,,
天津地铁,地铁9号线,120100031870,直沽,1.126,46.814,117.233925,39.111012,120100021323020,,
天津地铁,地铁9号线,120100031870,十一经路,1.438,48.252,117.223951,39.121377,120100031870004,,
天津地铁,地铁9号线,120100031870,大王庄,0.804,49.056,117.218471,39.127225,120100031870003,,
天津地铁,地铁9号线,120100031870,天津站,1.312,50.368,117.211693,39.137783,120100021500012,,
