系统,线路,线路ID,站名,站间距(km),累计里程(km),经度,纬度,station ID,pinyin,year of opening
苏州轨道交通,轨道交通8号线,900000129461,西津桥,0.0,0.0,120.546170,31.313193,900000039926026,,
苏州轨道交通,轨道交通8号线,900000129461,新元,1.378,1.378,120.545785,31.325584,900000129461002,,
苏州轨道交通,轨道交通8号线,900000129461,时家桥,1.38,2.758,120.554886,31.335258,900000129461003,,
苏州轨道交通,轨道交通8号线,900000129461,白洋湾公园,0.837,3.595,120.561056,31.340629,900000116007005,,
苏州轨道交通,轨道交通8号线,900000129461,虎北路,0.952,4.547,120.566008,31.348077,900000129461005,,
苏州轨道交通,轨道交通8号线,900000129461,虎丘湿地公园,2.735,7.282,120.590042,31.361638,900000129461006,,
苏州轨道交通,轨道交通8号线,900000129461,孙武纪念园,1.21,8.492,120.602785,31.361952,320500022810005,,
苏州轨道交通,轨道交通8号线,900000129461,御窑,0.636,9.128,120.609475,31.362271,900000129461008,,
苏州轨道交通,轨道交通8号线,900000129461,陆慕古巷,1.093,10.221,120.620957,31.362988,900000129461009,,
苏州轨道交通,轨道交通8号线,900000129461,阳澄湖中路,0.705,10.926,120.626930,31.366755,320500022816018,,
苏州轨道交通,轨道交通8号线,900000129461,夏圩,1.098,12.024,120.638300,31.364964,900000129461011,,
苏州轨道交通,轨道交通8号线,900000129461,白荡北,0.898,12.922,120.647354,31.367312,900000061754015,,
苏州轨道交通,轨道交通8号线,900000129461,五潨泾,1.401,14.323,120.660536,31.372979,900000129461013,,
苏州轨道交通,轨道交通8号线,900000129461,古香圩,0.994,15.317,120.671006,31.372846,900000129461014,,
苏州轨道交通,轨道交通8号线,900000129461,南泽庄,2.658,17.975,120.673811,31.349063,900000129461015,,
苏州轨道交通,轨道交通8号线,900000129461,唐庄,1.335,19.31,120.683611,31.340454,900000039926008,,
苏州轨道交通,轨道交通8号线,900000129461,古楼,1.826,21.136,120.701831,31.345688,900000129461017,,
苏州轨道交通,轨道交通8号线,900000129461,苏州园区火车站,1.017,22.153,120.711814,31.342385,900000039926006,,
苏州轨道交通,轨道交通8号线,900000129461,华池浜,1.294,23.447,120.712536,31.330761,900000129461019,,
苏州轨道交通,轨道交通8号线,900000129461,时代广场,0.928,24.375,120.713181,31.322437,320500022828021,,
苏州轨道交通,轨道交通8号线,900000129461,苏州当代美术馆,0.621,24.996,120.714065,31.316901,900000129461021,,
苏州轨道交通,轨道交通8号线,900000129461,琼姬墩,1.434,26.43,120.725610,31.308593,900000116007021,,
苏州轨道交通,轨道交通8号线,900000129461,斜塘,1.316,27.746,120.734215,31.299313,900000055756027,,
苏州轨道交通,轨道交通8号线,900000129461,莲池桥,1.475,29.221,120.734270,31.286049,900000129461024,,
苏州轨道交通,轨道交通8号线,900000129461,仁爱路,1.196,30.417,120.735910,31.275387,900000129461025,,
苏州轨道交通,轨道交通8号线,900000129461,松涛街,1.341,31.758,120.739939,31.263829,320500022816027,,
苏州轨道交通,轨道交通8号线,900000129461,裕新路,0.944,32.702,120.744198,31.256164,900000129461027,,
苏州轨道交通,轨道交通8号线,900000129461,车坊,0.944,33.646,120.746891,31.247993,900000129461028,,
