系统,线路,站名,站间距(km),累计里程(km),经度,纬度,station ID,pinyin,year of opening
石家庄地铁,轨道交通1号线,西王,0.0,0.0,114.408462,38.040220,900000044039001,,
石家庄地铁,轨道交通1号线,时光街,1.284,1.284,114.423117,38.040693,900000044039002,,
石家庄地铁,轨道交通1号线,长城桥,1.218,2.502,114.437003,38.041354,900000044039003,,
石家庄地铁,轨道交通1号线,和平医院,1.325,3.827,114.452108,38.042077,900000044039004,,
石家庄地铁,轨道交通1号线,烈士陵园,1.145,4.972,114.465157,38.042683,900000044039005,,
石家庄地铁,轨道交通1号线,新百广场,1.073,6.045,114.477386,38.043255,900000044039006,,
石家庄地铁,轨道交通1号线,解放广场,0.84,6.885,114.486982,38.043385,900000044039007,,
石家庄地铁,轨道交通1号线,平安大街,1.267,8.152,114.501446,38.043511,900000044039008,,
石家庄地铁,轨道交通1号线,北国商城,0.959,9.111,114.512393,38.043149,900000044039009,,
石家庄地铁,轨道交通1号线,博物院,0.895,10.006,114.522609,38.042936,900000044039010,,
石家庄地铁,轨道交通1号线,体育场,0.889,10.895,114.532763,38.043126,900000044039011,,
石家庄地铁,轨道交通1号线,北宋,1.142,12.037,114.545798,38.043398,900000044039012,,
石家庄地铁,轨道交通1号线,谈固,1.424,13.461,114.562054,38.043683,900000044039013,,
石家庄地铁,轨道交通1号线,朝晖桥,1.276,14.737,114.576621,38.043953,900000044039014,,
石家庄地铁,轨道交通1号线,白佛,0.8,15.537,114.585749,38.044146,900000044039015,,
石家庄地铁,轨道交通1号线,留村,2.131,17.668,114.608596,38.037550,900000044039016,,
石家庄地铁,轨道交通1号线,火炬广场,1.269,18.937,114.623089,38.037760,900000044039017,,
石家庄地铁,轨道交通1号线,石家庄东站,1.35,20.287,114.629189,38.048913,900000044039018,,
石家庄地铁,轨道交通1号线,南村,1.188,21.475,114.628722,38.059589,900000044039019,,
石家庄地铁,轨道交通1号线,洨河大道,1.029,22.504,114.628373,38.068843,900000044039020,,
石家庄地铁,轨道交通1号线,西庄,1.368,23.872,114.628008,38.081138,900000044039021,,
石家庄地铁,轨道交通1号线,东庄,1.419,25.291,114.627420,38.093894,900000044039022,,
石家庄地铁,轨道交通1号线,会展中心,3.47,28.761,114.614815,38.123483,900000044039023,,
石家庄地铁,轨道交通1号线,商务中心,1.122,29.883,114.620809,38.132401,900000044039024,,
石家庄地铁,轨道交通1号线,园博园,1.305,31.188,114.621014,38.144137,900000044039025,,
石家庄地铁,轨道交通1号线,福泽,1.082,32.27,114.621095,38.153867,900000044039026,,
