系统,线路,线路ID,站名,站间距(km),累计里程(km),经度,纬度,station ID,pinyin,year of opening
苏州轨道交通,轨道交通6号线,900000116007,苏州新区火车站,0.0,0.0,120.525106,31.372573,900000039926031,,
苏州轨道交通,轨道交通6号线,900000116007,保丰,1.207,1.207,120.535218,31.365996,900000116007002,,
苏州轨道交通,轨道交通6号线,900000116007,富强,1.347,2.554,120.544188,31.356616,900000116007003,,
苏州轨道交通,轨道交通6号线,900000116007,长泾,1.376,3.93,120.554230,31.347691,900000116007004,,
苏州轨道交通,轨道交通6号线,900000116007,白洋湾公园,1.018,4.948,120.561056,31.340629,900000116007005,,
苏州轨道交通,轨道交通6号线,900000116007,金鸡墩,1.04,5.988,120.567777,31.333250,900000116007006,,
苏州轨道交通,轨道交通6号线,900000116007,虎丘,1.143,7.131,120.579227,31.330074,900000116007007,,
苏州轨道交通,轨道交通6号线,900000116007,青山桥浜,0.852,7.983,120.587784,31.332367,900000116007008,,
苏州轨道交通,轨道交通6号线,900000116007,江星桥南,0.907,8.89,120.596423,31.335842,900000116007009,,
苏州轨道交通,轨道交通6号线,900000116007,苏锦,0.836,9.726,120.605197,31.336424,320500022810007,,
苏州轨道交通,轨道交通6号线,900000116007,平河路,0.88,10.606,120.614445,31.336854,320500022816015,,
苏州轨道交通,轨道交通6号线,900000116007,梅巷,1.554,12.16,120.630725,31.335448,900000116007012,,
苏州轨道交通,轨道交通6号线,900000116007,拙政园苏博,1.401,13.561,120.626705,31.323322,900000116007013,,
苏州轨道交通,轨道交通6号线,900000116007,悬桥巷,1.058,14.619,120.629063,31.314020,900000116007014,,
苏州轨道交通,轨道交通6号线,900000116007,临顿路,0.512,15.131,120.630277,31.309532,320500022828014,,
苏州轨道交通,轨道交通6号线,900000116007,望星桥苏大,0.925,16.056,120.635375,31.302441,900000116007016,,
苏州轨道交通,轨道交通6号线,900000116007,徐家浜,1.628,17.684,120.652052,31.305786,900000116007017,,
苏州轨道交通,轨道交通6号线,900000116007,惹云桥,1.028,18.712,120.662865,31.306060,900000061754021,,
苏州轨道交通,轨道交通6号线,900000116007,秋塘浜,0.868,19.58,120.671997,31.306099,900000116007019,,
苏州轨道交通,轨道交通6号线,900000116007,李公堤西,0.735,20.315,120.679706,31.306657,900000039926033,,
苏州轨道交通,轨道交通6号线,900000116007,琼姬墩,4.366,24.681,120.725610,31.308593,900000116007021,,
苏州轨道交通,轨道交通6号线,900000116007,南施公园南,0.778,25.459,120.733800,31.308546,900000116007022,,
苏州轨道交通,轨道交通6号线,900000116007,苏州奥体中心,0.994,26.453,120.744258,31.308427,900000055756028,,
苏州轨道交通,轨道交通6号线,900000116007,儿童医院总院,1.188,27.641,120.756741,31.309123,900000116007024,,
苏州轨道交通,轨道交通6号线,900000116007,涵青桥,0.824,28.465,120.760846,31.302599,900000116007025,,
苏州轨道交通,轨道交通6号线,900000116007,金家堰,0.986,29.451,120.759321,31.293827,900000116007026,,
苏州轨道交通,轨道交通6号线,900000116007,北斜步,0.875,30.326,120.759242,31.285960,900000116007027,,
苏州轨道交通,轨道交通6号线,900000116007,南斜步,1.288,31.614,120.761097,31.274490,900000116007028,,
苏州轨道交通,轨道交通6号线,900000116007,金尚路,0.986,32.6,120.770544,31.270834,320500022816025,,
苏州轨道交通,轨道交通6号线,900000116007,桑田岛,1.031,33.631,120.781237,31.272372,320500022816024,,
