系统,线路,站名,站间距(km),累计里程(km),经度,纬度,station ID,pinyin,year of opening
郑州地铁,地铁1号线,河南工业大学,0.0,0.0,113.542174,34.826597,410100022629028,,
郑州地铁,地铁1号线,郑大科技园,1.097,1.097,113.541865,34.816735,410100022629027,,
郑州地铁,地铁1号线,郑州大学,1.019,2.116,113.541443,34.807581,410100022629026,,
郑州地铁,地铁1号线,梧桐街,1.467,3.583,113.540929,34.794393,410100022629025,,
郑州地铁,地铁1号线,兰寨,1.218,4.801,113.541000,34.783442,410100022629024,,
郑州地铁,地铁1号线,铁炉,1.719,6.52,113.541028,34.767983,410100022629023,,
郑州地铁,地铁1号线,市民中心,1.351,7.871,113.553932,34.762054,410100022629022,,
郑州地铁,地铁1号线,西流湖,1.488,9.359,113.570188,34.761135,410100022629021,,
郑州地铁,地铁1号线,西三环,1.646,11.005,113.588175,34.760193,410100022629020,,
郑州地铁,地铁1号线,秦岭路,1.434,12.439,113.603314,34.756800,410100022629019,,
郑州地铁,地铁1号线,五一公园·市中医院,0.938,13.377,113.613576,34.756657,410100022629018,,
郑州地铁,地铁1号线,碧沙岗,1.003,14.38,113.624373,34.755040,410100022629017,,
郑州地铁,地铁1号线,绿城广场,1.188,15.568,113.633548,34.747475,410100022629016,,
郑州地铁,地铁1号线,医学院,0.97,16.538,113.644046,34.746174,410100022629015,,
郑州地铁,地铁1号线,郑州火车站,1.088,17.626,113.655952,34.746516,410100022629014,,
郑州地铁,地铁1号线,二七广场,1.125,18.751,113.665854,34.752527,410100022629013,,
郑州地铁,地铁1号线,人民路·河南中医一附院,0.922,19.673,113.673865,34.757566,410100022629012,,
郑州地铁,地铁1号线,紫荆山,0.908,20.581,113.682064,34.762176,410100021064009,,
郑州地铁,地铁1号线,燕庄,1.953,22.534,113.703396,34.763390,410100022629010,,
郑州地铁,地铁1号线,民航路,1.136,23.67,113.715814,34.763954,410100022629009,,
郑州地铁,地铁1号线,会展中心,0.958,24.628,113.725738,34.766727,410100022629008,,
郑州地铁,地铁1号线,黄河南路,1.768,26.396,113.744513,34.762860,410100022629007,,
郑州地铁,地铁1号线,农业南路,1.028,27.424,113.755327,34.765423,410100022629006,,
郑州地铁,地铁1号线,东风南路,1.084,28.508,113.767132,34.764450,410100022629005,,
郑州地铁,地铁1号线,郑州东站,1.079,29.587,113.777099,34.759251,410100022629004,,
郑州地铁,地铁1号线,博学路,1.412,30.999,113.792535,34.759935,410100022629003,,
郑州地铁,地铁1号线,市体育中心,2.192,33.191,113.810399,34.773100,410100022629002,,
郑州地铁,地铁1号线,龙子湖,2.187,35.378,113.810504,34.792766,410100022629031,,
郑州地铁,地铁1号线,文苑北路,1.751,37.129,113.812199,34.808447,410100022629030,,
郑州地铁,地铁1号线,河南大学新区,1.364,38.493,113.812659,34.820707,410100022629029,,
