系统,线路,站名,站间距(km),累计里程(km),经度,纬度,station ID,pinyin,year of opening
大连地铁,地铁九里线,和平路,0.0,0.0,121.725334,39.107724,210200031356004,,
大连地铁,地铁九里线,东山路,2.017,2.017,121.737460,39.092221,210200031356005,,
大连地铁,地铁九里线,鸿玮澜山,1.622,3.639,121.751,39.0821,210200031354011,,
大连地铁,地铁九里线,通世泰,2.089,5.728,121.767,39.068,210200031354010,,
大连地铁,地铁九里线,开发区,1.744,7.472,121.775,39.0536,210200031346009,,
大连地铁,地铁九里线,金马路,2.723,10.195,121.744,39.0491,210200031346008,,
大连地铁,地铁九里线,大连湾,3.308,13.503,121.71,39.0354,210200031346007,,
大连地铁,地铁九里线,后盐,6.436,19.939,121.637711,39.021362,210200031346006,,
大连地铁,地铁九里线,泉水,2.851,22.79,121.617,39.0014,210200031346005,,
大连地铁,地铁九里线,金家街,3.955,26.745,121.602,38.9678,210200031346004,,
大连地铁,地铁九里线,香炉礁,4.362,31.107,121.604,38.9286,210200031346003,,
大连地铁,地铁九里线,大连站,2.28,33.387,121.629409,38.923155,210200031346002,,
