系统,线路,站名,站间距(km),累计里程(km),经度,纬度,station ID,pinyin,year of opening
沈阳地铁,地铁9号线,怒江公园,0.0,0.0,123.388938,41.842252,900000039632001,,
沈阳地铁,地铁9号线,淮河街沈医二院,1.375,1.375,123.390537,41.829941,900000039632002,,
沈阳地铁,地铁9号线,皇姑屯站,1.004,2.379,123.386749,41.821366,900000039632003,,
沈阳地铁,地铁9号线,重型文化广场,0.937,3.316,123.383861,41.813220,900000039632004,,
沈阳地铁,地铁9号线,北二路,1.037,4.353,123.378755,41.804706,900000039632005,,
沈阳地铁,地铁9号线,铁西广场,1.351,5.704,123.370666,41.794160,210100020752012,,
沈阳地铁,地铁9号线,兴华公园,0.829,6.533,123.365836,41.787634,900000039632007,,
沈阳地铁,地铁9号线,沈辽路,0.772,7.305,123.361260,41.781587,900000039632008,,
沈阳地铁,地铁9号线,滑翔,1.058,8.363,123.358797,41.772247,900000039632009,,
沈阳地铁,地铁9号线,吉力湖街,1.734,10.097,123.344612,41.760797,900000039632010,,
沈阳地铁,地铁9号线,大通湖街,1.115,11.212,123.347148,41.750949,900000039632011,,
沈阳地铁,地铁9号线,曹仲,2.39,13.602,123.361366,41.732254,900000039632012,,
沈阳地铁,地铁9号线,浑河站,1.103,14.705,123.372388,41.726716,900000039632013,,
沈阳地铁,地铁9号线,胜利南街,2.162,16.867,123.398266,41.724467,900000039632014,,
沈阳地铁,地铁9号线,长白南,1.062,17.929,123.410401,41.727497,900000039632015,,
沈阳地铁,地铁9号线,榆树台,0.964,18.893,123.421603,41.729802,900000039632016,,
沈阳地铁,地铁9号线,金阳大街,0.744,19.637,123.430201,41.731686,900000039632017,,
沈阳地铁,地铁9号线,彩霞街,0.96,20.597,123.441295,41.734121,900000039632018,,
沈阳地铁,地铁9号线,奥体中心,1.424,22.021,123.453579,41.743061,210100020748006,,
沈阳地铁,地铁9号线,天成街,1.193,23.214,123.467941,41.743596,900000039632020,,
沈阳地铁,地铁9号线,朗日街,1.446,24.66,123.485068,41.741192,900000039632021,,
沈阳地铁,地铁9号线,长青南街,1.413,26.073,123.501572,41.744319,900000039632022,,
沈阳地铁,地铁9号线,建筑大学,1.251,27.324,123.516113,41.747294,900000039632023,,
