系统,线路,站名,站间距(km),累计里程(km),经度,纬度,station ID,pinyin,year of opening
广州地铁,地铁14号线,乐嘉路,0.0,0.0,113.260291,23.171173,900000074701014,,
广州地铁,地铁14号线,云霄路,1.377,1.377,113.260715,23.183549,900000074701015,,
广州地铁,地铁14号线,新市墟,1.217,2.594,113.263041,23.194285,900000074701016,,
广州地铁,地铁14号线,马务,0.86,3.454,113.263788,23.201992,900000074701017,,
广州地铁,地铁14号线,鹤边,1.258,4.712,113.266612,23.213004,900000074701018,,
广州地铁,地铁14号线,鹤龙,1.21,5.922,113.272244,23.222575,900000074701019,,
广州地铁,地铁14号线,彭边,1.083,7.005,113.281577,23.227194,900000074701020,,
广州地铁,地铁14号线,嘉禾望岗,1.384,8.389,113.289243,23.237460,440100023031006,,
广州地铁,地铁14号线,白云东平,3.296,11.685,113.317841,23.251170,900000074701002,,
广州地铁,地铁14号线,夏良,3.007,14.692,113.323505,23.277704,900000074701003,,
广州地铁,地铁14号线,太和,3.408,18.1,113.347197,23.299284,900000074701004,,
广州地铁,地铁14号线,竹料,5.882,23.982,113.368332,23.348496,900000074701005,,
广州地铁,地铁14号线,钟落潭,4.475,28.457,113.400686,23.375649,900000074701006,,
广州地铁,地铁14号线,马沥,5.463,33.92,113.450388,23.393877,900000074701007,,
广州地铁,地铁14号线,新和,2.746,36.666,113.467060,23.413259,900000074701008,,
广州地铁,地铁14号线,太平,5.009,41.675,113.491955,23.452090,900000074701009,,
广州地铁,地铁14号线,神岗,3.644,45.319,113.517396,23.475101,900000074701010,,
广州地铁,地铁14号线,赤草,5.248,50.567,113.560256,23.501220,900000074701011,,
广州地铁,地铁14号线,从化客运站,4.887,55.454,113.594721,23.531769,900000074701012,,
广州地铁,地铁14号线,东风,3.882,59.336,113.600801,23.566233,900000074701013,,
