系统,线路,from_station,to_station,from_id,to_id,distance(km),year of segment opening
长沙地铁,地铁2号线,梅溪湖西,麓云路,430100020927021,430100020927022,1.138,
长沙地铁,地铁2号线,麓云路,文化艺术中心,430100020927022,430100020927023,1.05,
长沙地铁,地铁2号线,文化艺术中心,梅溪湖东,430100020927023,430100020927024,0.937,
长沙地铁,地铁2号线,梅溪湖东,望城坡(汽车西站),430100020927024,430100020927002,0.842,
长沙地铁,地铁2号线,望城坡(汽车西站),金星路,430100020927002,430100020927003,1.469,
长沙地铁,地铁2号线,金星路,西湖公园,430100020927003,430100020927004,1.173,
长沙地铁,地铁2号线,西湖公园,溁湾镇,430100020927004,430100020927005,1.258,
长沙地铁,地铁2号线,溁湾镇,橘子洲·青莲,430100020927005,430100020927006,1.109,
长沙地铁,地铁2号线,橘子洲·青莲,湘江中路,430100020927006,430100020927007,0.672,
长沙地铁,地铁2号线,湘江中路,五一广场,430100020927007,430100020925008,0.693,
长沙地铁,地铁2号线,五一广场,芙蓉广场,430100020925008,430100020927009,0.808,
长沙地铁,地铁2号线,芙蓉广场,迎宾路口,430100020927009,430100020927010,0.737,
长沙地铁,地铁2号线,迎宾路口,袁家岭,430100020927010,430100020927011,0.83,
长沙地铁,地铁2号线,袁家岭,长沙火车站,430100020927011,430100020927012,1.018,
长沙地铁,地铁2号线,长沙火车站,锦泰广场,430100020927012,430100020927013,0.676,
长沙地铁,地铁2号线,锦泰广场,万家丽广场,430100020927013,430100020927014,1.236,
长沙地铁,地铁2号线,万家丽广场,人民东路,430100020927014,430100020927015,1.17,
长沙地铁,地铁2号线,人民东路,长沙大道,430100020927015,430100020927016,1.852,
长沙地铁,地铁2号线,长沙大道,沙湾公园,430100020927016,430100020927017,1.183,
长沙地铁,地铁2号线,沙湾公园,杜花路,430100020927017,430100020927018,1.695,
长沙地铁,地铁2号线,杜花路,长沙火车南站,430100020927018,430100020927019,0.859,
长沙地铁,地铁2号线,长沙火车南站,光达,430100020927019,430100020927020,1.951,
