系统,线路,线路ID,站名,站间距(km),累计里程(km),经度,纬度,station ID,pinyin,year of opening
天津地铁,地铁6号线,120100021325,南孙庄,0.0,0.0,117.318352,39.206528,120100021325051,,
天津地铁,地铁6号线,120100021325,南何庄,2.355,2.355,117.291016,39.206352,120100021325052,,
天津地铁,地铁6号线,120100021325,大毕庄,1.089,3.444,117.279144,39.202998,120100021325053,,
天津地铁,地铁6号线,120100021325,金钟街,1.176,4.62,117.266101,39.199880,120100021325054,,
天津地铁,地铁6号线,120100021325,徐庄子,1.432,6.052,117.254154,39.190924,120100021325055,,
天津地铁,地铁6号线,120100021325,金钟河大街,2.341,8.393,117.241892,39.172135,120100021323014,,
天津地铁,地铁6号线,120100021325,民权门,0.829,9.222,117.233382,39.168658,120100021325057,,
天津地铁,地铁6号线,120100021325,北宁公园,0.92,10.142,117.223159,39.166274,120100021325058,,
天津地铁,地铁6号线,120100021325,北站,1.356,11.498,117.207438,39.166648,120100021325059,,
天津地铁,地铁6号线,120100021325,新开河,0.467,11.965,117.202847,39.168877,120100021325060,,
天津地铁,地铁6号线,120100021325,外院附中,0.986,12.951,117.191830,39.171266,120100021325061,,
天津地铁,地铁6号线,120100021325,天泰路,0.808,13.759,117.183317,39.168219,120100021325062,,
天津地铁,地铁6号线,120100021325,北竹林,1.276,15.035,117.172709,39.160215,120100021325064,,
天津地铁,地铁6号线,120100021325,西站,0.625,15.66,117.166787,39.156977,120100021325065,,
天津地铁,地铁6号线,120100021325,复兴路,0.776,16.436,117.157852,39.156157,120100021325066,,
天津地铁,地铁6号线,120100021325,人民医院,1.201,17.637,117.149712,39.147393,120100021325067,,
天津地铁,地铁6号线,120100021325,长虹公园,1.066,18.703,117.149444,39.137806,120100021325019,,
天津地铁,地铁6号线,120100021325,宜宾道,1.266,19.969,117.149321,39.126417,120100021325020,,
天津地铁,地铁6号线,120100021325,鞍山西道,1.099,21.068,117.149365,39.116530,120100021325021,,
天津地铁,地铁6号线,120100021325,天拖,0.812,21.88,117.149438,39.109224,120100021325022,,
天津地铁,地铁6号线,120100021325,一中心医院,0.676,22.556,117.149454,39.103145,120100021325023,,
天津地铁,地铁6号线,120100021325,红旗南路,1.161,23.717,117.148149,39.092757,120100021325024,,
天津地铁,地铁6号线,120100021325,迎风道,0.743,24.46,117.149468,39.086153,120100021325025,,
天津地铁,地铁6号线,120100021325,南翠屏,1.049,25.509,117.158640,39.079964,120100021325026,,
天津地铁,地铁6号线,120100021325,水上公园东路,1.252,26.761,117.173133,39.079509,120100021325069,,
天津地铁,地铁6号线,120100021325,肿瘤医院,0.772,27.533,117.182043,39.080114,120100021323025,,
天津地铁,地铁6号线,120100021325,天津宾馆,1.538,29.071,117.198548,39.085330,120100021323024,,
天津地铁,地铁6号线,120100021325,文化中心,0.723,29.794,117.206855,39.086142,120100021323023,,
天津地铁,地铁6号线,120100021325,乐园道,1.081,30.875,117.217504,39.091252,120100021325073,,
天津地铁,地铁6号线,120100021325,尖山路,0.717,31.592,117.224000,39.087236,120100021325074,,
天津地铁,地铁6号线,120100021325,医大二院,0.658,32.25,117.222935,39.081375,120100021325075,,
天津地铁,地铁6号线,120100021325,梅江道,1.416,33.666,117.225609,39.068810,120100021325076,,
天津地铁,地铁6号线,120100021325,左江道,1.191,34.857,117.217741,39.060010,120100021325077,,
天津地铁,地铁6号线,120100021325,梅江公园,0.854,35.711,117.217558,39.052331,120100021325078,,
天津地铁,地铁6号线,120100021325,梅江会展中心,0.892,36.603,117.217726,39.044312,120100021325079,,
天津地铁,地铁6号线,120100021325,解放南路,1.461,38.064,117.234015,39.040749,120100021325080,,
天津地铁,地铁6号线,120100021325,洞庭路,1.072,39.136,117.245877,39.043590,120100021325081,,
天津地铁,地铁6号线,120100021325,梅林路,0.781,39.917,117.254780,39.044820,120100021325082,,
天津地铁,地铁6号线,120100021325,渌水道,1.318,41.235,117.270007,39.045553,120100021321024,,
