系统,线路,线路ID,站名,站间距(km),累计里程(km),经度,纬度,station ID,pinyin,year of opening
成都地铁,地铁9号线,900000075807,黄田坝,0.0,0.0,103.971492,30.697950,900000075807001,,
成都地铁,地铁9号线,900000075807,成都西站,1.687,1.687,103.976595,30.683429,900000039621016,,
成都地铁,地铁9号线,900000075807,培风,2.593,4.28,103.977194,30.660111,900000075807003,,
成都地铁,地铁9号线,900000075807,机投桥,1.569,5.849,103.978131,30.646026,900000075807004,,
成都地铁,地铁9号线,900000075807,武青南路,2.632,8.481,103.985080,30.623124,900000039590026,,
成都地铁,地铁9号线,900000075807,簇桥,1.78,10.261,103.989923,30.607670,900000075807006,,
成都地铁,地铁9号线,900000075807,华兴,1.486,11.747,104.001114,30.598405,900000059714003,,
成都地铁,地铁9号线,900000075807,太平寺,1.317,13.064,104.012147,30.591331,900000075807008,,
成都地铁,地铁9号线,900000075807,三元,1.771,14.835,104.026702,30.581493,900000075312020,,
成都地铁,地铁9号线,900000075807,锦城大道,2.417,17.252,104.050468,30.574165,900000058344031,,
成都地铁,地铁9号线,900000075807,孵化园,1.339,18.591,104.064313,30.575873,510100022320016,,
成都地铁,地铁9号线,900000075807,心岛,0.784,19.375,104.072500,30.575720,900000075807012,,
成都地铁,地铁9号线,900000075807,金融城东,1.206,20.581,104.084201,30.579744,900000061908005,,
