系统,线路,站名,站间距(km),累计里程(km),经度,纬度,station ID,pinyin,year of opening
郑州地铁,城郊线,南四环(贾河),0.0,0.0,113.681889,34.662555,900000060882001,,
郑州地铁,城郊线,十八里河,1.645,1.645,113.683715,34.647839,900000060882002,,
郑州地铁,城郊线,沙窝李,2.342,3.987,113.681693,34.626843,900000060882003,,
郑州地铁,城郊线,双湖大道,1.711,5.698,113.683002,34.611492,900000060882004,,
郑州地铁,城郊线,小乔,1.686,7.384,113.695657,34.600468,900000060882005,,
郑州地铁,城郊线,华南城西,2.845,10.229,113.725712,34.593943,900000060882006,,
郑州地铁,城郊线,华南城,2.123,12.352,113.748901,34.594077,900000060882007,,
郑州地铁,城郊线,华南城东,2.319,14.671,113.774232,34.594007,900000060882008,,
郑州地铁,城郊线,孟庄,4.138,18.809,113.818308,34.585760,900000060882009,,
郑州地铁,城郊线,港区北,1.799,20.608,113.837925,34.584862,900000060882010,,
郑州地铁,城郊线,康平湖,1.393,22.001,113.853136,34.584793,900000060882011,,
郑州地铁,城郊线,兰河公园,1.161,23.162,113.859697,34.575860,900000060882012,,
郑州地铁,城郊线,恩平湖,0.938,24.1,113.859674,34.567421,900000060882013,,
郑州地铁,城郊线,综合保税区,2.021,26.121,113.857194,34.549358,900000060882014,,
郑州地铁,城郊线,新郑机场,2.624,28.745,113.852485,34.526082,900000060882015,,
郑州地铁,城郊线,新郑机场,0.0,28.745,113.852485,34.526082,900000060882015,,
郑州地铁,城郊线,机场东,4.743,33.488,113.900415,34.509952,900000060882017,,
郑州地铁,城郊线,港区会展,2.564,36.052,113.923811,34.497300,900000060882018,,
郑州地铁,城郊线,郑州航空港站,1.318,37.37,113.931326,34.487192,900000060882019,,
