系统,线路,站名,站间距(km),累计里程(km),经度,纬度,station ID,pinyin,year of opening
郑州地铁,地铁4号线,老鸦陈,0.0,0.0,113.617103,34.832763,900000075797001,,
郑州地铁,地铁4号线,省体育中心,0.818,0.818,113.626003,34.831921,900000075776001,,
郑州地铁,地铁4号线,北二十里铺,1.347,2.165,113.640711,34.830874,900000075797003,,
郑州地铁,地铁4号线,丰庆路,1.268,3.433,113.654541,34.829804,900000075797004,,
郑州地铁,地铁4号线,张家村,0.86,4.293,113.661128,34.824280,900000075797005,,
郑州地铁,地铁4号线,陈寨东,0.966,5.259,113.670006,34.819558,900000075797029,,
郑州地铁,地铁4号线,沙门,1.068,6.327,113.681710,34.819445,410100021064004,,
郑州地铁,地铁4号线,杨君刘,1.529,7.856,113.698460,34.819552,900000075797008,,
郑州地铁,地铁4号线,森林公园北,0.88,8.736,113.703681,34.826208,900000075797009,,
郑州地铁,地铁4号线,清华附中,0.954,9.69,113.713352,34.829464,900000075797010,,
郑州地铁,地铁4号线,龙湖中环北,1.197,10.887,113.726466,34.829436,900000075797011,,
郑州地铁,地铁4号线,龙湖北,0.883,11.77,113.734236,34.824700,900000075797012,,
郑州地铁,地铁4号线,金融岛北,0.938,12.708,113.734300,34.816268,900000075797013,,
郑州地铁,地铁4号线,金融岛南,0.817,13.525,113.736703,34.809189,900000075797014,,
郑州地铁,地铁4号线,龙湖南,0.709,14.234,113.738123,34.802924,900000075797015,,
郑州地铁,地铁4号线,龙湖中环南,1.201,15.435,113.738685,34.792133,900000075797016,,
郑州地铁,地铁4号线,农业东路,0.989,16.424,113.734711,34.783858,900000075797017,,
郑州地铁,地铁4号线,中央商务区,0.788,17.212,113.729406,34.778265,900000058317009,,
郑州地铁,地铁4号线,会展中心,1.326,18.538,113.725738,34.766727,410100022629008,,
郑州地铁,地铁4号线,商鼎路,1.362,19.9,113.726827,34.754511,900000075797020,,
郑州地铁,地铁4号线,东十里铺,0.838,20.738,113.726050,34.747001,900000075776015,,
郑州地铁,地铁4号线,货站街,0.623,21.361,113.726392,34.741406,900000075797022,,
郑州地铁,地铁4号线,七里河,2.309,23.67,113.722318,34.720916,900000058317020,,
郑州地铁,地铁4号线,果树所,1.003,24.673,113.722014,34.711901,900000075797025,,
郑州地铁,地铁4号线,金岱,1.305,25.978,113.726508,34.700763,900000075797026,,
郑州地铁,地铁4号线,姚庄,1.338,27.316,113.734053,34.690457,900000075797027,,
郑州地铁,地铁4号线,郎庄,0.717,28.033,113.738425,34.685105,900000075797028,,
