系统,线路,站名,站间距(km),累计里程(km),经度,纬度,station ID,pinyin,year of opening
郑州地铁,地铁5号线,月季公园,0.0,0.0,113.622992,34.765726,900000058317001,,
郑州地铁,地铁5号线,沙口路,1.68,1.68,113.640426,34.770541,900000058317002,,
郑州地铁,地铁5号线,海滩寺,1.027,2.707,113.650702,34.774286,900000058317003,,
郑州地铁,地铁5号线,郑州人民医院,1.508,4.215,113.667203,34.774602,900000058317004,,
郑州地铁,地铁5号线,黄河路,1.358,5.573,113.682045,34.773910,410100021064008,,
郑州地铁,地铁5号线,省人民医院,1.034,6.607,113.693327,34.774638,900000058317006,,
郑州地铁,地铁5号线,姚砦·聂庄,1.341,7.948,113.707797,34.772601,900000058317007,,
郑州地铁,地铁5号线,众意西路,1.096,9.044,113.718902,34.776325,900000058317008,,
郑州地铁,地铁5号线,中央商务区,0.983,10.027,113.729406,34.778265,900000058317009,,
郑州地铁,地铁5号线,儿童医院·颐和医院,1.965,11.992,113.750767,34.776122,900000058317010,,
郑州地铁,地铁5号线,祭城,1.448,13.44,113.766601,34.776693,900000058317011,,
郑州地铁,地铁5号线,金水东路,0.914,14.354,113.770879,34.769258,900000058317012,,
郑州地铁,地铁5号线,郑州东站,1.249,15.603,113.777099,34.759251,410100022629004,,
郑州地铁,地铁5号线,康宁街,1.021,16.624,113.773847,34.750463,900000058317014,,
郑州地铁,地铁5号线,省骨科医院,0.514,17.138,113.773861,34.745838,900000058317015,,
郑州地铁,地铁5号线,经北二路,2.107,19.245,113.773920,34.726893,900000058317016,,
郑州地铁,地铁5号线,经开中心广场,1.112,20.357,113.764169,34.720913,900000058317017,,
郑州地铁,地铁5号线,福塔东,1.578,21.935,113.746941,34.720036,900000058317018,,
郑州地铁,地铁5号线,中原福塔,1.354,23.289,113.732164,34.720931,900000058317019,,
郑州地铁,地铁5号线,七里河,0.9,24.189,113.722318,34.720916,900000058317020,,
郑州地铁,地铁5号线,航海广场,1.476,25.665,113.706164,34.720913,900000058317021,,
郑州地铁,地铁5号线,城东南路,1.458,27.123,113.690214,34.720838,900000058317022,,
郑州地铁,地铁5号线,南五里堡,0.828,27.951,113.681180,34.720319,410100021064013,,
郑州地铁,地铁5号线,冯庄,1.215,29.166,113.667892,34.720432,900000058317024,,
郑州地铁,地铁5号线,京广南路·市第六人民医院,1.013,30.179,113.656817,34.720213,900000058317025,,
郑州地铁,地铁5号线,市第二人民医院,1.16,31.339,113.644129,34.720446,900000058317026,,
郑州地铁,地铁5号线,齐礼阎,1.323,32.662,113.629657,34.720220,900000058317027,,
郑州地铁,地铁5号线,后河芦·市第八人民医院,0.976,33.638,113.618989,34.720587,900000058317028,,
郑州地铁,地铁5号线,桐淮,1.023,34.661,113.613570,34.728640,900000058317029,,
郑州地铁,地铁5号线,陇海西路,0.85,35.511,113.613569,34.736281,900000058317030,,
郑州地铁,地铁5号线,市中心医院,1.184,36.695,113.613692,34.746931,900000058317031,,
郑州地铁,地铁5号线,五一公园·市中医院,1.082,37.777,113.613576,34.756657,410100022629018,,
