系统,线路,from_station,to_station,from_id,to_id,distance(km),year of segment opening
青岛地铁,地铁8号线北段,胶州北站,胶东机场,900000154759001,900000154759002,5.352,
青岛地铁,地铁8号线北段,胶东机场,胶东,900000154759002,900000154759003,5.481,
青岛地铁,地铁8号线北段,胶东,大涧,900000154759003,900000154759004,7.255,
青岛地铁,地铁8号线北段,大涧,红岛火车站,900000154759004,900000154759005,2.866,
青岛地铁,地铁8号线北段,红岛火车站,健康中心,900000154759005,900000154759006,2.148,
青岛地铁,地铁8号线北段,健康中心,健身中心(红岛会展),900000154759006,900000154759007,1.439,
青岛地铁,地铁8号线北段,健身中心(红岛会展),观涛,900000154759007,900000154759008,3.812,
青岛地铁,地铁8号线北段,观涛,红岛科技馆(方特),900000154759008,900000154759009,2.721,
青岛地铁,地铁8号线北段,红岛科技馆(方特),大洋,900000154759009,900000154759010,1.662,
青岛地铁,地铁8号线北段,大洋,青岛北站,900000154759010,900000030289001,8.36,
