系统,线路,站名,站间距(km),累计里程(km),经度,纬度,station ID,pinyin,year of opening
青岛地铁,地铁6号线,灵山湾,0.0,0.0,120.082194,35.891973,900000156786001,,
青岛地铁,地铁6号线,辛屯,0.976,0.976,120.087138,35.899779,900000071736008,,
青岛地铁,地铁6号线,华山,1.159,2.135,120.080803,35.908847,900000156786003,,
青岛地铁,地铁6号线,星海滩路,0.911,3.046,120.083701,35.916699,900000156786004,,
青岛地铁,地铁6号线,赵家庙(影视产业园),1.913,4.959,120.102373,35.924911,900000156786005,,
青岛地铁,地铁6号线,毛家山(黄海学院),1.146,6.105,120.114334,35.928434,900000156786006,,
青岛地铁,地铁6号线,西门外,1.18,7.285,120.124969,35.934633,900000156786007,,
青岛地铁,地铁6号线,北门外,1.108,8.393,120.136703,35.937635,900000156786008,,
青岛地铁,地铁6号线,王家港,2.334,10.727,120.161956,35.942382,900000073472049,,
青岛地铁,地铁6号线,九顶山,1.319,12.046,120.166110,35.953758,900000156786010,,
青岛地铁,地铁6号线,钱塘江路(青职学院),1.609,13.655,120.163290,35.968049,900000156786011,,
青岛地铁,地铁6号线,扒山(滨海学院),1.416,15.071,120.159899,35.980485,900000156786012,,
青岛地铁,地铁6号线,青大附院西海岸院区,0.874,15.945,120.158053,35.988205,900000156786013,,
青岛地铁,地铁6号线,港头,2.093,18.038,120.165134,36.006132,900000156786014,,
青岛地铁,地铁6号线,薛家泊子,1.793,19.831,120.161798,36.022032,900000156786015,,
青岛地铁,地铁6号线,马家楼,1.562,21.393,120.162481,36.036069,900000156786016,,
青岛地铁,地铁6号线,抓马山,1.594,22.987,120.152599,36.047969,900000156786017,,
青岛地铁,地铁6号线,青岛九中(幸福小镇),1.298,24.285,120.144524,36.057647,900000156786018,,
青岛地铁,地铁6号线,河洛埠(中德生态园),1.838,26.123,120.124682,36.061656,900000156786019,,
青岛地铁,地铁6号线,山王河(福莱社区),1.034,27.157,120.113314,36.063080,900000156786020,,
青岛地铁,地铁6号线,横云山路,1.561,28.718,120.096601,36.066882,900000156786021,,
