系统,线路,站名,站间距(km),累计里程(km),经度,纬度,station ID,pinyin,year of opening
成都地铁,地铁18号线,火车南站,0.0,0.0,104.067393,30.605459,510100022320013,,
成都地铁,地铁18号线,孵化园,3.303,3.303,104.064313,30.575873,510100022320016,,
成都地铁,地铁18号线,锦城广场东,0.962,4.265,104.069417,30.568417,900000068815003,,
成都地铁,地铁18号线,世纪城,1.507,5.772,104.068930,30.554870,510100022320018,,
成都地铁,地铁18号线,海昌路,6.909,12.681,104.071583,30.492778,900000068815005,,
成都地铁,地铁18号线,西博城,7.614,20.295,104.074399,30.424349,900000061908045,,
成都地铁,地铁18号线,兴隆,3.174,23.469,104.102652,30.409471,900000068815007,,
成都地铁,地铁18号线,天府站,5.107,28.576,104.151016,30.390254,900000068815008,,
成都地铁,地铁18号线,三岔,18.204,46.78,104.317235,30.311344,900000068815009,,
成都地铁,地铁18号线,福田,7.69,54.47,104.387506,30.278160,900000068815013,,
成都地铁,地铁18号线,天府机场1号2号航站楼,6.548,61.018,104.444132,30.310980,900000068815015,,
成都地铁,地铁18号线,天府机场北,2.808,63.826,104.455045,30.334410,900000068815016,,
