系统,线路,站名,站间距(km),累计里程(km),经度,纬度,station ID,pinyin,year of opening
重庆轨道交通,轨道交通国博线,沙河坝,0.0,0.0,106.556472,29.844186,500100022269014,,
重庆轨道交通,轨道交通国博线,红岩坪,1.428,1.428,106.549266,29.832969,500100022269013,,
重庆轨道交通,轨道交通国博线,复兴,1.205,2.633,106.550035,29.822152,500100022269012,,
重庆轨道交通,轨道交通国博线,思源,1.683,4.316,106.549258,29.807035,500100022269011,,
重庆轨道交通,轨道交通国博线,刘家院子,2.843,7.159,106.554491,29.781874,500100022269010,,
重庆轨道交通,轨道交通国博线,清溪河,2.083,9.242,106.547948,29.764022,500100022269009,,
重庆轨道交通,轨道交通国博线,王家庄,2.293,11.535,106.545659,29.743497,500100022269008,,
重庆轨道交通,轨道交通国博线,悦来,2.013,13.548,106.547955,29.725508,500100022269004,,
重庆轨道交通,轨道交通国博线,国博中心,1.027,14.575,106.545523,29.716516,500100022269003,,
重庆轨道交通,轨道交通国博线,高义口,2.287,16.862,106.527902,29.702776,500100022269007,,
重庆轨道交通,轨道交通国博线,黄茅坪,2.974,19.836,106.531485,29.676213,500100022269006,,
重庆轨道交通,轨道交通国博线,欢乐谷,2.342,22.178,106.508619,29.669213,500100022269005,,
重庆轨道交通,轨道交通国博线,礼嘉,1.993,24.171,106.488115,29.667234,500100022269002,,
