系统,线路,站名,站间距(km),累计里程(km),经度,纬度,station ID,pinyin,year of opening
重庆轨道交通,轨道交通环线,重庆图书馆,0.0,0.0,106.455550,29.532135,900000055077004,,
重庆轨道交通,轨道交通环线,天星桥,1.161,1.161,106.458625,29.542227,900000055077005,,
重庆轨道交通,轨道交通环线,沙坪坝,1.542,2.703,106.460425,29.556003,500100022282011,,
重庆轨道交通,轨道交通环线,重庆大学,1.373,4.076,106.463078,29.568137,900000055077007,,
重庆轨道交通,轨道交通环线,玉带山,1.872,5.948,106.476119,29.580583,900000055077008,,
重庆轨道交通,轨道交通环线,南桥寺,1.247,7.195,106.482436,29.590358,900000055077009,,
重庆轨道交通,轨道交通环线,体育公园,1.051,8.246,106.487624,29.598666,900000055077010,,
重庆轨道交通,轨道交通环线,冉家坝,1.083,9.329,106.498821,29.598628,900000027933007,,
重庆轨道交通,轨道交通环线,动步公园,0.772,10.101,106.504857,29.603170,900000055077012,,
重庆轨道交通,轨道交通环线,洪湖东路,0.883,10.984,106.512396,29.607646,900000055077013,,
重庆轨道交通,轨道交通环线,民安大道,1.622,12.606,106.529107,29.608917,900000055077034,,
重庆轨道交通,轨道交通环线,重庆北站南广场,1.965,14.571,106.549274,29.606696,500100021584014,,
重庆轨道交通,轨道交通环线,渝鲁,1.548,16.119,106.559502,29.595985,900000055077015,,
重庆轨道交通,轨道交通环线,五里店,1.322,17.441,106.565175,29.585170,900000027933001,,
重庆轨道交通,轨道交通环线,弹子石,2.649,20.09,106.592558,29.585809,900000055077017,,
重庆轨道交通,轨道交通环线,涂山,1.343,21.433,106.600619,29.575970,900000055077018,,
重庆轨道交通,轨道交通环线,仁济,1.263,22.696,106.601093,29.564618,900000055077019,,
重庆轨道交通,轨道交通环线,上新街,1.02,23.716,106.597196,29.556094,900000027933025,,
重庆轨道交通,轨道交通环线,上浩,1.118,24.834,106.593806,29.546484,900000055077021,,
重庆轨道交通,轨道交通环线,海棠溪,1.481,26.315,106.587098,29.534515,900000055077022,,
重庆轨道交通,轨道交通环线,罗家坝,0.996,27.311,106.582936,29.526321,900000055077023,,
重庆轨道交通,轨道交通环线,四公里,1.259,28.57,106.576142,29.516665,500100021584027,,
重庆轨道交通,轨道交通环线,南湖,1.837,30.407,106.557155,29.516738,900000055077025,,
重庆轨道交通,轨道交通环线,海峡路,1.053,31.46,106.546527,29.518779,900000055077026,,
重庆轨道交通,轨道交通环线,谢家湾,2.8,34.26,106.517591,29.519096,500100031250012,,
重庆轨道交通,轨道交通环线,奥体中心,1.565,35.825,106.502210,29.523446,900000055077036,,
重庆轨道交通,轨道交通环线,陈家坪,1.187,37.012,106.489965,29.524060,900000055077037,,
重庆轨道交通,轨道交通环线,彩云湖,1.968,38.98,106.471832,29.516037,900000055077038,,
重庆轨道交通,轨道交通环线,二郎,1.541,40.521,106.462156,29.505032,900000055077039,,
重庆轨道交通,轨道交通环线,华龙,1.389,41.91,106.452861,29.495513,900000055077040,,
重庆轨道交通,轨道交通环线,重庆西站,1.439,43.349,106.439014,29.500239,900000055077041,,
重庆轨道交通,轨道交通环线,上桥,2.046,45.395,106.442862,29.518330,900000055077042,,
重庆轨道交通,轨道交通环线,凤鸣山,0.927,46.322,106.449365,29.524457,900000055077043,,
