系统,线路,线路ID,站名,站间距(km),累计里程(km),经度,纬度,station ID,pinyin,year of opening
青岛地铁,地铁2号线,900000030291,李村公园,0.0,0.0,120.425954,36.167794,900000030291001,,
青岛地铁,地铁2号线,900000030291,李村,0.976,0.976,120.424747,36.159067,900000030289005,,
青岛地铁,地铁2号线,900000030291,枣山路,0.973,1.949,120.433459,36.153862,900000030291003,,
青岛地铁,地铁2号线,900000030291,华楼山路,0.741,2.69,120.439516,36.149334,900000030291004,,
青岛地铁,地铁2号线,900000030291,东韩,2.35,5.04,120.441927,36.128291,900000030291005,,
青岛地铁,地铁2号线,900000030291,辽阳东路,1.414,6.454,120.450250,36.117494,900000030291006,,
青岛地铁,地铁2号线,900000030291,同安路,0.826,7.28,120.455361,36.111315,900000030291007,,
青岛地铁,地铁2号线,900000030291,苗岭路,1.479,8.759,120.465017,36.100537,900000030291008,,
青岛地铁,地铁2号线,900000030291,石老人浴场,0.814,9.573,120.464463,36.093228,900000030291009,,
青岛地铁,地铁2号线,900000030291,海安路,1.483,11.056,120.450859,36.085683,900000030291010,,
青岛地铁,地铁2号线,900000030291,海川路,1.226,12.282,120.443405,36.076445,900000030291011,,
青岛地铁,地铁2号线,900000030291,海游路,0.947,13.229,120.434638,36.071724,900000030291012,,
青岛地铁,地铁2号线,900000030291,麦岛,1.204,14.433,120.423198,36.066093,900000030291013,,
青岛地铁,地铁2号线,900000030291,高雄路,1.123,15.556,120.410706,36.066133,900000030291014,,
青岛地铁,地铁2号线,900000030291,燕儿岛路,0.829,16.385,120.401596,36.064963,900000030291015,,
青岛地铁,地铁2号线,900000030291,浮山所,0.986,17.371,120.390666,36.065735,900000030291016,,
青岛地铁,地铁2号线,900000030291,五四广场,0.934,18.305,120.380343,36.064750,900000030289028,,
青岛地铁,地铁2号线,900000030291,芝泉路,1.181,19.486,120.368590,36.069496,900000030291018,,
青岛地铁,地铁2号线,900000030291,海信桥,0.846,20.332,120.363368,36.075828,900000030291023,,
青岛地铁,地铁2号线,900000030291,台东,1.092,21.424,120.354120,36.082200,900000030291024,,
青岛地铁,地铁2号线,900000030291,利津路,0.699,22.123,120.346366,36.082639,900000030291025,,
青岛地铁,地铁2号线,900000030291,泰山路,1.162,23.285,120.333434,36.082818,900000030291026,,
青岛地铁,地铁2号线,900000030291,国际邮轮港,0.978,24.263,120.322822,36.084751,900000030291027,,
青岛地铁,地铁2号线,900000030291,小港,0.845,25.108,120.318877,36.077849,900000030291028,,
青岛地铁,地铁2号线,900000030291,四川路(轮渡),1.794,26.902,120.303666,36.067406,900000030291029,,
