系统,线路,线路ID,站名,站间距(km),累计里程(km),经度,纬度,station ID,pinyin,year of opening
杭州地铁,地铁3号线,900000092651,吴山前村,0.0,0.0,119.980178,30.311359,900000092651050,,
杭州地铁,地铁3号线,900000092651,汤家村,0.674,0.674,119.981929,30.305485,900000092651051,,
杭州地铁,地铁3号线,900000092651,火车西站,0.954,1.628,119.986523,30.297877,900000092651052,,
杭州地铁,地铁3号线,900000092651,龙舟北路,1.137,2.765,119.983435,30.288001,900000092651053,,
杭州地铁,地铁3号线,900000092651,文一西路,1.471,4.236,119.980650,30.274990,900000092651032,,
杭州地铁,地铁3号线,900000092651,绿汀路,1.982,6.218,119.992062,30.260140,900000065767042,,
杭州地铁,地铁3号线,900000092651,全丰,2.135,8.353,120.008123,30.246863,900000092651035,,
杭州地铁,地铁3号线,900000092651,高教路,1.171,9.524,120.019406,30.242871,900000092651036,,
杭州地铁,地铁3号线,900000092651,联胜路,1.264,10.788,120.032497,30.244061,900000092651037,,
杭州地铁,地铁3号线,900000092651,洪园,1.78,12.568,120.050372,30.248290,900000092651038,,
杭州地铁,地铁3号线,900000092651,西溪湿地南,1.259,13.827,120.061779,30.253858,900000092651039,,
杭州地铁,地铁3号线,900000092651,花坞,1.627,15.454,120.076724,30.260750,900000092651040,,
杭州地铁,地铁3号线,900000092651,东岳,1.24,16.694,120.089527,30.262171,900000092651041,,
杭州地铁,地铁3号线,900000092651,古墩路,1.247,17.941,120.101975,30.265363,900000092651042,,
杭州地铁,地铁3号线,900000092651,古荡新村,1.016,18.957,120.111229,30.269789,900000092651043,,
杭州地铁,地铁3号线,900000092651,古荡,1.085,20.042,120.122457,30.270848,900000092651044,,
杭州地铁,地铁3号线,900000092651,黄龙体育中心,0.773,20.815,120.129899,30.268190,900000092651045,,
杭州地铁,地铁3号线,900000092651,黄龙洞,1.06,21.875,120.140449,30.265387,900000092651046,,
杭州地铁,地铁3号线,900000092651,武林门,1.51,23.385,120.155365,30.269668,330100020003031,,
杭州地铁,地铁3号线,900000092651,武林广场,0.911,24.296,120.164324,30.272368,330100023133015,,
杭州地铁,地铁3号线,900000092651,西湖文化广场,0.812,25.108,120.165639,30.279585,330100023133014,,
杭州地铁,地铁3号线,900000092651,潮王路,1.362,26.47,120.158795,30.290314,900000092651019,,
杭州地铁,地铁3号线,900000092651,香积寺,1.441,27.911,120.148795,30.299974,900000092651020,,
杭州地铁,地铁3号线,900000092651,大关,0.873,28.784,120.149143,30.307815,900000092651021,,
杭州地铁,地铁3号线,900000092651,善贤,1.541,30.325,120.160651,30.317478,900000065767015,,
杭州地铁,地铁3号线,900000092651,新天地街,1.863,32.188,120.179584,30.321168,900000029624037,,
杭州地铁,地铁3号线,900000092651,汽轮广场,1.742,33.93,120.188317,30.334899,900000092651024,,
杭州地铁,地铁3号线,900000092651,华丰路,1.645,35.575,120.204384,30.340050,900000092651025,,
杭州地铁,地铁3号线,900000092651,同协路,0.865,36.44,120.211873,30.344386,900000092651026,,
杭州地铁,地铁3号线,900000092651,桃花湖公园,1.2,37.64,120.221315,30.351468,900000092651027,,
杭州地铁,地铁3号线,900000092651,丁桥,1.363,39.003,120.234606,30.355786,900000092651028,,
杭州地铁,地铁3号线,900000092651,华鹤街,1.653,40.656,120.237758,30.370397,900000092651029,,
杭州地铁,地铁3号线,900000092651,黄鹤山,1.439,42.095,120.246438,30.380952,900000092651030,,
杭州地铁,地铁3号线,900000092651,星桥,1.885,43.98,120.263582,30.389241,900000092651031,,
