系统,线路,站名,站间距(km),累计里程(km),经度,纬度,station ID,pinyin,year of opening
上海地铁,市域机场线,虹桥2号航站楼,0.0,0.0,121.324443,31.194055,310100025693021,,
上海地铁,市域机场线,中春路,5.019,5.019,121.334596,31.149766,310100024546011,,
上海地铁,市域机场线,景洪路,11.348,16.367,121.444310,31.109817,900000070795023,,
上海地铁,市域机场线,三林南,4.433,20.8,121.486854,31.126039,900000119999031,,
上海地铁,市域机场线,康桥东,12.403,33.203,121.614894,31.146808,900000159999005,,
上海地铁,市域机场线,上海国际旅游度假区,6.257,39.46,121.679730,31.156182,900000159999006,,
上海地铁,市域机场线,浦东1号2号航站楼,11.991,51.451,121.805591,31.150958,310100025693024,,
