系统,线路,站名,站间距(km),累计里程(km),经度,纬度,station ID,pinyin,year of opening
上海地铁,地铁15号线,顾村公园,0.0,0.0,121.373009,31.344594,310100024542030,,
上海地铁,地铁15号线,锦秋路,2.839,2.839,121.381765,31.320184,900000070795002,,
上海地铁,地铁15号线,丰翔路,1.333,4.172,121.380872,31.308218,900000070795003,,
上海地铁,地铁15号线,南大路,0.997,5.169,121.380346,31.299263,900000070795004,,
上海地铁,地铁15号线,祁安路,0.956,6.125,121.384813,31.291558,900000070795005,,
上海地铁,地铁15号线,古浪路,1.053,7.178,121.392217,31.284509,900000070795006,,
上海地铁,地铁15号线,武威东路,0.985,8.163,121.392094,31.275647,900000070795007,,
上海地铁,地铁15号线,上海西站,1.667,9.83,121.400926,31.262693,310100024518016,,
上海地铁,地铁15号线,铜川路,1.38,11.21,121.397036,31.250733,310100027599009,,
上海地铁,地铁15号线,梅岭北路,0.826,12.036,121.396997,31.243301,900000070795010,,
上海地铁,地铁15号线,大渡河路,1.307,13.343,121.394431,31.231752,310100024524003,,
上海地铁,地铁15号线,长风公园,0.745,14.088,121.396320,31.225254,900000070795012,,
上海地铁,地铁15号线,娄山关路,1.732,15.82,121.404058,31.211158,310100025693017,,
上海地铁,地铁15号线,红宝石路,1.47,17.29,121.398372,31.198863,900000070795014,,
上海地铁,地铁15号线,姚虹路,1.116,18.406,121.406405,31.191550,900000070795015,,
上海地铁,地铁15号线,吴中路,1.073,19.479,121.413905,31.184345,900000070795016,,
上海地铁,地铁15号线,桂林路,1.134,20.613,121.418064,31.174791,310100024546016,,
上海地铁,地铁15号线,桂林公园,0.881,21.494,121.419647,31.166985,310100025711027,,
上海地铁,地铁15号线,上海南站,1.697,23.191,121.430041,31.154579,310100025685025,,
上海地铁,地铁15号线,华东理工大学,1.152,24.343,121.428990,31.144257,900000070795020,,
上海地铁,地铁15号线,罗秀路,1.555,25.898,121.435806,31.131552,900000070795021,,
上海地铁,地铁15号线,朱梅路,0.822,26.72,121.437804,31.124364,900000070795022,,
上海地铁,地铁15号线,景洪路,1.732,28.452,121.444310,31.109817,900000070795023,,
上海地铁,地铁15号线,虹梅南路,1.261,29.713,121.433059,31.103839,900000070795024,,
上海地铁,地铁15号线,景西路,1.436,31.149,121.418760,31.099727,900000070795025,,
上海地铁,地铁15号线,曙建路,1.015,32.164,121.417897,31.090625,900000070795026,,
上海地铁,地铁15号线,双柏路,0.902,33.066,121.421750,31.083214,900000070795027,,
上海地铁,地铁15号线,元江路,2.466,35.532,121.431901,31.062815,900000070795028,,
上海地铁,地铁15号线,永德路,2.843,38.375,121.443203,31.039147,900000070795029,,
上海地铁,地铁15号线,紫竹高新区,1.932,40.307,121.451221,31.023190,900000070795030,,
