系统,线路,线路ID,站名,站间距(km),累计里程(km),经度,纬度,station ID,pinyin,year of opening
东莞轨道交通,轨道交通1号线,900000073662,东莞西站,0.0,0.0,113.627320,23.009613,900000073662001,,
东莞轨道交通,轨道交通1号线,900000073662,厚德,3.492,3.492,113.661437,23.009501,900000073662002,,
东莞轨道交通,轨道交通1号线,900000073662,昌平,2.807,6.299,113.687673,23.016855,900000073662003,,
东莞轨道交通,轨道交通1号线,900000073662,人民医院,1.563,7.862,113.698885,23.026399,900000073662004,,
东莞轨道交通,轨道交通1号线,900000073662,曲海,1.981,9.843,113.717294,23.031920,900000073662005,,
东莞轨道交通,轨道交通1号线,900000073662,坝头,1.414,11.257,113.726493,23.022430,900000073662006,,
东莞轨道交通,轨道交通1号线,900000073662,元美,1.582,12.839,113.740740,23.016898,900000073662007,,
东莞轨道交通,轨道交通1号线,900000073662,中心广场,1.285,14.124,113.752990,23.014352,900000073662008,,
东莞轨道交通,轨道交通1号线,900000073662,市民中心,0.771,14.895,113.759166,23.010374,900000039053008,,
东莞轨道交通,轨道交通1号线,900000073662,立新,1.582,16.477,113.772866,23.003790,900000073662010,,
东莞轨道交通,轨道交通1号线,900000073662,东城南站,1.901,18.378,113.775408,22.986853,900000073662011,,
东莞轨道交通,轨道交通1号线,900000073662,同沙公园,1.783,20.161,113.774885,22.970821,900000073662024,,
东莞轨道交通,轨道交通1号线,900000073662,牛山,1.191,21.352,113.775546,22.960125,900000073662013,,
东莞轨道交通,轨道交通1号线,900000073662,连平,4.641,25.993,113.805972,22.929190,900000073662014,,
东莞轨道交通,轨道交通1号线,900000073662,大岭山,3.26,29.253,113.833052,22.913784,900000073662015,,
东莞轨道交通,轨道交通1号线,900000073662,金桔,1.965,31.218,113.852025,22.911177,900000073662016,,
东莞轨道交通,轨道交通1号线,900000073662,广东医大,1.903,33.121,113.867113,22.921171,900000073662026,,
东莞轨道交通,轨道交通1号线,900000073662,松山湖,1.097,34.218,113.873771,22.928900,900000073662017,,
东莞轨道交通,轨道交通1号线,900000073662,松佛,2.854,37.072,113.901293,22.932949,900000073662018,,
东莞轨道交通,轨道交通1号线,900000073662,大朗,2.671,39.743,113.926820,22.928006,900000073662019,,
东莞轨道交通,轨道交通1号线,900000073662,荔香公园,2.753,42.496,113.951317,22.917814,900000073662020,,
东莞轨道交通,轨道交通1号线,900000073662,凤山,2.253,44.749,113.971094,22.908933,900000073662025,,
东莞轨道交通,轨道交通1号线,900000073662,黄江,3.261,48.01,113.998348,22.893783,900000073662021,,
东莞轨道交通,轨道交通1号线,900000073662,黄牛埔,2.339,50.349,113.996658,22.872806,900000073662022,,
东莞轨道交通,轨道交通1号线,900000073662,梅塘,3.507,53.856,113.985086,22.843124,900000073662023,,
