系统,线路,站名,站间距(km),累计里程(km),经度,纬度,station ID,pinyin,year of opening
重庆轨道交通,轨道交通3号线,鱼洞,0.0,0.0,106.505897,29.375867,500100021584040,,
重庆轨道交通,轨道交通3号线,金竹,1.743,1.743,106.523885,29.375547,500100021584039,,
重庆轨道交通,轨道交通3号线,鱼胡路,1.497,3.24,106.539122,29.377762,500100021584038,,
重庆轨道交通,轨道交通3号线,学堂湾,2.288,5.528,106.542983,29.398062,500100021584037,,
重庆轨道交通,轨道交通3号线,大山村,1.647,7.175,106.543657,29.412858,500100021584036,,
重庆轨道交通,轨道交通3号线,花溪,2.252,9.427,106.550211,29.432287,500100021584035,,
重庆轨道交通,轨道交通3号线,岔路口,1.859,11.286,106.554512,29.448579,500100021584034,,
重庆轨道交通,轨道交通3号线,九公里,1.185,12.471,106.559086,29.458466,500100021584033,,
重庆轨道交通,轨道交通3号线,麒龙,1.002,13.473,106.562563,29.466957,500100021584032,,
重庆轨道交通,轨道交通3号线,八公里,1.28,14.753,106.565862,29.478103,500100021584031,,
重庆轨道交通,轨道交通3号线,重庆交通大学,1.343,16.096,106.572766,29.488581,500100021584030,,
重庆轨道交通,轨道交通3号线,六公里,1.025,17.121,106.573332,29.497788,500100021584029,,
重庆轨道交通,轨道交通3号线,重庆工商大学,1.063,18.184,106.573876,29.507337,500100021584028,,
重庆轨道交通,轨道交通3号线,四公里,1.06,19.244,106.576142,29.516665,500100021584027,,
重庆轨道交通,轨道交通3号线,南坪,1.201,20.445,106.569885,29.525990,500100021584026,,
重庆轨道交通,轨道交通3号线,工贸,0.881,21.326,106.563399,29.531553,500100021584025,,
重庆轨道交通,轨道交通3号线,铜元局,1.248,22.574,106.551562,29.536006,500100021584024,,
重庆轨道交通,轨道交通3号线,两路口,1.86,24.434,106.549342,29.552621,500100021584023,,
重庆轨道交通,轨道交通3号线,牛角沱,1.108,25.542,106.542605,29.560679,500100021584022,,
重庆轨道交通,轨道交通3号线,华新街,0.643,26.185,106.537132,29.563956,500100021584021,,
重庆轨道交通,轨道交通3号线,观音桥,1.149,27.334,106.532469,29.573462,500100021584020,,
重庆轨道交通,轨道交通3号线,红旗河沟,1.457,28.791,106.526215,29.585387,500100021584019,,
重庆轨道交通,轨道交通3号线,嘉州路,1.193,29.984,106.522156,29.595523,500100021584018,,
重庆轨道交通,轨道交通3号线,郑家院子,0.871,30.855,106.529943,29.599459,500100021584017,,
重庆轨道交通,轨道交通3号线,唐家院子,1.034,31.889,106.540633,29.599152,500100021584016,,
重庆轨道交通,轨道交通3号线,狮子坪,0.863,32.752,106.549203,29.601310,500100021584015,,
重庆轨道交通,轨道交通3号线,重庆北站南广场,0.599,33.351,106.549274,29.606696,500100021584014,,
重庆轨道交通,轨道交通3号线,龙头寺,1.121,34.472,106.549627,29.616770,500100021584013,,
重庆轨道交通,轨道交通3号线,童家院子,1.396,35.868,106.555093,29.628394,500100021584012,,
重庆轨道交通,轨道交通3号线,金渝,1.693,37.561,106.570667,29.635366,500100021584011,,
重庆轨道交通,轨道交通3号线,金童路,0.939,38.5,106.567399,29.643318,500100021584010,,
重庆轨道交通,轨道交通3号线,鸳鸯,2.121,40.621,106.560147,29.661318,500100021584009,,
重庆轨道交通,轨道交通3号线,园博园,1.521,42.142,106.563771,29.674628,500100021584008,,
重庆轨道交通,轨道交通3号线,翠云,1.518,43.66,106.572687,29.685865,500100021584007,,
重庆轨道交通,轨道交通3号线,长福路,1.55,45.21,106.588609,29.687603,500100021584006,,
重庆轨道交通,轨道交通3号线,回兴,1.696,46.906,106.605868,29.690383,500100021584005,,
重庆轨道交通,轨道交通3号线,双龙,1.501,48.407,106.618788,29.697889,500100021584004,,
重庆轨道交通,轨道交通3号线,碧津,1.992,50.399,106.632644,29.711154,500100021584003,,
重庆轨道交通,轨道交通3号线,江北机场T2航站楼,1.001,51.4,106.638292,29.718703,500100021584002,,
