系统,线路,站名,站间距(km),累计里程(km),经度,纬度,station ID,pinyin,year of opening
重庆轨道交通,轨道交通2号线,较场口,0.0,0.0,106.574352,29.553575,500100022282022,,
重庆轨道交通,轨道交通2号线,临江门,0.523,0.523,106.574228,29.558281,500100031250003,,
重庆轨道交通,轨道交通2号线,黄花园,1.072,1.595,106.564839,29.563396,500100031250004,,
重庆轨道交通,轨道交通2号线,大溪沟,0.695,2.29,106.558397,29.566175,500100031250005,,
重庆轨道交通,轨道交通2号线,曾家岩,0.802,3.092,106.550111,29.566468,500100031250006,,
重庆轨道交通,轨道交通2号线,牛角沱,0.97,4.062,106.542605,29.560679,500100021584022,,
重庆轨道交通,轨道交通2号线,李子坝,0.989,5.051,106.537660,29.552892,500100031250008,,
重庆轨道交通,轨道交通2号线,佛图关,0.714,5.765,106.531503,29.549345,500100031250009,,
重庆轨道交通,轨道交通2号线,大坪,1.452,7.217,106.519184,29.541886,500100022282018,,
重庆轨道交通,轨道交通2号线,袁家岗,1.547,8.764,106.513742,29.528808,500100031250011,,
重庆轨道交通,轨道交通2号线,谢家湾,1.142,9.906,106.517591,29.519096,500100031250012,,
重庆轨道交通,轨道交通2号线,杨家坪,1.256,11.162,106.515931,29.507894,500100031250013,,
重庆轨道交通,轨道交通2号线,动物园,1.077,12.239,106.509401,29.500053,500100031250014,,
重庆轨道交通,轨道交通2号线,大堰村,0.989,13.228,106.499192,29.499619,500100031250015,,
重庆轨道交通,轨道交通2号线,马王场,1.084,14.312,106.488749,29.496091,500100031250016,,
重庆轨道交通,轨道交通2号线,平安,0.893,15.205,106.485049,29.488733,500100031250017,,
重庆轨道交通,轨道交通2号线,大渡口,1.013,16.218,106.478209,29.481837,500100031250018,,
重庆轨道交通,轨道交通2号线,新山村,1.11,17.328,106.476401,29.471978,500100031250019,,
重庆轨道交通,轨道交通2号线,天堂堡,0.721,18.049,106.472268,29.466585,500100031250020,,
重庆轨道交通,轨道交通2号线,建桥,1.866,19.915,106.474727,29.449940,500100031250021,,
重庆轨道交通,轨道交通2号线,金家湾,1.352,21.267,106.475526,29.437798,500100031250022,,
重庆轨道交通,轨道交通2号线,刘家坝,1.338,22.605,106.482735,29.427529,500100031250023,,
重庆轨道交通,轨道交通2号线,白居寺,1.57,24.175,106.492762,29.416434,500100031250024,,
重庆轨道交通,轨道交通2号线,大江,3.68,27.855,106.501082,29.384138,500100031250025,,
重庆轨道交通,轨道交通2号线,鱼洞,1.031,28.886,106.505897,29.375867,500100021584040,,
