系统,线路,from_station,to_station,from_id,to_id,distance(km),year of segment opening
济南地铁,轨道交通4号线,彭家庄,历城二中唐冶校区,900000073474020,900000217582002,0.771,
济南地铁,轨道交通4号线,历城二中唐冶校区,唐冶,900000217582002,900000217582003,1.42,
济南地铁,轨道交通4号线,唐冶,唐冶公园,900000217582003,900000217582004,1.2,
济南地铁,轨道交通4号线,唐冶公园,邢村立交桥东,900000217582004,900000217582005,1.103,
济南地铁,轨道交通4号线,邢村立交桥东,邢村立交桥西,900000217582005,900000217582006,1.555,
济南地铁,轨道交通4号线,邢村立交桥西,文旅城,900000217582006,900000217582007,0.776,
济南地铁,轨道交通4号线,文旅城,黄金产业园,900000217582007,900000217582008,1.195,
济南地铁,轨道交通4号线,黄金产业园,林家庄,900000217582008,900000217582009,1.324,
济南地铁,轨道交通4号线,林家庄,汉峪金谷,900000217582009,900000217582010,1.488,
济南地铁,轨道交通4号线,汉峪金谷,舜泰广场,900000217582010,900000217582011,0.621,
济南地铁,轨道交通4号线,舜泰广场,奥体东路,900000217582011,900000217582012,1.384,
济南地铁,轨道交通4号线,奥体东路,奥体中心,900000217582012,900000066599014,1.523,
济南地铁,轨道交通4号线,奥体中心,转山西路(万象城),900000066599014,900000177338006,0.849,
济南地铁,轨道交通4号线,转山西路(万象城),山东博物馆,900000177338006,900000217582015,0.771,
济南地铁,轨道交通4号线,山东博物馆,浆水泉路,900000217582015,900000217582016,0.764,
济南地铁,轨道交通4号线,浆水泉路,燕山立交桥,900000217582016,900000217582017,0.726,
济南地铁,轨道交通4号线,燕山立交桥,山大路南口,900000217582017,900000217582018,1.99,
济南地铁,轨道交通4号线,山大路南口,山师东路,900000217582018,900000217582033,0.87,
济南地铁,轨道交通4号线,山师东路,千佛山,900000217582033,900000217582019,1.048,
济南地铁,轨道交通4号线,千佛山,泉城公园,900000217582019,900000217582020,1.299,
济南地铁,轨道交通4号线,泉城公园,省体育中心,900000217582020,900000217582021,0.756,
济南地铁,轨道交通4号线,省体育中心,八一立交桥,900000217582021,900000217582022,1.15,
济南地铁,轨道交通4号线,八一立交桥,五里牌坊,900000217582022,900000217582023,1.464,
济南地铁,轨道交通4号线,五里牌坊,南辛庄,900000217582023,900000217582024,0.936,
济南地铁,轨道交通4号线,南辛庄,营市街,900000217582024,900000217582025,0.908,
济南地铁,轨道交通4号线,营市街,段店,900000217582025,900000217582026,1.874,
济南地铁,轨道交通4号线,段店,腊山,900000217582026,900000073474036,1.95,
济南地铁,轨道交通4号线,腊山,腊山河公园,900000073474036,900000217582028,1.291,
济南地铁,轨道交通4号线,腊山河公园,大杨,900000217582028,900000071030003,0.757,
济南地铁,轨道交通4号线,大杨,济南西站西广场,900000071030003,900000217582030,2.175,
济南地铁,轨道交通4号线,济南西站西广场,春风悦动公园,900000217582030,900000217582031,1.32,
济南地铁,轨道交通4号线,春风悦动公园,第一医科大学,900000217582031,900000217582032,1.294,
