系统,线路,线路ID,站名,站间距(km),累计里程(km),经度,纬度,station ID,pinyin,year of opening
杭州地铁,地铁10号线,900000122963,逸盛路,0.0,0.0,120.113559,30.378893,900000122963001,,
杭州地铁,地铁10号线,900000122963,金德路,1.615,1.615,120.114259,30.364386,900000122963002,,
杭州地铁,地铁10号线,900000122963,杭行路,1.207,2.822,120.114455,30.353535,900000029624030,,
杭州地铁,地铁10号线,900000122963,祥园路,1.875,4.697,120.11645,30.336761,900000122963004,,
杭州地铁,地铁10号线,900000122963,渡驾桥,1.317,6.014,120.115365,30.324957,900000122963005,,
杭州地铁,地铁10号线,900000122963,花园岗,1.053,7.067,120.112958,30.315717,900000122963006,,
杭州地铁,地铁10号线,900000122963,和睦,1.007,8.074,120.119367,30.308544,900000065767012,,
杭州地铁,地铁10号线,900000122963,北大桥,1.16,9.234,120.12985,30.303355,900000122963008,,
杭州地铁,地铁10号线,900000122963,翠柏路,1.461,10.695,120.128892,30.290239,900000122963009,,
杭州地铁,地铁10号线,900000122963,学院路,0.836,11.531,120.129577,30.282745,330100020003034,,
杭州地铁,地铁10号线,900000122963,文三路,0.655,12.186,120.129964,30.276862,900000101230010,,
杭州地铁,地铁10号线,900000122963,黄龙体育中心,0.964,13.15,120.129899,30.26819,900000092651045,,
杭州地铁,地铁16号线,900000130963,九州街,0.0,0.0,119.695947,30.202053,900000130963012,,
杭州地铁,地铁16号线,900000130963,临安广场,3.01,3.01,119.706441,30.227561,900000130963011,,
杭州地铁,地铁16号线,900000130963,农林大学,3.598,6.608,119.738323,30.244543,900000130963010,,
杭州地铁,地铁16号线,900000130963,青山湖,2.083,8.691,119.755663,30.255795,900000130963009,,
杭州地铁,地铁16号线,900000130963,八百里,2.092,10.783,119.776595,30.260992,900000130963008,,
杭州地铁,地铁16号线,900000130963,青山湖科技城,4.683,15.466,119.825131,30.257022,900000130963007,,
杭州地铁,地铁16号线,900000130963,南峰,5.172,20.638,119.878316,30.249779,900000130963006,,
杭州地铁,地铁16号线,900000130963,南湖,2.072,22.71,119.899603,30.246777,900000130963005,,
杭州地铁,地铁16号线,900000130963,中泰,2.897,25.607,119.929447,30.243033,900000130963004,,
杭州地铁,地铁16号线,900000130963,禹航路,2.587,28.194,119.955554,30.248755,900000130963003,,
杭州地铁,地铁16号线,900000130963,凤新路,1.797,29.991,119.968843,30.260134,900000130963002,,
杭州地铁,地铁16号线,900000130963,绿汀路,2.23,32.221,119.992062,30.26014,900000065767042,,
杭州地铁,地铁19号线,900000101230,永盛路,0.0,0.0,120.473016,30.236479,900000099060018,,
杭州地铁,地铁19号线,900000101230,萧山国际机场,3.835,3.835,120.433114,30.235568,330100023133030,,
杭州地铁,地铁19号线,900000101230,知行路,9.389,13.224,120.335746,30.228366,900000101230003,,
杭州地铁,地铁19号线,900000101230,耕文路,3.538,16.762,120.301527,30.240125,900000101230004,,
杭州地铁,地铁19号线,900000101230,平澜路,4.681,21.443,120.258554,30.25997,900000101230005,,
杭州地铁,地铁19号线,900000101230,御道,2.647,24.09,120.236213,30.27391,900000101230006,,
杭州地铁,地铁19号线,900000101230,火车东站(东广场),2.969,27.059,120.215915,30.294056,900000062493025,,
杭州地铁,地铁19号线,900000101230,驿城路,1.677,28.736,120.199177,30.298381,900000101230017,,
杭州地铁,地铁19号线,900000101230,西湖文化广场,3.839,32.575,120.165639,30.279585,330100023133014,,
杭州地铁,地铁19号线,900000101230,沈塘桥,1.482,34.057,120.150223,30.280146,330100020003032,,
杭州地铁,地铁19号线,900000101230,文三路,1.979,36.036,120.129964,30.276862,900000101230010,,
杭州地铁,地铁19号线,900000101230,五联,2.965,39.001,120.099107,30.275803,900000101230018,,
杭州地铁,地铁19号线,900000101230,西溪湿地北,2.882,41.883,120.069922,30.281847,900000101230011,,
杭州地铁,地铁19号线,900000101230,荆长路,2.601,44.484,120.043381,30.286534,900000101230019,,
杭州地铁,地铁19号线,900000101230,海创园,2.299,46.783,120.020641,30.280071,900000101230012,,
杭州地铁,地铁19号线,900000101230,创景路,2.182,48.965,119.998033,30.278112,900000065767044,,
杭州地铁,地铁19号线,900000101230,火车西站,2.46,51.425,119.986523,30.297877,900000092651052,,
杭州地铁,地铁1号线,330100023133,湘湖,0.0,0.0,120.234391,30.167585,330100023133026,,
杭州地铁,地铁1号线,330100023133,滨康路,1.839,1.839,120.231003,30.183864,330100023133025,,
杭州地铁,地铁1号线,330100023133,西兴,1.086,2.925,120.220429,30.187295,330100023133024,,
杭州地铁,地铁1号线,330100023133,滨和路,1.39,4.315,120.217552,30.19955,330100023133023,,
杭州地铁,地铁1号线,330100023133,江陵路,1.055,5.37,120.216603,30.208999,330100023133022,,
杭州地铁,地铁1号线,330100023133,近江,3.02,8.39,120.197851,30.230791,330100023133021,,
杭州地铁,地铁1号线,330100023133,婺江路,0.946,9.336,120.191008,30.236914,330100023133020,,
杭州地铁,地铁1号线,330100023133,城站,1.301,10.637,120.18077,30.244567,330100023133019,,
杭州地铁,地铁1号线,330100023133,定安路,1.26,11.897,120.167751,30.245954,330100023133018,,
杭州地铁,地铁1号线,330100023133,龙翔桥,1.029,12.926,120.164052,30.254642,330100023133017,,
杭州地铁,地铁1号线,330100023133,凤起路,1.022,13.948,120.162887,30.263779,330100020003030,,
杭州地铁,地铁1号线,330100023133,武林广场,0.965,14.913,120.164324,30.272368,330100023133015,,
杭州地铁,地铁1号线,330100023133,西湖文化广场,0.812,15.725,120.165639,30.279585,330100023133014,,
杭州地铁,地铁1号线,330100023133,打铁关,1.248,16.973,120.176739,30.285425,330100023133013,,
杭州地铁,地铁1号线,330100023133,闸弄口,1.516,18.489,120.192496,30.284507,330100023133012,,
杭州地铁,地铁1号线,330100023133,火车东站,2.092,20.581,120.212892,30.291124,330100023133011,,
杭州地铁,地铁1号线,330100023133,彭埠,1.084,21.665,120.223661,30.294065,330100023133010,,
杭州地铁,地铁1号线,330100023133,七堡,1.797,23.462,120.241065,30.300002,330100023133009,,
