系统,线路,线路ID,站名,站间距(km),累计里程(km),经度,纬度,station ID,pinyin,year of opening
无锡地铁,地铁1号线,320200021334,堰桥,0.0,0.0,120.31491,31.675557,320200021334025,,
无锡地铁,地铁1号线,320200021334,锡北运河,1.477,1.477,120.314878,31.662275,320200021334024,,
无锡地铁,地铁1号线,320200021334,西漳,2.115,3.592,120.303648,31.645835,320200021334023,,
无锡地铁,地铁1号线,320200021334,天一,0.892,4.484,120.304345,31.637838,320200021334022,,
无锡地铁,地铁1号线,320200021334,刘潭,1.248,5.732,120.304405,31.626619,320200021334021,,
无锡地铁,地铁1号线,320200021334,庄前,1.867,7.599,120.304897,31.609833,320200021334020,,
无锡地铁,地铁1号线,320200021334,民丰,0.996,8.595,120.303539,31.600949,320200021334019,,
无锡地铁,地铁1号线,320200021334,无锡火车站,1.319,9.914,120.306767,31.589407,320200021052016,,
无锡地铁,地铁1号线,320200021334,胜利门,1.054,10.968,120.299901,31.581945,320200021334017,,
无锡地铁,地铁1号线,320200021334,三阳广场,0.685,11.653,120.299815,31.575787,320200021334016,,
无锡地铁,地铁1号线,320200021334,南禅寺,1.102,12.755,120.306161,31.567481,320200021334015,,
无锡地铁,地铁1号线,320200021334,谈渡桥,0.612,13.367,120.305131,31.562049,320200021334014,,
无锡地铁,地铁1号线,320200021334,太湖广场,0.762,14.129,120.305212,31.555193,320200021334013,,
无锡地铁,地铁1号线,320200021334,清名桥,0.878,15.007,120.311299,31.549239,320200021334012,,
无锡地铁,地铁1号线,320200021334,人民医院,1.111,16.118,120.3193,31.541931,320200021334011,,
无锡地铁,地铁1号线,320200021334,华清大桥,1.223,17.341,120.327989,31.533799,320200021334010,,
无锡地铁,地铁1号线,320200021334,扬名,1.448,18.789,120.3245,31.521122,320200021334009,,
无锡地铁,地铁1号线,320200021334,南湖家园,1.261,20.05,120.324167,31.509787,320200021334008,,
无锡地铁,地铁1号线,320200021334,塘铁桥,1.015,21.065,120.325888,31.500782,320200021334007,,
无锡地铁,地铁1号线,320200021334,金匮公园,0.976,22.041,120.320208,31.493467,320200021334006,,
无锡地铁,地铁1号线,320200021334,市民中心,1.294,23.335,120.30675,31.491559,320200021334005,,
无锡地铁,地铁1号线,320200021334,文化宫,1.486,24.821,120.291179,31.490014,320200021334004,,
无锡地铁,地铁1号线,320200021334,江南大学,1.358,26.179,120.278763,31.483933,320200021334003,,
无锡地铁,地铁1号线,320200021334,长广溪,1.182,27.361,120.277388,31.473366,320200021334002,,
无锡地铁,地铁1号线,320200021334,雪浪,1.509,28.87,120.279623,31.459934,320200021334028,,
无锡地铁,地铁1号线,320200021334,葛埭桥,1.446,30.316,120.274227,31.44777,320200021334027,,
无锡地铁,地铁1号线,320200021334,南方泉,1.267,31.583,120.270275,31.436882,320200021334026,,
