系统,线路,线路ID,站名,站间距(km),累计里程(km),经度,纬度,station ID,pinyin,year of opening
澳门轻轨,氹仔线,900000126430,氹仔码头,0.0,0.0,113.578876,22.160074,900000126430001,,
澳门轻轨,氹仔线,900000126430,机场,0.411,0.411,113.579661,22.156449,900000126430002,,
澳门轻轨,氹仔线,900000126430,科大,0.818,1.229,113.575625,22.150112,900000126430003,,
澳门轻轨,氹仔线,900000126430,路氹东,0.558,1.787,113.574142,22.145290,900000126430004,,
澳门轻轨,氹仔线,900000126430,东亚运,0.651,2.438,113.573630,22.139456,900000126430005,,
澳门轻轨,氹仔线,900000126430,协和医院,0.682,3.12,113.568327,22.135779,900000126430013,,
澳门轻轨,氹仔线,900000126430,莲花,0.372,3.492,113.564830,22.136602,900000126430006,,
澳门轻轨,氹仔线,900000126430,路氹西,0.646,4.138,113.562870,22.142123,900000126430007,,
澳门轻轨,氹仔线,900000126430,排角,0.734,4.872,113.559544,22.147957,900000126430008,,
澳门轻轨,氹仔线,900000126430,运动场,0.472,5.344,113.556898,22.151425,900000126430009,,
澳门轻轨,氹仔线,900000126430,马会,0.565,5.909,113.552300,22.154190,900000126430010,,
澳门轻轨,氹仔线,900000126430,海洋,0.612,6.521,113.546401,22.154891,900000126430011,,
澳门轻轨,氹仔线,900000126430,妈阁,3.088,9.609,113.534903,22.180541,900000126430012,,
