系统,线路,站名,站间距(km),累计里程(km),经度,纬度,station ID,pinyin,year of opening
西安地铁,地铁6号线,纺织城,0.0,0.0,109.069751,34.279465,610100020621045,,
西安地铁,地铁6号线,纺二路,1.239,1.239,109.063041,34.269802,610100020621046,,
西安地铁,地铁6号线,纺六路,1.307,2.546,109.064251,34.258091,610100020621047,,
西安地铁,地铁6号线,穆将王,1.015,3.561,109.056726,34.251415,610100020621048,,
西安地铁,地铁6号线,田家湾,1.712,5.273,109.038101,34.251573,610100020621049,,
西安地铁,地铁6号线,卫星测控中心,1.076,6.349,109.026410,34.251101,610100020621050,,
西安地铁,地铁6号线,万寿南路,1.106,7.455,109.014374,34.251190,610100020621051,,
西安地铁,地铁6号线,公园南路,0.671,8.126,109.007071,34.251149,610100020621052,,
西安地铁,地铁6号线,咸宁路,0.949,9.075,108.996744,34.251124,610100020611013,,
西安地铁,地铁6号线,交通大学·兴庆宫,0.91,9.985,108.986838,34.251133,610100020621054,,
西安地铁,地铁6号线,长乐门,1.372,11.357,108.975585,34.259240,610100020621055,,
西安地铁,地铁6号线,大差市,1.15,12.507,108.963074,34.259439,610100020613015,,
西安地铁,地铁6号线,钟楼,1.481,13.988,108.947068,34.261023,610100020621057,,
西安地铁,地铁6号线,广济街,0.726,14.714,108.939419,34.259375,610100020621058,,
西安地铁,地铁6号线,桥梓口,0.83,15.544,108.930389,34.259396,610100020621059,,
西安地铁,地铁6号线,安定门,0.748,16.292,108.922252,34.259295,610100020621060,,
西安地铁,地铁6号线,大唐西市,1.442,17.734,108.910037,34.251151,610100020621061,,
西安地铁,地铁6号线,西北工业大学,1.2,18.934,108.910224,34.240356,610100020621018,,
西安地铁,地铁6号线,科技路,1.153,20.087,108.904211,34.231260,610100020611005,,
西安地铁,地铁6号线,甘家寨,0.989,21.076,108.899248,34.223365,610100020621020,,
西安地铁,地铁6号线,木塔寺,1.396,22.472,108.892319,34.212194,610100020621021,,
西安地铁,地铁6号线,省体育馆,1.05,23.522,108.889730,34.202993,610100020621030,,
西安地铁,地铁6号线,丈八一路,1.118,24.64,108.884723,34.193835,610100020621031,,
西安地铁,地铁6号线,丈八四路,1.309,25.949,108.870492,34.193897,610100020621032,,
西安地铁,地铁6号线,丈八六路,1.274,27.223,108.856639,34.193852,610100020621033,,
西安地铁,地铁6号线,造字台,1.709,28.932,108.846529,34.180954,610100020621035,,
西安地铁,地铁6号线,西部大道(西太路口),1.151,30.083,108.846520,34.170601,610100020621036,,
西安地铁,地铁6号线,郭杜西,1.196,31.279,108.847272,34.159859,610100020621037,,
西安地铁,地铁6号线,仁村,1.017,32.296,108.845178,34.150875,610100020621038,,
西安地铁,地铁6号线,西安国际医学中心,0.855,33.151,108.838747,34.145325,610100020621044,,
西安地铁,地铁6号线,西电科大南校区·未来之瞳,1.644,34.795,108.830454,34.132235,610100020621062,,
西安地铁,地铁6号线,西安南站,1.834,36.629,108.815392,34.121433,610100020621063,,
