系统,线路,站名,站间距(km),累计里程(km),经度,纬度,station ID,pinyin,year of opening
天津地铁,地铁11号线,水上公园西路,0.0,0.0,117.164606,39.099813,900000082333022,,
天津地铁,地铁11号线,南开大学八里台,1.303,1.303,117.179299,39.102527,900000082333023,,
天津地铁,地铁11号线,吴家窑,0.665,1.968,117.186144,39.099781,120100021500017,,
天津地铁,地铁11号线,佟楼,1.057,3.025,117.198392,39.099749,900000082333025,,
天津地铁,地铁11号线,迎宾馆,0.739,3.764,117.203106,39.094203,900000082333026,,
天津地铁,地铁11号线,文化中心,0.953,4.717,117.206855,39.086142,120100021323023,,
天津地铁,地铁11号线,医大二院,1.486,6.203,117.222935,39.081375,120100021325075,,
天津地铁,地铁11号线,澧水道,0.924,7.127,117.233517,39.082621,120100021321019,,
天津地铁,地铁11号线,内江路,1.288,8.415,117.245610,39.075834,900000082333030,,
天津地铁,地铁11号线,陈塘,0.645,9.06,117.249458,39.070858,900000082333031,,
天津地铁,地铁11号线,东江道,0.95,10.01,117.259950,39.068285,900000082333011,,
天津地铁,地铁11号线,学苑北路,1.249,11.259,117.272234,39.074215,900000082333012,,
天津地铁,地铁11号线,海河东路,1.024,12.283,117.276518,39.082801,900000082333013,,
天津地铁,地铁11号线,环宇道,0.822,13.105,117.285842,39.084306,900000079480009,,
天津地铁,地铁11号线,雪莲南路,1.226,14.331,117.299940,39.082974,900000082333015,,
天津地铁,地铁11号线,招远路,0.959,15.29,117.310733,39.080929,900000082333016,,
天津地铁,地铁11号线,东丽文体中心,1.563,16.853,117.328674,39.079021,900000082333017,,
天津地铁,地铁11号线,驯海路,0.923,17.776,117.338756,39.076250,900000082333018,,
天津地铁,地铁11号线,东丽一经路,1.016,18.792,117.349852,39.073214,900000082333019,,
天津地铁,地铁11号线,东丽三经路,0.805,19.597,117.358351,39.070246,900000082333020,,
天津地铁,地铁11号线,东丽六经路,1.502,21.099,117.374493,39.065196,900000082333021,,
