系统,线路,线路ID,站名,站间距(km),累计里程(km),经度,纬度,station ID,pinyin,year of opening
上海地铁,地铁14号线,310100027599,封浜,0.0,0.0,121.297006,31.267488,310100027599002,,
上海地铁,地铁14号线,310100027599,乐秀路,1.642,1.642,121.314103,31.265363,310100027599003,,
上海地铁,地铁14号线,310100027599,临洮路,1.613,3.255,121.330860,31.263059,310100027599004,,
上海地铁,地铁14号线,310100027599,嘉怡路,1.474,4.729,121.345697,31.259195,310100027599005,,
上海地铁,地铁14号线,310100027599,定边路,1.618,6.347,121.362396,31.256392,310100027599006,,
上海地铁,地铁14号线,310100027599,真新新村,0.913,7.26,121.371949,31.255566,310100027599007,,
上海地铁,地铁14号线,310100027599,真光路,1.188,8.448,121.384162,31.253278,310100027599008,,
上海地铁,地铁14号线,310100027599,铜川路,1.256,9.704,121.397036,31.250733,310100027599009,,
上海地铁,地铁14号线,310100027599,真如,0.968,10.672,121.407219,31.250767,310100024518017,,
上海地铁,地铁14号线,310100027599,中宁路,0.942,11.614,121.414541,31.245059,310100027599011,,
上海地铁,地铁14号线,310100027599,曹杨路,0.707,12.321,121.417701,31.239302,310100024518019,,
上海地铁,地铁14号线,310100027599,武宁路,1.336,13.657,121.430504,31.234346,310100024524010,,
上海地铁,地铁14号线,310100027599,武定路,0.95,14.607,121.436157,31.227303,310100027599013,,
上海地铁,地铁14号线,310100027599,静安寺,1.086,15.693,121.446533,31.223231,310100024542016,,
上海地铁,地铁14号线,310100027599,一大会址·黄陂南路,2.509,18.202,121.472904,31.223898,310100025685018,,
上海地铁,地铁14号线,310100027599,大世界,0.712,18.914,121.479182,31.227392,310100025709017,,
上海地铁,地铁14号线,310100027599,豫园,0.787,19.701,121.487426,31.228005,310100027599018,,
上海地铁,地铁14号线,310100027599,陆家嘴,1.804,21.505,121.502129,31.238259,310100025693010,,
上海地铁,地铁14号线,310100027599,浦东南路,0.978,22.483,121.512412,31.238532,310100027599020,,
上海地铁,地铁14号线,310100027599,浦东大道,0.684,23.167,121.519302,31.240308,310100027599021,,
上海地铁,地铁14号线,310100027599,源深路,1.119,24.286,121.531016,31.241318,310100027599022,,
上海地铁,地铁14号线,310100027599,昌邑路,0.912,25.198,121.540104,31.243940,310100027599023,,
上海地铁,地铁14号线,310100027599,歇浦路,1.321,26.519,121.551506,31.250728,310100027599024,,
上海地铁,地铁14号线,310100027599,云山路,1.868,28.387,121.571153,31.250969,310100024540018,,
上海地铁,地铁14号线,310100027599,蓝天路,1.283,29.67,121.577995,31.241028,310100024546029,,
上海地铁,地铁14号线,310100027599,黄杨路,1.464,31.134,121.591014,31.233998,310100027599028,,
上海地铁,地铁14号线,310100027599,云顺路,0.95,32.084,121.600336,31.237064,310100027599029,,
上海地铁,地铁14号线,310100027599,浦东足球场,1.523,33.607,121.615430,31.241645,310100027599030,,
上海地铁,地铁14号线,310100027599,金粤路,1.293,34.9,121.629016,31.242092,310100027599031,,
上海地铁,地铁14号线,310100027599,桂桥路,0.998,35.898,121.635087,31.249419,310100027599032,,
