系统,线路,线路ID,站名,站间距(km),累计里程(km),经度,纬度,station ID,pinyin,year of opening
上海地铁,地铁1号线,310100025685,莘庄,0.0,0.0,121.385373,31.111152,310100025685029,,
上海地铁,地铁1号线,310100025685,外环路,1.306,1.306,121.393020,31.120899,310100025685028,,
上海地铁,地铁1号线,310100025685,莲花路,1.457,2.763,121.402910,31.130900,310100025685027,,
上海地铁,地铁1号线,310100025685,锦江乐园,1.649,4.412,121.414107,31.142217,310100025685026,,
上海地铁,地铁1号线,310100025685,上海南站,2.047,6.459,121.430041,31.154579,310100025685025,,
上海地铁,地铁1号线,310100025685,漕宝路,1.559,8.018,121.433143,31.168344,310100025685024,,
上海地铁,地铁1号线,310100025685,上海体育馆,1.66,9.678,121.437423,31.182813,310100025685023,,
上海地铁,地铁1号线,310100025685,徐家汇,1.414,11.092,121.436603,31.195514,310100024518023,,
上海地铁,地铁1号线,310100025685,衡山路,1.37,12.462,121.446424,31.204528,310100025685021,,
上海地铁,地铁1号线,310100025685,常熟路,1.033,13.495,121.449141,31.213524,310100024542015,,
上海地铁,地铁1号线,310100025685,陕西南路,0.931,14.426,121.458741,31.215148,310100025685019,,
上海地铁,地铁1号线,310100025685,一大会址·黄陂南路,1.661,16.087,121.472904,31.223898,310100025685018,,
上海地铁,地铁1号线,310100025685,人民广场,1.0,17.087,121.475108,31.232687,310100025685017,,
上海地铁,地铁1号线,310100025685,新闸路,0.915,18.002,121.468151,31.238373,310100025685016,,
上海地铁,地铁1号线,310100025685,汉中路,0.98,18.982,121.458699,31.241883,310100024524019,,
上海地铁,地铁1号线,310100025685,上海火车站,0.865,19.847,121.457939,31.249632,310100025685014,,
上海地铁,地铁1号线,310100025685,中山北路,1.037,20.884,121.459204,31.258891,310100025685013,,
上海地铁,地铁1号线,310100025685,延长路,1.468,22.352,121.455329,31.271675,310100025685012,,
上海地铁,地铁1号线,310100025685,上海马戏城,0.967,23.319,121.452023,31.279895,310100025685011,,
上海地铁,地铁1号线,310100025685,汶水路,1.418,24.737,121.450251,31.292556,310100025685010,,
上海地铁,地铁1号线,310100025685,彭浦新村,1.57,26.307,121.448642,31.306604,310100025685009,,
上海地铁,地铁1号线,310100025685,共康路,1.379,27.686,121.447063,31.318936,310100025685008,,
上海地铁,地铁1号线,310100025685,通河新村,1.454,29.14,121.441546,31.331130,310100025685007,,
上海地铁,地铁1号线,310100025685,呼兰路,1.02,30.16,121.437711,31.339703,310100025685006,,
上海地铁,地铁1号线,310100025685,共富新村,1.745,31.905,121.434063,31.355082,310100025685005,,
上海地铁,地铁1号线,310100025685,宝安公路,1.637,33.542,121.430914,31.369555,310100025685004,,
上海地铁,地铁1号线,310100025685,友谊西路,1.335,34.877,121.427953,31.381296,310100025685003,,
上海地铁,地铁1号线,310100025685,富锦路,1.259,36.136,121.424661,31.392260,310100025685002,,
