系统,线路,站名,站间距(km),累计里程(km),经度,纬度,station ID,pinyin,year of opening
武汉地铁,轨道交通3号线,沌阳大道,0.0,0.0,114.157139,30.489376,420100024331025,,
武汉地铁,轨道交通3号线,东风公司,1.469,1.469,114.166088,30.500107,420100024331024,,
武汉地铁,轨道交通3号线,体育中心,0.809,2.278,114.170981,30.506039,420100024331023,,
武汉地铁,轨道交通3号线,三角湖,1.432,3.71,114.179686,30.516507,420100024331022,,
武汉地铁,轨道交通3号线,汉阳客运站,1.544,5.254,114.189054,30.527803,420100024331021,,
武汉地铁,轨道交通3号线,四新大道,0.983,6.237,114.194631,30.535228,420100024331020,,
武汉地铁,轨道交通3号线,陶家岭,1.344,7.581,114.201851,30.545591,420100024331019,,
武汉地铁,轨道交通3号线,龙阳村,0.917,8.498,114.206329,30.552879,420100024331018,,
武汉地铁,轨道交通3号线,王家湾,1.097,9.595,114.210348,30.562121,420100024331017,,
武汉地铁,轨道交通3号线,宗关,2.46,12.055,114.224975,30.580306,420100024331016,,
武汉地铁,轨道交通3号线,双墩,0.977,13.032,114.232026,30.586660,420100024331015,,
武汉地铁,轨道交通3号线,武汉商务区,1.87,14.902,114.246879,30.597587,420100024331014,,
武汉地铁,轨道交通3号线,云飞路,0.982,15.884,114.252144,30.605164,420100024331013,,
武汉地铁,轨道交通3号线,范湖,0.902,16.786,114.261086,30.607717,420100024331012,,
武汉地铁,轨道交通3号线,菱角湖,1.463,18.249,114.275790,30.604121,420100024331011,,
武汉地铁,轨道交通3号线,香港路,0.868,19.117,114.284769,30.605235,420100024331010,,
武汉地铁,轨道交通3号线,惠济二路,1.07,20.187,114.291463,30.612937,420100024331009,,
武汉地铁,轨道交通3号线,赵家条,0.767,20.954,114.297076,30.617866,420100024331008,,
武汉地铁,轨道交通3号线,罗家庄,0.92,21.874,114.303976,30.623628,420100024331007,,
武汉地铁,轨道交通3号线,二七小路,0.686,22.56,114.307806,30.628847,420100024331006,,
武汉地铁,轨道交通3号线,兴业路,1.409,23.969,114.304220,30.641133,420100024331005,,
武汉地铁,轨道交通3号线,后湖大道,1.018,24.987,114.304127,30.650284,420100024331004,,
武汉地铁,轨道交通3号线,市民之家,1.411,26.398,114.296806,30.661297,420100024331003,,
武汉地铁,轨道交通3号线,宏图大道,2.082,28.48,114.277759,30.670353,420100024331002,,
