系统,线路,站名,站间距(km),累计里程(km),经度,纬度,station ID,pinyin,year of opening
武汉地铁,轨道交通1号线,汉口北,0.0,0.0,114.329481,30.711953,420100034364030,,
武汉地铁,轨道交通1号线,滠口新城,3.287,3.287,114.342372,30.684553,420100034364029,,
武汉地铁,轨道交通1号线,滕子岗,1.118,4.405,114.341474,30.674527,420100034364028,,
武汉地铁,轨道交通1号线,堤角,1.011,5.416,114.338273,30.665863,420100034364027,,
武汉地铁,轨道交通1号线,新荣,1.06,6.476,114.332763,30.657595,420100034364026,,
武汉地铁,轨道交通1号线,丹水池,1.602,8.078,114.330017,30.643386,420100034364025,,
武汉地铁,轨道交通1号线,徐州新村,1.518,9.596,114.322936,30.631171,420100034364024,,
武汉地铁,轨道交通1号线,二七路,0.792,10.388,114.318749,30.625032,420100034364023,,
武汉地铁,轨道交通1号线,头道街,0.926,11.314,114.313923,30.617818,420100034364022,,
武汉地铁,轨道交通1号线,黄浦路,1.183,12.497,114.308156,30.608404,420100034364021,,
武汉地铁,轨道交通1号线,三阳路,1.259,13.756,114.301348,30.598718,420100034364020,,
武汉地铁,轨道交通1号线,大智路,0.911,14.667,114.295038,30.592581,420100024335017,,
武汉地铁,轨道交通1号线,循礼门,1.19,15.857,114.285992,30.585234,420100024404014,,
武汉地铁,轨道交通1号线,友谊路,0.873,16.73,114.278415,30.580865,420100034364017,,
武汉地铁,轨道交通1号线,利济北路,0.881,17.611,114.270119,30.577433,420100034364016,,
武汉地铁,轨道交通1号线,崇仁路,0.879,18.49,114.261901,30.573909,420100034364015,,
武汉地铁,轨道交通1号线,硚口路,1.128,19.618,114.250444,30.571547,420100034364014,,
武汉地铁,轨道交通1号线,太平洋,0.969,20.587,114.240741,30.574025,420100034364013,,
武汉地铁,轨道交通1号线,宗关,1.663,22.25,114.224975,30.580306,420100024331016,,
武汉地铁,轨道交通1号线,汉西一路,0.824,23.074,114.218822,30.585491,420100034364011,,
武汉地铁,轨道交通1号线,古田四路,0.819,23.893,114.211532,30.589347,420100034364010,,
武汉地铁,轨道交通1号线,古田三路,0.79,24.683,114.204740,30.593382,420100034364009,,
武汉地铁,轨道交通1号线,古田二路,0.9,25.583,114.196667,30.597536,420100034364008,,
武汉地铁,轨道交通1号线,古田一路,1.516,27.099,114.183062,30.604521,420100034364007,,
武汉地铁,轨道交通1号线,舵落口,1.433,28.532,114.169464,30.609907,420100034364006,,
武汉地铁,轨道交通1号线,竹叶海,0.785,29.317,114.163868,30.615064,420100034364005,,
武汉地铁,轨道交通1号线,额头湾,0.847,30.164,114.155941,30.618460,420100034364004,,
武汉地铁,轨道交通1号线,五环大道,1.632,31.796,114.138907,30.617699,420100034364003,,
武汉地铁,轨道交通1号线,东吴大道,1.278,33.074,114.128567,30.624968,420100034364002,,
武汉地铁,轨道交通1号线,码头潭公园,0.883,33.957,114.123644,30.631684,420100024335032,,
武汉地铁,轨道交通1号线,三店,1.951,35.908,114.120804,30.649056,420100034364032,,
武汉地铁,轨道交通1号线,径河,1.112,37.02,114.120828,30.659055,420100034364031,,
