系统,线路,站名,站间距(km),累计里程(km),经度,纬度,station ID,pinyin,year of opening
南宁地铁,轨道交通4号线,洪运路,0.0,0.0,108.242697,22.765316,900000073499018,,
南宁地铁,轨道交通4号线,那历村,1.735,1.735,108.258885,22.760778,900000073499017,,
南宁地铁,轨道交通4号线,那洪立交,1.143,2.878,108.270032,22.760751,900000073499016,,
南宁地铁,轨道交通4号线,金阳路,1.172,4.05,108.281459,22.760831,900000073499015,,
南宁地铁,轨道交通4号线,通源路,1.907,5.957,108.299888,22.758542,900000073499014,,
南宁地铁,轨道交通4号线,大沙田,1.748,7.705,108.316759,22.760811,900000060985023,,
南宁地铁,轨道交通4号线,金象大道,0.659,8.364,108.323187,22.760766,900000073499013,,
南宁地铁,轨道交通4号线,五象岭,1.521,9.885,108.338012,22.761276,900000073499012,,
南宁地铁,轨道交通4号线,玉象路,2.487,12.372,108.360984,22.768445,900000073499011,,
南宁地铁,轨道交通4号线,总部基地,1.569,13.941,108.376263,22.767619,900000067049019,,
南宁地铁,轨道交通4号线,飞龙路,1.031,14.972,108.386229,22.76636,900000073499009,,
南宁地铁,轨道交通4号线,体育中心西,0.483,15.455,108.39088,22.76566,900000073499008,,
南宁地铁,轨道交通4号线,体育中心东,1.01,16.465,108.399177,22.760771,900000073499007,,
南宁地铁,轨道交通4号线,良庆大桥南,1.284,17.749,108.408662,22.75323,900000073499006,,
南宁地铁,轨道交通4号线,良庆圩,0.822,18.571,108.416659,22.752697,900000073499005,,
南宁地铁,轨道交通4号线,楞塘村,1.241,19.812,108.428541,22.754835,900000073499004,,
南宁地铁,轨道交通4号线,清平坡,2.739,22.551,108.454753,22.759555,900000073499002,,
南宁地铁,轨道交通4号线,龙岗,1.188,23.739,108.465572,22.763366,900000073499001,,
