系统,线路,线路ID,站名,站间距(km),累计里程(km),经度,纬度,station ID,pinyin,year of opening
长沙地铁,地铁4号线,900000066167,罐子岭,0.0,0.0,112.923179,28.294837,900000066167001,,
长沙地铁,地铁4号线,900000066167,月亮岛西,1.047,1.047,112.929541,28.287271,900000066167002,,
长沙地铁,地铁4号线,900000066167,湘江新城,0.741,1.788,112.933708,28.281703,900000066167003,,
长沙地铁,地铁4号线,900000066167,汉王陵公园,2.062,3.85,112.947534,28.267719,900000066167004,,
长沙地铁,地铁4号线,900000066167,福元大桥西,1.949,5.799,112.958741,28.253235,900000066167005,,
长沙地铁,地铁4号线,900000066167,茶子山,1.178,6.977,112.959532,28.242663,900000066167006,,
长沙地铁,地铁4号线,900000066167,观沙岭,1.514,8.491,112.952474,28.230549,900000066167007,,
长沙地铁,地铁4号线,900000066167,六沟垅,1.042,9.533,112.954251,28.221307,900000066167008,,
长沙地铁,地铁4号线,900000066167,望月湖,1.642,11.175,112.955938,28.206613,900000066167009,,
长沙地铁,地铁4号线,900000066167,溁湾镇,1.094,12.269,112.951436,28.197614,430100020927005,,
长沙地铁,地铁4号线,900000066167,湖南师大,1.302,13.571,112.948159,28.186262,900000066167011,,
长沙地铁,地铁4号线,900000066167,湖南大学,0.747,14.318,112.946592,28.179689,900000066167012,,
长沙地铁,地铁4号线,900000066167,阜埠河,1.492,15.81,112.947515,28.166300,900000065929006,,
长沙地铁,地铁4号线,900000066167,碧沙湖(恰同学少年广场),2.001,17.811,112.967816,28.164447,900000066167014,,
长沙地铁,地铁4号线,900000066167,黄土岭,1.788,19.599,112.985503,28.160534,430100020925027,,
长沙地铁,地铁4号线,900000066167,砂子塘,0.748,20.347,112.992857,28.162338,900000066167016,,
长沙地铁,地铁4号线,900000066167,赤岗岭,1.254,21.601,113.005298,28.159718,900000066167017,,
长沙地铁,地铁4号线,900000066167,树木岭,1.508,23.109,113.020083,28.155980,900000066167018,,
长沙地铁,地铁4号线,900000066167,圭塘,1.091,24.2,113.031077,28.157508,900000066167019,,
长沙地铁,地铁4号线,900000066167,沙湾公园,1.355,25.555,113.044896,28.157673,430100020927017,,
长沙地铁,地铁4号线,900000066167,粟塘,0.736,26.291,113.052403,28.157647,900000066167021,,
长沙地铁,地铁4号线,900000066167,平阳,0.762,27.053,113.057081,28.152172,900000066167022,,
长沙地铁,地铁4号线,900000066167,长沙火车南站,0.991,28.044,113.065216,28.146879,430100020927019,,
长沙地铁,地铁4号线,900000066167,光达,1.951,29.995,113.085035,28.148484,430100020927020,,
长沙地铁,地铁4号线,900000066167,杜家坪,1.156,31.151,113.093776,28.141504,900000066167025,,
