系统,线路,站名,站间距(km),累计里程(km),经度,纬度,station ID,pinyin,year of opening
广州地铁,地铁14号线支线(知识城线),新和,0.0,0.0,113.467060,23.413259,900000074701008,,
广州地铁,地铁14号线支线(知识城线),红卫,2.596,2.596,113.487415,23.399261,900000074703002,,
广州地铁,地铁14号线支线(知识城线),新南,2.576,5.172,113.495228,23.377232,900000074703003,,
广州地铁,地铁14号线支线(知识城线),枫下,2.066,7.238,113.508322,23.363059,900000074703004,,
广州地铁,地铁14号线支线(知识城线),知识城,2.298,9.536,113.525198,23.349377,900000074703005,,
广州地铁,地铁14号线支线(知识城线),何棠下,2.766,12.302,113.543688,23.331190,900000074703006,,
广州地铁,地铁14号线支线(知识城线),旺村,1.207,13.509,113.551749,23.323256,900000074703007,,
广州地铁,地铁14号线支线(知识城线),汤村,2.205,15.714,113.564686,23.307382,900000074703008,,
广州地铁,地铁14号线支线(知识城线),镇龙北,2.342,18.056,113.576945,23.289584,900000074703009,,
广州地铁,地铁14号线支线(知识城线),镇龙,1.734,19.79,113.593000,23.284514,900000046003007,,
