系统,线路,from_station,to_station,from_id,to_id,distance(km),year of segment opening
洛阳轨道交通,地铁1号线,红山,谷水,900000076062020,900000076062001,2.476,
洛阳轨道交通,地铁1号线,谷水,秦岭路,900000076062001,900000076062002,1.922,
洛阳轨道交通,地铁1号线,秦岭路,武汉路,900000076062002,900000076062003,1.429,
洛阳轨道交通,地铁1号线,武汉路,长安路,900000076062003,900000076062004,1.136,
洛阳轨道交通,地铁1号线,长安路,上海市场,900000076062004,900000076062005,0.854,
洛阳轨道交通,地铁1号线,上海市场,牡丹广场,900000076062005,900000076062006,1.198,
洛阳轨道交通,地铁1号线,牡丹广场,七里河,900000076062006,900000076062007,1.268,
洛阳轨道交通,地铁1号线,七里河,王城公园,900000076062007,900000076062008,1.602,
洛阳轨道交通,地铁1号线,王城公园,解放路,900000076062008,900000076062009,0.837,
洛阳轨道交通,地铁1号线,解放路,周王城广场,900000076062009,900000076062010,0.889,
洛阳轨道交通,地铁1号线,周王城广场,应天门,900000076062010,900000076062011,1.426,
洛阳轨道交通,地铁1号线,应天门,丽景门,900000076062011,900000076062012,1.043,
洛阳轨道交通,地铁1号线,丽景门,洛邑古城,900000076062012,900000076062013,1.287,
洛阳轨道交通,地铁1号线,洛邑古城,夹马营,900000076062013,900000076062014,0.939,
洛阳轨道交通,地铁1号线,夹马营,启明南路·河南省洛阳正骨医院,900000076062014,900000076062015,1.158,
洛阳轨道交通,地铁1号线,启明南路·河南省洛阳正骨医院,塔湾,900000076062015,900000076062016,1.199,
洛阳轨道交通,地铁1号线,塔湾,史家湾,900000076062016,900000076062017,1.382,
洛阳轨道交通,地铁1号线,史家湾,杨湾,900000076062017,900000076062018,1.906,
洛阳轨道交通,地铁2号线,二乔路,邙岭,900000076079001,900000076079002,0.767,
洛阳轨道交通,地铁2号线,邙岭,国花路,900000076079002,900000076079003,1.414,
洛阳轨道交通,地铁2号线,国花路,洛阳火车站,900000076079003,900000076079004,1.293,
洛阳轨道交通,地铁2号线,洛阳火车站,纱厂路,900000076079004,900000076079005,0.829,
洛阳轨道交通,地铁2号线,纱厂路,解放路,900000076079005,900000076062009,0.899,
洛阳轨道交通,地铁2号线,解放路,牡丹桥,900000076062009,900000076079007,1.087,
洛阳轨道交通,地铁2号线,牡丹桥,文博园,900000076079007,900000076079008,2.112,
洛阳轨道交通,地铁2号线,文博园,隋唐园,900000076079008,900000076079009,0.855,
洛阳轨道交通,地铁2号线,隋唐园,体育中心,900000076079009,900000076079010,1.582,
洛阳轨道交通,地铁2号线,体育中心,市民之家,900000076079010,900000076079011,0.936,
洛阳轨道交通,地铁2号线,市民之家,开元湖,900000076079011,900000076079012,0.959,
洛阳轨道交通,地铁2号线,开元湖,兴洛湖,900000076079012,900000076079013,0.758,
洛阳轨道交通,地铁2号线,兴洛湖,龙门高铁站,900000076079013,900000076079014,1.205,
洛阳轨道交通,地铁2号线,龙门高铁站,八里堂,900000076079014,900000076079015,1.76,
