系统,线路,站名,站间距(km),累计里程(km),经度,纬度,station ID,pinyin,year of opening
芜湖轨道交通,轨道交通1号线,保顺路,0.0,0.0,118.412095,31.479819,900000075437001,,
芜湖轨道交通,轨道交通1号线,华山路,1.254,1.254,118.40386,31.471,900000075437002,,
芜湖轨道交通,轨道交通1号线,泰山路,1.244,2.498,118.40091,31.460096,900000075437003,,
芜湖轨道交通,轨道交通1号线,衡山路,1.153,3.651,118.393773,31.4517,900000075437004,,
芜湖轨道交通,轨道交通1号线,龙山路,1.74,5.391,118.381457,31.440102,900000075437005,,
芜湖轨道交通,轨道交通1号线,鞍山路,0.938,6.329,118.382984,31.431767,900000075437006,,
芜湖轨道交通,轨道交通1号线,港湾路,1.67,7.999,118.380973,31.41685,900000075437007,,
芜湖轨道交通,轨道交通1号线,裕安路,0.953,8.952,118.375178,31.409852,900000075437008,,
芜湖轨道交通,轨道交通1号线,武夷山路,1.175,10.127,118.373896,31.399344,900000075437009,,
芜湖轨道交通,轨道交通1号线,港一路,0.877,11.004,118.372902,31.391503,900000075437010,,
芜湖轨道交通,轨道交通1号线,天柱山路,1.451,12.455,118.373254,31.378453,900000075437011,,
芜湖轨道交通,轨道交通1号线,天门山路,0.94,13.395,118.37374,31.370012,900000075437012,,
芜湖轨道交通,轨道交通1号线,赤铸山路,0.893,14.288,118.374245,31.361992,900000075437013,,
芜湖轨道交通,轨道交通1号线,赭山路,1.203,15.491,118.374973,31.351189,900000075437014,,
芜湖轨道交通,轨道交通1号线,赭山公园,0.703,16.194,118.372786,31.34515,900000075437015,,
芜湖轨道交通,轨道交通1号线,中山北路,0.716,16.91,118.368674,31.339753,900000075437016,,
芜湖轨道交通,轨道交通1号线,鸠兹广场,0.851,17.761,118.371759,31.332566,900000075437017,,
芜湖轨道交通,轨道交通1号线,环城北路,1.216,18.977,118.380744,31.32477,900000075437018,,
芜湖轨道交通,轨道交通1号线,奥体中心,1.499,20.476,118.378882,31.31138,900000075437019,,
芜湖轨道交通,轨道交通1号线,红花山路,1.084,21.56,118.379874,31.301666,900000075437020,,
芜湖轨道交通,轨道交通1号线,博览中心,0.849,22.409,118.380897,31.294078,900000075437021,,
芜湖轨道交通,轨道交通1号线,文津东路,1.235,23.644,118.384043,31.283299,900000075437022,,
芜湖轨道交通,轨道交通1号线,珩琅山路,2.069,25.713,118.389031,31.265191,900000075437023,,
芜湖轨道交通,轨道交通1号线,芜湖南站,1.89,27.603,118.378615,31.250717,900000075437024,,
芜湖轨道交通,轨道交通1号线,白马山,0.849,28.452,118.372376,31.245257,900000075437025,,
芜湖轨道交通,轨道交通2号线,鸠兹广场,0.0,0.0,118.371759,31.332566,900000075437017,,
芜湖轨道交通,轨道交通2号线,文化路,1.189,1.189,118.383807,31.335487,900000075459002,,
芜湖轨道交通,轨道交通2号线,神山口,1.302,2.491,118.397119,31.338301,900000075459003,,
芜湖轨道交通,轨道交通2号线,芜湖火车站,1.108,3.599,118.394746,31.348059,900000075459004,,
芜湖轨道交通,轨道交通2号线,神山公园,1.772,5.371,118.409984,31.357263,900000075459012,,
芜湖轨道交通,轨道交通2号线,云从路,1.129,6.5,118.421869,31.357368,900000075459013,,
芜湖轨道交通,轨道交通2号线,政务中心,0.834,7.334,118.430649,31.357423,900000075459006,,
芜湖轨道交通,轨道交通2号线,海晏路,1.0,8.334,118.440757,31.354898,900000075459008,,
芜湖轨道交通,轨道交通2号线,方特·徽州路,1.81,10.144,118.459758,31.356145,900000075459009,,
芜湖轨道交通,轨道交通2号线,梦溪路,2.115,12.259,118.481371,31.351545,900000075459010,,
芜湖轨道交通,轨道交通2号线,万春湖路,1.859,14.118,118.49614,31.362525,900000075459011,,
