系统,线路,线路ID,站名,站间距(km),累计里程(km),经度,纬度,station ID,pinyin,year of opening
广州地铁,地铁5号线,440100023037,滘口,0.0,0.0,113.208440,23.113796,440100023037002,,
广州地铁,地铁5号线,440100023037,坦尾,1.629,1.629,113.218387,23.125234,440100023037003,,
广州地铁,地铁5号线,440100023037,中山八,1.535,3.164,113.233357,23.126307,440100023037004,,
广州地铁,地铁5号线,440100023037,西场,1.322,4.486,113.238056,23.137381,440100023037005,,
广州地铁,地铁5号线,440100023037,西村,0.68,5.166,113.242125,23.142222,440100023037006,,
广州地铁,地铁5号线,440100023037,广州火车站,1.62,6.786,113.256603,23.148143,440100023037007,,
广州地铁,地铁5号线,440100023037,小北,2.291,9.077,113.276905,23.139424,440100023037008,,
广州地铁,地铁5号线,440100023037,淘金,1.043,10.12,113.286549,23.136365,440100023037009,,
广州地铁,地铁5号线,440100023037,区庄,1.061,11.181,113.296725,23.134483,440100023037010,,
广州地铁,地铁5号线,440100023037,动物园,1.08,12.261,113.307291,23.134503,440100023037011,,
广州地铁,地铁5号线,440100023037,杨箕,0.726,12.987,113.308877,23.128137,440100023037012,,
广州地铁,地铁5号线,440100023037,五羊邨,0.973,13.96,113.311641,23.119762,440100023037013,,
广州地铁,地铁5号线,440100023037,珠江新城,0.979,14.939,113.321202,23.119366,440100023033011,,
广州地铁,地铁5号线,440100023037,猎德,1.119,16.058,113.332105,23.118539,440100023037015,,
广州地铁,地铁5号线,440100023037,潭村,1.422,17.48,113.345949,23.117366,440100023037016,,
广州地铁,地铁5号线,440100023037,员村,1.833,19.313,113.363756,23.115515,440100023037017,,
广州地铁,地铁5号线,440100023037,科韵路,1.439,20.752,113.377215,23.119280,440100023037018,,
广州地铁,地铁5号线,440100023037,车陂南,1.316,22.068,113.389561,23.115930,440100023035004,,
广州地铁,地铁5号线,440100023037,东圃,1.426,23.494,113.401562,23.109392,440100023037020,,
广州地铁,地铁5号线,440100023037,三溪,1.569,25.063,113.415784,23.104098,440100023037021,,
广州地铁,地铁5号线,440100023037,鱼珠,1.734,26.797,113.432261,23.100431,440100023037022,,
广州地铁,地铁5号线,440100023037,大沙地,1.447,28.244,113.446074,23.103227,440100023037023,,
广州地铁,地铁5号线,440100023037,大沙东,1.315,29.559,113.458515,23.106216,440100023037024,,
广州地铁,地铁5号线,440100023037,文冲,1.106,30.665,113.469004,23.103796,440100023037025,,
广州地铁,地铁5号线,440100023037,双沙,1.696,32.361,113.484289,23.097877,440100023037032,,
广州地铁,地铁5号线,440100023037,庙头,2.386,34.747,113.502726,23.084731,440100023037033,,
广州地铁,地铁5号线,440100023037,夏园,1.614,36.361,113.518376,23.082901,440100023037034,,
广州地铁,地铁5号线,440100023037,保盈大道,1.24,37.601,113.526056,23.074279,440100023037035,,
广州地铁,地铁5号线,440100023037,夏港,1.197,38.798,113.525278,23.063541,440100023037036,,
广州地铁,地铁5号线,440100023037,黄埔新港,1.246,40.044,113.524819,23.052347,440100023037037,,
