系统,线路,站名,站间距(km),累计里程(km),经度,纬度,station ID,pinyin,year of opening
北京地铁,地铁6号线,潞阳,0.0,0.0,116.757063,39.890059,110100023339037,,
北京地铁,地铁6号线,潞城,1.623,1.623,116.747434,39.902652,110100023339022,,
北京地铁,地铁6号线,东夏园,1.16,2.783,116.733850,39.903147,110100023339023,,
北京地铁,地铁6号线,郝家府,1.367,4.15,116.717826,39.903195,110100023339024,,
北京地铁,地铁6号线,北运河东,0.919,5.069,116.707056,39.903268,110100023339025,,
北京地铁,地铁6号线,北运河西,1.595,6.664,116.688358,39.903024,110100023339026,,
北京地铁,地铁6号线,通州北关,2.855,9.519,116.661131,39.917962,110100023339028,,
北京地铁,地铁6号线,物资学院路,2.104,11.623,116.639316,39.926801,110100023339029,,
北京地铁,地铁6号线,草房,2.041,13.664,116.615574,39.924477,110100023339002,,
北京地铁,地铁6号线,常营,1.359,15.023,116.599722,39.925696,110100023339003,,
北京地铁,地铁6号线,黄渠,1.837,16.86,116.578266,39.924201,110100023339004,,
北京地铁,地铁6号线,褡裢坡,1.22,18.08,116.563961,39.924021,110100023339005,,
北京地铁,地铁6号线,青年路,3.969,22.049,116.517429,39.923168,110100023339006,,
北京地铁,地铁6号线,十里堡,1.312,23.361,116.502045,39.923076,110100023339007,,
北京地铁,地铁6号线,金台路,2.041,25.402,116.478115,39.923556,110100023339008,,
北京地铁,地铁6号线,呼家楼,1.407,26.809,116.461618,39.923337,110100023282019,,
北京地铁,地铁6号线,东大桥,0.96,27.769,116.450379,39.922852,110100023339010,,
北京地铁,地铁6号线,朝阳门,1.359,29.128,116.434584,39.924499,110100023098008,,
北京地铁,地铁6号线,东四,1.457,30.585,116.417493,39.924370,110100023100009,,
北京地铁,地铁6号线,南锣鼓巷,1.548,32.133,116.404192,39.933848,110100023114002,,
北京地铁,地铁6号线,北海北,1.482,33.615,116.386829,39.933247,110100023339014,,
北京地铁,地铁6号线,平安里,1.192,34.807,116.372883,39.933949,110100023076015,,
北京地铁,地铁6号线,车公庄,1.589,36.396,116.354357,39.932397,110100023098018,,
北京地铁,地铁6号线,车公庄西,0.876,37.272,116.344082,39.932466,110100023339017,,
北京地铁,地铁6号线,二里沟,0.885,38.157,116.333701,39.932410,110100023339036,,
北京地铁,地铁6号线,白石桥南,0.687,38.844,116.325680,39.933022,110100023116013,,
北京地铁,地铁6号线,花园桥,1.281,40.125,116.310683,39.932340,110100023339019,,
北京地铁,地铁6号线,慈寿寺,1.301,41.426,116.295467,39.933268,110100023282043,,
北京地铁,地铁6号线,海淀五路居,1.616,43.042,116.276531,39.932584,110100023339021,,
北京地铁,地铁6号线,田村,2.043,45.085,116.252914,39.929503,110100023339030,,
北京地铁,地铁6号线,廖公庄,2.209,47.294,116.227292,39.932422,110100023339031,,
北京地铁,地铁6号线,西黄村,1.741,49.035,116.206932,39.933605,110100023339032,,
北京地铁,地铁6号线,杨庄,1.816,50.851,116.187004,39.927850,110100023339033,,
北京地铁,地铁6号线,苹果园,0.728,51.579,116.178945,39.925686,110100023339034,,
北京地铁,地铁6号线,金安桥,1.42,52.999,116.162586,39.923298,110100023339035,,
