系统,线路,站名,站间距(km),累计里程(km),经度,纬度,station ID,pinyin,year of opening
北京地铁,地铁昌平线,昌平西山口,0.0,0.0,116.195371,40.244624,110100023118009,,
北京地铁,地铁昌平线,十三陵景区,1.156,1.156,116.207729,40.240255,110100023118010,,
北京地铁,地铁昌平线,昌平,3.102,4.258,116.233590,40.220550,110100023118011,,
北京地铁,地铁昌平线,昌平东关,2.421,6.679,116.262059,40.221726,110100023118012,,
北京地铁,地铁昌平线,北邵洼,1.689,8.368,116.281949,40.222001,110100023118013,,
北京地铁,地铁昌平线,南邵,1.682,10.05,116.287534,40.207492,110100023118002,,
北京地铁,地铁昌平线,沙河高教园,4.8,14.85,116.280465,40.164666,110100023118003,,
北京地铁,地铁昌平线,沙河,1.957,16.807,116.288865,40.148278,110100023118004,,
北京地铁,地铁昌平线,巩华城,1.981,18.788,116.293979,40.130900,110100023118005,,
北京地铁,地铁昌平线,朱辛庄,3.4,22.188,116.313698,40.104297,110100023114019,,
北京地铁,地铁昌平线,生命科学园,1.965,24.153,116.294230,40.094790,110100023118007,,
北京地铁,地铁昌平线,西二旗,4.755,28.908,116.306295,40.053034,110100023118008,,
北京地铁,地铁昌平线,清河站,1.512,30.42,116.314961,40.041164,110100023118014,,
北京地铁,地铁昌平线,朱房北,1.539,31.959,116.331711,40.035954,110100023118015,,
北京地铁,地铁昌平线,清河小营桥,1.033,32.992,116.343739,40.034723,110100023118016,,
北京地铁,地铁昌平线,学知园,2.307,35.299,116.352195,40.015011,110100023118017,,
北京地铁,地铁昌平线,六道口,1.665,36.964,116.352750,40.000044,110100023070016,,
北京地铁,地铁昌平线,学院桥,1.318,38.282,116.353438,39.988206,110100023118019,,
北京地铁,地铁昌平线,西土城,1.318,39.6,116.354314,39.976372,110100023118020,,
北京地铁,地铁昌平线,蓟门桥,0.969,40.569,116.355970,39.967747,110100023118022,,
