系统,线路,站名,站间距(km),累计里程(km),经度,纬度,station ID,pinyin,year of opening
北京地铁,地铁13号线,西直门,0.0,0.0,116.355426,39.940474,110100023076013,,
北京地铁,地铁13号线,大钟寺,3.036,3.036,116.345139,39.966612,110100033066016,,
北京地铁,地铁13号线,知春路,1.182,4.218,116.339960,39.976476,110100023282006,,
北京地铁,地铁13号线,五道口,1.835,6.053,116.337742,39.992894,110100033066014,,
北京地铁,地铁13号线,上地,4.704,10.757,116.320193,40.033007,110100033066013,,
北京地铁,地铁13号线,清河站,1.01,11.767,116.314961,40.041164,110100023118014,,
北京地铁,地铁13号线,西二旗,1.512,13.279,116.306295,40.053034,110100023118008,,
北京地铁,地铁13号线,龙泽,2.278,15.557,116.319429,40.070882,110100033066011,,
北京地铁,地铁13号线,回龙观,1.42,16.977,116.336116,40.070800,110100033066010,,
北京地铁,地铁13号线,霍营,2.06,19.037,116.360286,40.071857,110100023114015,,
北京地铁,地铁13号线,立水桥,4.9,23.937,116.412350,40.053032,110100023100020,,
北京地铁,地铁13号线,北苑,2.192,26.129,116.434518,40.042997,110100033066007,,
北京地铁,地铁13号线,望京西,5.417,31.546,116.449884,39.995724,110100023070002,,
北京地铁,地铁13号线,芍药居,2.337,33.883,116.435914,39.977636,110100023282013,,
北京地铁,地铁13号线,光熙门,1.093,34.976,116.431761,39.968337,110100033066004,,
北京地铁,地铁13号线,柳芳,1.135,36.111,116.432728,39.958157,110100033066003,,
北京地铁,地铁13号线,东直门,1.857,37.968,116.435842,39.941626,110100023096004,,
