系统,线路,线路ID,站名,站间距(km),累计里程(km),经度,纬度,station ID,pinyin,year of opening
宁波轨道交通,轨道交通6号线,900000175472,古林,0.0,0.0,121.436502,29.835453,900000175472001,,
宁波轨道交通,轨道交通6号线,900000175472,云林西路,1.611,1.611,121.438251,29.849860,900000175472002,,
宁波轨道交通,轨道交通6号线,900000175472,集士港,1.284,2.895,121.438398,29.861409,900000175472003,,
宁波轨道交通,轨道交通6号线,900000175472,汇士路,1.643,4.538,121.447997,29.873612,900000175472004,,
宁波轨道交通,轨道交通6号线,900000175472,卖面桥,2.551,7.089,121.474350,29.875618,900000175472005,,
宁波轨道交通,轨道交通6号线,900000175472,宋家漕,1.707,8.796,121.491528,29.879340,900000175472006,,
宁波轨道交通,轨道交通6号线,900000175472,望春桥,1.611,10.407,121.507489,29.883639,330200021803007,,
宁波轨道交通,轨道交通6号线,900000175472,市中医院,1.296,11.703,121.519227,29.889326,900000164407013,,
宁波轨道交通,轨道交通6号线,900000175472,翠柏里,1.266,12.969,121.532273,29.888041,900000067964011,,
宁波轨道交通,轨道交通6号线,900000175472,新芝路,0.684,13.653,121.539277,29.887080,900000175472009,,
宁波轨道交通,轨道交通6号线,900000175472,宁波大剧院,1.132,14.785,121.550407,29.890314,900000175472021,,
宁波轨道交通,轨道交通6号线,900000175472,正大路,1.0,15.785,121.560766,29.889801,330200021780015,,
宁波轨道交通,轨道交通6号线,900000175472,庆丰桥东,1.721,17.506,121.576754,29.882907,900000175472011,,
宁波轨道交通,轨道交通6号线,900000175472,明楼,1.25,18.756,121.589196,29.879741,900000067955003,,
宁波轨道交通,轨道交通6号线,900000175472,明珠路,0.906,19.662,121.598165,29.882161,900000175472013,,
宁波轨道交通,轨道交通6号线,900000175472,沧海北路,0.672,20.334,121.603021,29.886495,900000175472014,,
宁波轨道交通,轨道交通6号线,900000175472,院士路,1.861,22.195,121.622301,29.887354,900000071573004,,
宁波轨道交通,轨道交通6号线,900000175472,聚贤路,1.145,23.34,121.634105,29.888525,900000175472015,,
宁波轨道交通,轨道交通6号线,900000175472,梅墟,2.12,25.46,121.655227,29.893829,900000175472016,,
宁波轨道交通,轨道交通6号线,900000175472,谢墅,3.171,28.631,121.681359,29.911151,900000175472017,,
宁波轨道交通,轨道交通6号线,900000175472,小港西,2.206,30.837,121.699402,29.923364,900000175472018,,
宁波轨道交通,轨道交通6号线,900000175472,衙前,1.168,32.005,121.709248,29.929485,900000175472019,,
宁波轨道交通,轨道交通6号线,900000175472,红联,1.76,33.765,121.723628,29.939249,330200021780028,,
