系统,线路,线路ID,站名,站间距(km),累计里程(km),经度,纬度,station ID,pinyin,year of opening
无锡地铁,地铁S1号线(锡澄线),900000133333,堰桥,0.0,0.0,120.314910,31.675557,320200021334025,,
无锡地铁,地铁S1号线(锡澄线),900000133333,马镇,3.734,3.734,120.311106,31.708978,900000133333002,,
无锡地铁,地铁S1号线(锡澄线),900000133333,青阳,7.031,10.765,120.294259,31.770561,900000133333003,,
无锡地铁,地铁S1号线(锡澄线),900000133333,峭岐,5.506,16.271,120.272225,31.816402,900000133333004,,
无锡地铁,地铁S1号线(锡澄线),900000133333,南闸,2.84,19.111,120.267225,31.841583,900000133333005,,
无锡地铁,地铁S1号线(锡澄线),900000133333,江阴高铁站,2.568,21.679,120.278611,31.862554,900000133333006,,
无锡地铁,地铁S1号线(锡澄线),900000133333,江阴中医院,1.615,23.294,120.272246,31.876033,900000133333007,,
无锡地铁,地铁S1号线(锡澄线),900000133333,南门,1.684,24.978,120.271763,31.891176,900000133333008,,
无锡地铁,地铁S1号线(锡澄线),900000133333,中山公园,1.707,26.685,120.271088,31.906519,900000133333009,,
无锡地铁,地铁S1号线(锡澄线),900000133333,江阴外滩,2.208,28.893,120.258424,31.923216,900000133333010,,
